UNIX Timestamp,Local Time,Pressure (Pa),Flow (lph),Gas Consumption (l),Temperature (°C),Battery Voltage (V),Battery Current (A),Solar Voltage (V),RSSI (dB)
1718961300,2024-06-21 11:15:00+0200,1168.0,413.0,3222.0,25.082,4.199,0.024,9.213,-91.0
1718961240,2024-06-21 11:14:00+0200,1162.0,412.0,,,,,,
1718961180,2024-06-21 11:13:00+0200,1163.0,410.0,,,,,,
1718961120,2024-06-21 11:12:00+0200,821.0,285.0,,,,,,
1718961060,2024-06-21 11:11:00+0200,43.0,0.0,,,,,,
1718961000,2024-06-21 11:10:00+0200,43.0,0.0,3193.0,25.082,4.199,0.023,9.21,-91.0
1718960940,2024-06-21 11:09:00+0200,412.0,126.0,,,,,,
1718960880,2024-06-21 11:08:00+0200,1348.0,435.0,,,,,,
1718960820,2024-06-21 11:07:00+0200,1347.0,434.0,,,,,,
1718960760,2024-06-21 11:06:00+0200,1347.0,436.0,,,,,,
1718960700,2024-06-21 11:05:00+0200,1347.0,438.0,3173.0,25.082,4.199,0.028,9.21,-91.0
1718960640,2024-06-21 11:04:00+0200,959.0,329.0,,,,,,
1718960580,2024-06-21 11:03:00+0200,31.0,0.0,,,,,,
1718960520,2024-06-21 11:02:00+0200,32.0,0.0,,,,,,
1718960460,2024-06-21 11:01:00+0200,124.0,49.0,,,,,,
1718960400,2024-06-21 11:00:00+0200,447.0,229.0,3157.0,25.082,4.195,0.024,9.202,-91.0
1718960340,2024-06-21 10:59:00+0200,448.0,227.0,,,,,,
1718960280,2024-06-21 10:58:00+0200,446.0,225.0,,,,,,
1718960220,2024-06-21 10:57:00+0200,448.0,225.0,,,,,,
1718960160,2024-06-21 10:56:00+0200,355.0,175.0,,,,,,
1718960100,2024-06-21 10:55:00+0200,32.0,0.0,,25.082,4.195,0.025,9.202,-91.0
1718959800,2024-06-21 10:50:00+0200,501.0,243.0,3130.0,25.082,4.196,0.03,9.202,-91.0
1718959740,2024-06-21 10:49:00+0200,498.0,242.0,,,,,,
1718959680,2024-06-21 10:48:00+0200,395.0,188.0,,,,,,
1718959620,2024-06-21 10:47:00+0200,33.0,0.0,,,,,,
1718959560,2024-06-21 10:46:00+0200,33.0,0.0,,,,,,
1718959500,2024-06-21 10:45:00+0200,178.0,73.0,3117.0,25.082,4.199,0.024,9.21,-91.0
1718959440,2024-06-21 10:44:00+0200,562.0,261.0,,,,,,
1718959380,2024-06-21 10:43:00+0200,562.0,262.0,,,,,,
1718959320,2024-06-21 10:42:00+0200,560.0,261.0,,,,,,
1718959260,2024-06-21 10:41:00+0200,563.0,260.0,,,,,,
1718959200,2024-06-21 10:40:00+0200,421.0,192.0,3100.0,25.082,4.195,0.025,9.202,-91.0
1718959140,2024-06-21 10:39:00+0200,43.0,0.0,,,,,,
1718959080,2024-06-21 10:38:00+0200,44.0,0.0,,,,,,
1718959020,2024-06-21 10:37:00+0200,161.0,58.0,,,,,,
1718958960,2024-06-21 10:36:00+0200,614.0,275.0,,,,,,
1718958900,2024-06-21 10:35:00+0200,613.0,272.0,3092.0,25.082,4.195,0.03,9.202,-91.0
1718958840,2024-06-21 10:34:00+0200,613.0,273.0,,,,,,
1718958780,2024-06-21 10:33:00+0200,612.0,276.0,,,,,,
1718958720,2024-06-21 10:32:00+0200,417.0,183.0,,,,,,
1718958660,2024-06-21 10:31:00+0200,31.0,0.0,,,,,,
1718958600,2024-06-21 10:30:00+0200,32.0,0.0,3073.0,25.082,4.195,0.026,9.202,-77.0
1718958540,2024-06-21 10:29:00+0200,65.0,23.0,,,,,,
1718958480,2024-06-21 10:28:00+0200,198.0,125.0,,,,,,
1718958420,2024-06-21 10:27:00+0200,200.0,124.0,,,,,,
1718958360,2024-06-21 10:26:00+0200,200.0,122.0,,,,,,
1718958300,2024-06-21 10:25:00+0200,200.0,121.0,3067.0,25.082,4.195,0.024,9.202,-77.0
1718958240,2024-06-21 10:24:00+0200,177.0,99.0,,,,,,
1718958180,2024-06-21 10:23:00+0200,33.0,0.0,,,,,,
1718958120,2024-06-21 10:22:00+0200,33.0,0.0,,,,,,
1718958060,2024-06-21 10:21:00+0200,63.0,19.0,,,,,,
1718958000,2024-06-21 10:20:00+0200,223.0,129.0,3063.0,25.082,4.195,0.033,9.202,-77.0
1718957940,2024-06-21 10:19:00+0200,222.0,126.0,,,,,,
1718957880,2024-06-21 10:18:00+0200,222.0,125.0,,,,,,
1718957820,2024-06-21 10:17:00+0200,225.0,122.0,,,,,,
1718957760,2024-06-21 10:16:00+0200,199.0,98.0,,,,,,
1718957700,2024-06-21 10:15:00+0200,35.0,0.0,3053.0,25.082,4.195,0.025,9.202,-87.0
1718957640,2024-06-21 10:14:00+0200,36.0,0.0,,,,,,
1718957580,2024-06-21 10:13:00+0200,70.0,19.0,,,,,,
1718957520,2024-06-21 10:12:00+0200,250.0,126.0,,,,,,
1718957460,2024-06-21 10:11:00+0200,250.0,123.0,,,,,,
1718957400,2024-06-21 10:10:00+0200,247.0,121.0,3049.0,25.082,4.195,0.024,9.202,-87.0
1718957340,2024-06-21 10:09:00+0200,246.0,119.0,,,,,,
1718957280,2024-06-21 10:08:00+0200,221.0,98.0,,,,,,
1718957220,2024-06-21 10:07:00+0200,44.0,0.0,,,,,,
1718957160,2024-06-21 10:06:00+0200,43.0,0.0,,,,,,
1718957100,2024-06-21 10:05:00+0200,77.0,16.0,3042.0,25.492,4.195,0.024,9.202,-87.0
1718957040,2024-06-21 10:04:00+0200,262.0,122.0,,,,,,
1718956980,2024-06-21 10:03:00+0200,261.0,122.0,,,,,,
1718956920,2024-06-21 10:02:00+0200,259.0,122.0,,,,,,
1718956860,2024-06-21 10:01:00+0200,260.0,122.0,,,,,,
1718956800,2024-06-21 10:00:00+0200,228.0,103.0,3034.0,25.902,4.199,0.083,9.21,-87.0
1718956740,2024-06-21 09:59:00+0200,31.0,0.0,,,,,,
1718956680,2024-06-21 09:58:00+0200,34.0,0.0,,,,,,
1718956620,2024-06-21 09:57:00+0200,46.0,1.0,,,,,,
1718956556,2024-06-21 09:55:56+0200,,,3032.0,24.672,4.183,0.061,9.183,-87.0
