,CH4 ground truth count,CO2 ground truth count,CH4 Flow (ln/min),CH4 Flow (ln/min) STD,CH4 Flow (ln/min) STUNC,CH4 Pressure outlet (bar(a)),CH4 Pressure outlet (bar(a)) STD,CH4 Pressure outlet (bar(a)) STUNC,CH4 Temperature (°C),CH4 Temperature (°C) STD,CH4 Temperature (°C) STUNC,CO2 Flow (ln/min),CO2 Flow (ln/min) STD,CO2 Flow (ln/min) STUNC,CO2 Pressure outlet (bar(a)),CO2 Pressure outlet (bar(a)) STD,CO2 Pressure outlet (bar(a)) STUNC,CO2 Temperature (°C),CO2 Temperature (°C) STD,CO2 Temperature (°C) STUNC,Total vol. flow (ln/min),Total vol. flow (ln/min) COMB-UNC,CH4 Vol. fraction,CH4 Vol. fraction COMB-UNC,CO2 Vol. fraction,CO2 Vol. fraction COMB-UNC
2024-08-08 11:30:00,962,962,0.8500918833991679,4.3108379080112056e-05,1.389869924257726e-06,0.9983683239708936,4.908204780872506e-05,1.582468734061004e-06,26.315143330561227,0.032229640603143365,0.0010391253185534565,0.8501449564137215,2.1301145297272113e-05,6.867764882994866e-07,0.9999170221205822,3.082630158789204e-05,9.938798527656904e-07,28.02706994906433,0.034607850936842474,0.0011158018971421481,1.7002368398128893,1.550290408677404e-06,0.49998439246424065,1.8720318308216864e-06,0.5000156075357594,1.2181918754542963e-06
2024-08-08 11:31:00,965,965,0.8500879452538846,4.521059509657369e-05,1.4553805509805214e-06,0.9985356371502594,5.5496142657470084e-05,1.786484042193983e-06,26.419811295336658,0.028908844849563357,0.000930608642852314,0.8501444054922287,1.844328556012514e-05,5.937103690639156e-07,1.0000244574715031,4.184215340152257e-05,1.3469465761651623e-06,28.138222912953175,0.030013562616565015,0.00096617076604451,1.7002323507461132,1.5718220479769256e-06,0.499983396316886,1.945692303319657e-06,0.5000166036831141,1.1586052929899417e-06
2024-08-08 11:32:00,963,963,0.8500885689096571,2.8213414588442575e-05,9.091645787740228e-07,0.9987091316095532,6.872592683204982e-05,2.2146620404008335e-06,26.516987021806703,0.027315981267940836,0.0008802451941935413,0.8501443909657325,2.1001090517221466e-05,6.767506837582953e-07,1.000177066251299,3.541520858521891e-05,1.1412391468831457e-06,28.237160043613542,0.02750811722817181,0.0008864366889806449,1.7002329598753896,1.133389482598399e-06,0.49998358399778364,1.2602317209552798e-06,0.5000164160022164,1.0382916899322897e-06
2024-08-08 11:33:00,965,965,0.8500897822072537,5.1710027555505246e-05,1.664604684680486e-06,0.9989141964766841,4.70618483591099e-05,1.5149745020771443e-06,26.605969021761535,0.02569584705572772,0.0008271785842675267,0.85014445296373,2.351548928760371e-05,7.569903842863355e-07,1.0002708347150253,3.54243584738651e-05,1.1403504475819758e-06,28.32826985181337,0.02516287776303073,0.0008100216956841286,1.7002342351709836,1.8286451810458457e-06,0.49998392258097585,2.2340798442279553e-06,0.5000160774190242,1.396285332440764e-06
2024-08-08 11:34:00,965,965,1.3440849656787601,0.277441591475791,0.008931160835296112,1.0075093179896377,0.0046944186127380536,0.0001511186820820614,26.6860710227978,0.019365649676465674,0.0006234023205407075,1.3707292043419697,0.25935924668011956,0.008349069560551125,1.0089837493264244,0.004742846926742464,0.00015267764466966375,28.407759802072356,0.018004028219767067,0.0005795701749641255,2.7148141700207296,0.012225898592449085,0.49509280617483187,0.008027069554287506,0.5049071938251682,0.0075749939858439684
2024-08-08 11:35:00,963,964,1.5000536743509858,5.850977135080021e-05,1.885451031017905e-06,1.0105749067497414,6.24355923111313e-05,2.0119588434116502e-06,26.734385479750703,0.012191053839842573,0.00039285121956320214,1.5000783260373431,2.4118950991901603e-05,7.768191051635154e-07,1.0119898461618253,2.4632380730990386e-05,7.933555635947799e-07,28.450138501037223,0.010076898587011607,0.0003245550499196348,3.000132000388329,2.0392090409061856e-06,0.4999958915663787,1.4289348158062512e-06,0.5000041084336212,8.545009734991769e-07
2024-08-08 11:36:00,964,964,1.5000432474066367,6.311347478466062e-05,2.0327481498860444e-06,1.0107105567427386,4.579536525556913e-05,1.4749693993910617e-06,26.77450474792513,0.012743362049382579,0.000410436055336733,1.500077435269709,2.157138505035596e-05,6.947675310415306e-07,1.0120947289419087,5.3572112118176676e-05,1.7254415505605878e-06,28.487745471991595,0.012306630451670436,0.0003963698777054881,3.0001206826763456,2.148200866551981e-06,0.4999943022520278,1.53267024923453e-06,0.5000056977479722,8.527735180561154e-07
2024-08-08 11:37:00,964,963,1.500039394813279,0.0001016021580444037,3.272385168046356e-06,1.0108803107883813,5.60534860637344e-05,1.805361224041057e-06,26.815369593360895,0.01028781346418833,0.00033134816070662994,1.5000777520249224,1.9817944354866946e-05,6.386243315242133e-07,1.0122354364485986,3.904951266468442e-05,1.2583529590800398e-06,28.528901255451554,0.012022787569569494,0.00038742891478491534,3.0001171468382015,3.334118432939137e-06,0.49999360738101783,2.448292977561984e-06,0.5000063926189822,1.1900827539136248e-06
2024-08-08 11:38:00,964,964,1.5000504680497924,0.00010401525527109202,3.350105796482394e-06,1.0110395551867215,3.930073737898225e-05,1.265791520255512e-06,26.85462339626544,0.012440879752001699,0.000400693756525391,1.50007654626556,2.131419499202629e-05,6.864839970256569e-07,1.0123591601659758,3.5866876141171005e-05,1.1551942967316582e-06,28.566489644190767,0.011553757495497,0.000372121472527633,3.0001270143153524,3.4197176967985614e-06,0.4999956538147146,2.5073955858730956e-06,0.5000043461852853,1.2282927484156038e-06
2024-08-08 11:39:00,963,963,1.500042134890966,7.255124898566399e-05,2.3379313240092854e-06,1.0111838930425756,3.6438379668618456e-05,1.1742103742451032e-06,26.894613917964584,0.012149962153826528,0.00039152705848759825,1.5000767335410201,2.0797895069432567e-05,6.702028019654452e-07,1.0124209110072693,3.0987795587742e-05,9.98567756991947e-07,28.605567668743394,0.011824012598375275,0.00038102348085950025,3.0001188684319864,2.4320967644290274e-06,0.49999423378679786,1.7567991477535741e-06,0.500005766213202,9.256306756684482e-07
