,CH4 ground truth count,CO2 ground truth count,CH4 Flow (ln/min),CH4 Flow (ln/min) STD,CH4 Flow (ln/min) STUNC,CH4 Pressure outlet (bar(a)),CH4 Pressure outlet (bar(a)) STD,CH4 Pressure outlet (bar(a)) STUNC,CH4 Temperature (°C),CH4 Temperature (°C) STD,CH4 Temperature (°C) STUNC,CO2 Flow (ln/min),CO2 Flow (ln/min) STD,CO2 Flow (ln/min) STUNC,CO2 Pressure outlet (bar(a)),CO2 Pressure outlet (bar(a)) STD,CO2 Pressure outlet (bar(a)) STUNC,CO2 Temperature (°C),CO2 Temperature (°C) STD,CO2 Temperature (°C) STUNC,Total vol. flow (ln/min),Total vol. flow (ln/min) COMB-UNC,CH4 Vol. fraction,CH4 Vol. fraction COMB-UNC,CO2 Vol. fraction,CO2 Vol. fraction COMB-UNC
2024-08-13 11:28:00,924,926,1.1900618096320357,3.706009152483974e-05,1.2191875017066237e-06,0.9983897647294376,3.508005143837656e-05,1.154048965157787e-06,26.327635366883083,0.008090063512388394,0.00026614355001540626,0.5102418998164154,1.549819458251882e-05,5.093022747234317e-07,0.9991141549028089,2.4908481515258824e-05,8.185434908616373e-07,28.16523929913594,0.006515122085279305,0.00021410019602388668,1.700303709448451,1.3212898892204164e-06,0.6999113176187042,1.2858525787601678e-06,0.3000886823812959,1.26498616830932e-06
2024-08-13 11:29:00,958,958,1.3388732637787049,0.3363697746783618,0.010867614129399511,0.9998997491649269,0.0030875951323158382,9.975567072845945e-05,26.348532795406957,0.005387598505952202,0.00017406540674709534,0.6003453036116907,0.16436320443689606,0.005310334094672443,1.000614070386221,0.0030999769292940627,0.00010015570843076661,28.185884423799383,0.007356501086386234,0.00023767776170079531,1.9392185673903954,0.012095647360210387,0.6904189585913595,0.010236717309059694,0.30958104140864057,0.010823456426216748
2024-08-13 11:30:00,944,944,2.100042881567797,6.588959095699053e-05,2.1445235229156345e-06,1.0081026912076259,4.799073298914079e-05,1.5619653162569345e-06,26.347853926906687,0.0078060965715228145,0.0002540668029144245,0.900137399216101,2.009378156817073e-05,6.539968849616747e-07,1.008823773411017,2.0384699484714305e-05,6.634654566465792e-07,28.19188364936428,0.005411678092438981,0.00017613511935835329,3.000180280783898,2.2420287834633298e-06,0.6999722300084881,1.2654108457745088e-06,0.30002776999151193,1.0422727832655948e-06
2024-08-13 11:31:00,934,934,2.1000448612419724,4.67622173334948e-05,1.5301064923349094e-06,1.0081830656316917,3.0942048775054074e-05,1.0124547640503289e-06,26.32202449250525,0.005965241620238805,0.00019518866837257533,0.9001307605674509,1.6139647878873233e-05,5.28105410984746e-07,1.0088680041755897,2.9685549111667748e-05,9.71340839129858e-07,28.1738397312633,0.005298491162155778,0.00017337192693355535,3.000175621809423,1.6186788449216254e-06,0.6999739768485364,9.066190137404259e-07,0.30002602315146365,7.97060652076981e-07
2024-08-13 11:32:00,939,939,2.1000273277955275,7.157267426933909e-05,2.3356859512119644e-06,1.0082307493077736,2.0904004040249264e-05,6.8217639007244e-07,26.303040930777343,0.007542408727741519,0.00024613720646220373,0.9001315165814693,1.6994417110570774e-05,5.545918424791998e-07,1.0089474865814683,1.91193293201695e-05,6.239357316964938e-07,28.15916612034068,0.005977683631160698,0.0001950743327760902,3.0001588443769966,2.400625121595084e-06,0.6999720470572659,1.3701431098448004e-06,0.30002795294273416,1.0098877871584027e-06
2024-08-13 11:33:00,957,957,2.100038594670848,8.377016002171205e-05,2.7079047007612074e-06,1.0082926470219435,2.830047909784999e-05,9.148245671609027e-07,26.288307197492095,0.0034523707077661427,0.00011159929581019286,0.9001320105642626,1.6064030530285345e-05,5.19276360160428e-07,1.0089663524555903,2.748885827412518e-05,8.885885919254434e-07,28.143927020898523,0.004157534939555342,0.00013439401815017307,3.0001706052351107,2.7572442413805324e-06,0.6999730585342085,1.5834481619089609e-06,0.30002694146579145,1.085087844931123e-06
2024-08-13 11:34:00,948,948,2.100022024578061,9.084503833336911e-05,2.9505096802412933e-06,1.00840692035865,4.623679602127132e-05,1.5017013228997966e-06,26.28063440928256,0.003225735134929242,0.00010476700671947649,0.9001309539556965,1.7508973148776777e-05,5.686650114778465e-07,1.009034799367088,3.176797613857406e-05,1.0317758992469679e-06,28.13617723206736,0.0031244704399360427,0.00010147808232332301,3.0001529785337575,3.0048106876268725e-06,0.6999716479805603,1.72542862444235e-06,0.3000283520194396,1.1841561022634753e-06
2024-08-13 11:35:00,948,948,2.1000347165611806,8.639509786773342e-05,2.8059823327798435e-06,1.0084824003164543,1.9789414839999923e-05,6.427303144225008e-07,26.276636002109488,0.003682398416978616,0.0001195987406150911,0.9001317820780604,1.783899383844483e-05,5.79383585187643e-07,1.009076264135019,1.922101049768442e-05,6.242693996046901e-07,28.130698436708734,0.0032537572935039433,0.00010567712411997237,3.000166498639241,2.865174024497901e-06,0.6999727240183752,1.6423635522929068e-06,0.30002727598162476,1.1516681673152309e-06
2024-08-13 11:36:00,953,953,2.1000269984260242,0.00010040520827307897,3.252443725440416e-06,1.0085235280167895,2.8135465409602273e-05,9.113971227958951e-07,26.27261203357807,0.003895720558656596,0.0001261947672336951,0.9001307007869896,1.606816606926669e-05,5.204989542891412e-07,1.00910475855194,2.5616736273626963e-05,8.298074830223642e-07,28.126581283315687,0.0036448844069214533,0.00011806938726729222,3.000157699213014,3.2938289798611012e-06,0.6999722044534168,1.8984252284280275e-06,0.3000277955465832,1.2408557804238197e-06
2024-08-13 11:37:00,961,961,2.10004323860562,0.00011000837628018992,3.548657299360965e-06,1.0087638921956297,0.0007411927234556531,2.390944269211784e-05,26.270405949011366,0.0036098085805238386,0.00011644543808141415,0.9273854689594176,0.12469168595539491,0.004022312450174029,1.009291495317379,0.0007523221839251899,2.426845754597387e-05,28.12310669614965,0.003767838034115668,0.00012154316239082801,3.0274287075650377,0.004022314015562886,0.6936722352397476,0.0013286249346619436,0.30632776476025236,0.004536195633323886
