,Air ground truth count,Air Flow (ln/min),Air Flow (ln/min) STD,Air Flow (ln/min) STUNC,Air Pressure outlet (bar(a)),Air Pressure outlet (bar(a)) STD,Air Pressure outlet (bar(a)) STUNC,Air Temperature (°C),Air Temperature (°C) STD,Air Temperature (°C) STUNC,Total vol. flow (ln/min),Total vol. flow (ln/min) COMB-UNC,Air Vol. fraction,Air Vol. fraction COMB-UNC
2024-08-15 15:03:20,32,7.000033068749999,7.60405656539915e-05,1.3442199904799566e-05,1.2980201187499998,2.284788009859099e-05,4.038972738362713e-06,23.7291999375,0.002836651652182535,0.0005014539047805735,7.000033068749999,1.3442199904799566e-05,1,2.7157216582824703e-06
2024-08-15 15:03:21,32,6.9999812875,9.015204841461952e-05,1.593678119295885e-05,1.2981186999999998,4.491494183450987e-05,7.93991498694532e-06,23.730371937500006,0.00342190460550321,0.0006049129877811994,6.9999812875,1.593678119295885e-05,1,3.2197246218216953e-06
2024-08-15 15:03:22,33,2.750527882352941,2.0667074146859195,0.3597675822947852,1.1758825882352943,0.10247100780571354,0.01783791284223663,23.728676823529412,0.0037445787352391223,0.0006518474887719781,2.750527882352941,0.3597675822947852,1,0.1849783808583757
2024-08-15 15:03:23,32,1.6989303812500003,0.0002517592718418444,4.450517208648889e-05,1.04055748125,0.004390663012381119,0.0007761668974899108,23.7299814375,0.002225486612517934,0.0003934141687878274,1.6989303812500003,4.450517208648889e-05,1,3.704673167016571e-05
2024-08-15 15:03:24,32,1.6992605499999998,6.409702021154497e-05,1.133085941135866e-05,1.0323321,0.001467799340963658,0.000259472716854137,23.730958062499997,0.0026887262528002766,0.0004753041415273427,1.6992605499999998,1.133085941135866e-05,1,9.430134215077403e-06
2024-08-15 15:03:25,32,1.6993497937499997,0.0001375350353849562,2.4312989042858575e-05,1.0285419375000002,0.0007739048855210647,0.0001368083481363359,23.7290051875,0.0024846882894703857,0.00043923498465482826,1.6993497937499997,2.4312989042858575e-05,1,2.0233479282898848e-05
2024-08-15 15:03:26,31,1.69961524,0.00010360363203782327,1.8607761623224103e-05,1.0272897866666666,6.148510698494508e-05,1.104305121017963e-05,23.730105000000002,0.003663003919500966,0.0006578949252872313,1.69961524,1.8607761623224103e-05,1,1.5483121258061396e-05
2024-08-15 15:03:27,33,1.6996169812500002,0.00014360625436126575,2.499864013978685e-05,1.02785571875,0.0003376047634315322,5.876944585763902e-05,23.730469187499995,0.002852776570728223,0.0004966046583977031,1.6996169812500002,2.499864013978685e-05,1,2.0800813545984923e-05
2024-08-15 15:03:28,31,1.6997375625000002,4.922627855122671e-05,8.841300626847225e-06,1.029285675,0.00044855412679706676,8.056269941874347e-05,23.732519875,0.003480969996519398,0.000625200667571008,1.6997375625000002,8.841300626847225e-06,1,7.356128105514578e-06
2024-08-15 15:03:29,34,1.6997440294117645,3.24886088634478e-05,5.57175045332967e-06,1.0305543352941176,0.0003030525778251381,5.197308832080123e-05,23.730423470588235,0.002929290936336319,0.0005023692510524536,1.6997440294117645,5.57175045332967e-06,1,4.635783342027206e-06
2024-08-15 15:03:30,32,1.699765825,9.638499191664049e-06,1.7038620347216763e-06,1.0313892000000002,0.00019920320613218783,3.521448447254291e-05,23.7333015625,0.0042203165279198485,0.0007460536089114475,1.699765825,1.7038620347216763e-06,1,1.4176216290947089e-06
2024-08-15 15:03:31,32,1.6998030875,1.6942564740920906e-05,2.9950506047493183e-06,1.031931425,0.0001277352757333044,2.2580619916938245e-05,23.734571062500002,0.002668574412647044,0.00047174176582090823,1.6998030875,2.9950506047493183e-06,1,2.4918422706596157e-06
2024-08-15 15:03:32,32,1.6998029374999997,1.1165236226786178e-05,1.9737535623775518e-06,1.0322846187499999,8.949871670399101e-05,1.5821287372221444e-05,23.735156749999998,0.0025517968179310704,0.00045109820854232835,1.6998029374999997,1.9737535623775518e-06,1,1.6421368589948944e-06
2024-08-15 15:03:33,34,1.699821123529412,1.4984597484240054e-05,2.5698372674771664e-06,1.0325367529411762,6.328105085297977e-05,1.0852610687617182e-05,23.734743647058817,0.003101874049288244,0.0005319670107431986,1.699821123529412,2.5698372674771664e-06,1,2.138047743054265e-06
2024-08-15 15:03:34,32,1.69984435625,1.1575316770301657e-05,2.0462462456656666e-06,1.03274151875,5.3935148944499174e-05,9.534477390740456e-06,23.736817312499998,0.002962702768729109,0.0005237368046021281,1.69984435625,2.0462462456656666e-06,1,1.7024083304658816e-06
2024-08-15 15:03:35,32,1.6998665187500002,1.424805103630671e-05,2.5187233766161222e-06,1.0329156624999998,4.389055896963815e-05,7.758827969374795e-06,23.736231375,0.003083780815276905,0.0005451405815438199,1.6998665187500002,2.5187233766161222e-06,1,2.0954661555990935e-06
2024-08-15 15:03:36,32,1.6998840874999999,6.836946199381139e-06,1.208612755047499e-06,1.0330301750000002,3.395521560328739e-05,6.002490802433944e-06,23.7372073125,0.003920821592791874,0.0006931098840214436,1.6998840874999999,1.208612755047499e-06,1,1.0055018235737705e-06
2024-08-15 15:03:37,32,1.69989469375,1.458946966137462e-05,2.579078232868349e-06,1.0331359249999998,2.7598586920362086e-05,4.878786990638596e-06,23.7400400625,0.003692240990125645,0.000652702160473194,1.69989469375,2.579078232868349e-06,1,2.1456431558695515e-06
2024-08-15 15:03:38,32,1.6999114937500002,1.5214531157206765e-05,2.6895745384587283e-06,1.033183525,1.1111885528574517e-05,1.964322402255926e-06,23.7414069375,0.003911761145889807,0.0006915082081601855,1.6999114937500002,2.6895745384587283e-06,1,2.23754754484946e-06
2024-08-15 15:03:39,34,1.699909182352941,1.4917910179308585e-05,2.5584004890344525e-06,1.0332228352941177,1.2398384026584547e-05,2.1263053186127312e-06,23.741085588235297,0.0038971320393784282,0.0006683526308669405,1.699909182352941,2.5584004890344525e-06,1,2.1284223340487105e-06
2024-08-15 15:03:40,32,1.6999257437499997,1.3543754710798772e-05,2.3942201996832646e-06,1.0332743687500001,2.1288736262794046e-05,3.763352443578407e-06,23.7443370625,0.002343805665116957,0.00041433021989691163,1.6999257437499997,2.3942201996832646e-06,1,1.991815636740923e-06
2024-08-15 15:03:41,32,1.6999278187499998,1.5677381530922733e-05,2.7713956979410504e-06,1.0333124999999999,6.234955225737738e-06,1.102194780128414e-06,23.744532187500003,0.002736443950793139,0.0004837395184856839,1.6999278187499998,2.7713956979410504e-06,1,2.305595178513331e-06
2024-08-15 15:03:42,32,1.6999451937499999,1.7247085502611284e-05,3.048882778650158e-06,1.033299325,4.839352573780132e-06,8.554847553681258e-07,23.746680375,0.0031703891638089885,0.0005604509191824209,1.6999451937499999,3.048882778650158e-06,1,2.536417874826455e-06
2024-08-15 15:03:43,32,1.6999449312500003,1.633800145875149e-05,2.888177905629721e-06,1.0333005187500002,7.1715380730855895e-06,1.2677608007540815e-06,23.748243000000002,0.0018813677294275272,0.00033258196984593553,1.6999449312500003,2.888177905629721e-06,1,2.402725105738846e-06
2024-08-15 15:03:44,32,1.69995629375,1.2545674885535978e-05,2.2177829465310633e-06,1.0333043312500003,5.926293810948844e-06,1.0476306352564487e-06,23.747559374999998,0.0033253510065354664,0.0005878445616366849,1.69995629375,2.2177829465310633e-06,1,1.84499962317575e-06
2024-08-15 15:03:45,32,1.6999411437499998,1.1631965655053429e-05,2.056260448304325e-06,1.0333033187499998,4.547119051276068e-06,8.03824679004962e-07,23.748536,0.0045455582862095585,0.00080354877211437,1.6999411437499998,2.056260448304325e-06,1,1.7106424092709753e-06
2024-08-15 15:03:46,32,2.2355862875000003,0.6345558186815875,0.11217468060778295,1.03520985625,0.002913488766403298,0.0005150369159086502,23.750293624999998,0.003433636612010186,0.0006069869331207012,2.2355862875000003,0.11217468060778295,1,0.07096078355705017
2024-08-15 15:03:47,32,3.000726975,0.00035465169485944694,6.269415459860428e-05,1.0514527,0.004990741500418564,0.0008822467895237728,23.75234425,0.002736196471991232,0.0004836957700009268,3.000726975,6.269415459860428e-05,1,2.9547147892340898e-05
2024-08-15 15:03:48,32,3.0004780249999996,3.83110340936976e-05,6.772498000480647e-06,1.06523601875,0.0032989316776230633,0.0005831742399795953,23.754883125,0.002272804079399541,0.00040177879421296594,3.0004780249999996,6.772498000480647e-06,1,3.1920775435188867e-06
2024-08-15 15:03:49,32,3.000430025,2.1945766486255306e-05,3.879500075191899e-06,1.0741160437500001,0.002088202762814245,0.000369145583519609,23.754883249999995,0.0021245496934653705,0.00037557087380429106,3.000430025,3.879500075191899e-06,1,1.8285517661968554e-06
2024-08-15 15:03:50,32,3.0004123125000004,2.305399097770047e-05,4.075408338436371e-06,1.07986755,0.0013664585696853881,0.0002415580302087521,23.756152937499998,0.0027639049783175908,0.0004885939881809065,3.0004123125000004,4.075408338436371e-06,1,1.9209019108519996e-06
2024-08-15 15:03:51,32,3.0003744875,1.8537129407406837e-05,3.2769324769274854e-06,1.0836038874999998,0.000889204943662199,0.00015719071138203572,23.7573249375,0.002533942263712861,0.0004479419394516387,3.0003744875,3.2769324769274854e-06,1,1.5445679768171637e-06
2024-08-15 15:03:52,32,3.0003445187500004,1.6347975154879044e-05,2.889941022671043e-06,1.0860578937499998,0.0005879898303754835,0.00010394289908180804,23.7587899375,0.0030126103513670025,0.0005325593021310987,3.0003445187500004,2.889941022671043e-06,1,1.3621748313165313e-06
2024-08-15 15:03:53,32,3.00033651875,2.1342827639863005e-05,3.772914538460702e-06,1.0876717,0.0003885903189735845,6.869371241241628e-05,23.760157562499998,0.0016137110426484426,0.0002852665052830819,3.00033651875,3.772914538460702e-06,1,1.7783694850965295e-06
2024-08-15 15:03:54,32,3.0003127312499998,2.990317081854341e-05,5.286183716192932e-06,1.0887389562499998,0.0002530682621184861,4.4736571061769046e-05,23.760645125000003,0.0022258464120413313,0.00039347777295854286,3.0003127312499998,5.286183716192932e-06,1,2.491671160399758e-06
2024-08-15 15:03:55,32,3.0002863625000002,2.3295718490724368e-05,4.118140129351011e-06,1.089411325,0.00016142866949006224,2.8536826718586234e-05,23.763184187499995,0.003740014994956103,0.0006611474911682079,3.0002863625000002,4.118140129351011e-06,1,1.941124585797297e-06
2024-08-15 15:03:56,33,3.000267523529412,2.0216346400000366e-05,3.519214193300474e-06,1.0898905235294116,0.00012328860211618538,2.1461790862440237e-05,23.765441941176476,0.003901239490063016,0.0006791186257519718,3.000267523529412,3.519214193300474e-06,1,1.6588255553980542e-06
2024-08-15 15:03:57,32,3.0002494875000005,2.1691253997907792e-05,3.834508198590102e-06,1.0902273125000002,7.693308672691301e-05,1.359997683055324e-05,23.764942187500004,0.0035616780543024406,0.000629621676150141,3.0002494875000005,3.834508198590102e-06,1,1.8074541874167879e-06
2024-08-15 15:03:58,33,4.8135863500000005,0.5237775944151984,0.09117797587791196,1.11317655625,0.016560954370646218,0.002882892117231363,23.7692389375,0.002533310047316739,0.00044099267484591593,4.8135863500000005,0.09117797587791196,1,0.02678774632894453
2024-08-15 15:03:59,32,5.000593475000001,0.00035670268758923135,6.3056722315453e-05,1.15361865625,0.007951347605613246,0.0014056129528751359,23.768946062500003,0.0025432995751915304,0.0004495960940516992,5.000593475000001,6.3056722315453e-05,1,1.7833017689426913e-05
2024-08-15 15:04:00,32,5.0003383625,0.00017704069918148983,3.129666973430978e-05,1.1745526000000002,0.004839188769756069,0.0008554557986340756,23.772656875,0.004635101622402757,0.0008193779471724394,5.0003383625,3.129666973430978e-05,1,8.85143596027447e-06
2024-08-15 15:04:01,32,5.0002872499999995,7.07821163853366e-05,1.2512628620701737e-05,1.1875544875,0.0031278617539516472,0.0005529330642083145,23.7728525625,0.0036029122844116993,0.0006369109270819569,5.0002872499999995,1.2512628620701737e-05,1,3.5389025093176698e-06
2024-08-15 15:04:02,32,5.000188968750002,6.978321401557063e-05,1.2336045960850528e-05,1.19597883125,0.002008033375127308,0.00035497350410035745,23.774805875000002,0.00322131782298236,0.0005694539192469783,5.000188968750002,1.2336045960850528e-05,1,3.48902883729491e-06
2024-08-15 15:04:03,32,5.000193006249999,0.00010705184082972094,1.892427064729965e-05,1.2014967125000002,0.001309296200699688,0.00023145305552413304,23.776563437500002,0.0036532663187663636,0.0006458123468700278,5.000193006249999,1.892427064729965e-05,1,5.352385432717863e-06
2024-08-15 15:04:04,32,5.00012456875,0.00015539676838647963,2.7470527175138764e-05,1.20493251875,0.000820561812596505,0.0001450562055174284,23.7764659375,0.002451849545921096,0.00043342986009249103,5.00012456875,2.7470527175138764e-05,1,7.76964484833464e-06
2024-08-15 15:04:05,32,5.000045418750001,8.23669368840689e-05,1.456055490407237e-05,1.207283775,0.0005824317556589549,0.00010296036100120833,23.780372,0.0025494619563085257,0.00045068545942072,5.000045418750001,1.456055490407237e-05,1,4.118309434510118e-06
2024-08-15 15:04:06,32,5.000074725,6.35187059062528e-05,1.122862691962634e-05,1.2088555000000003,0.00038520952393904473,6.809606663873505e-05,23.781055624999997,0.002728746058173787,0.0004823787104676865,5.000074725,1.122862691962634e-05,1,3.1758878316689955e-06
2024-08-15 15:04:07,32,5.0000295375,8.341756709475353e-05,1.4746281840696005e-05,1.2098602687500002,0.00023657252508478834,4.182050918246961e-05,23.781641375,0.0026455446540683283,0.0004676706412058835,5.0000295375,1.4746281840696005e-05,1,4.170853715419352e-06
2024-08-15 15:04:08,32,5.000045699999999,0.00013056382857942183,2.3080642141546783e-05,1.21047801875,0.00014408435130740612,2.5470755468082916e-05,23.78281325,0.002614522811783486,0.0004621867024447556,5.000045699999999,2.3080642141546783e-05,1,6.5281317618467896e-06
2024-08-15 15:04:09,32,4.999993449999999,8.376923858632691e-05,1.4808449164806388e-05,1.2108893749999998,0.00011066681224887832,1.9563313348370084e-05,23.782813249999997,0.003124733407295636,0.0005523800454247225,4.999993449999999,1.4808449164806388e-05,1,4.188467416208662e-06
2024-08-15 15:04:10,32,5.0000522062499995,8.405046475173384e-05,1.485816339695797e-05,1.21117536875,6.48368487692819e-05,1.1461643858881471e-05,23.784571124999996,0.001881132420468281,0.0003325403727057463,5.0000522062499995,1.485816339695797e-05,1,4.202479358449091e-06
2024-08-15 15:04:11,32,5.000121525000001,0.00013513951063002093,2.3889516093179827e-05,1.2112975000000001,2.0555875072588693e-05,3.633799664262745e-06,23.7860358125,0.00325085781948385,0.0005746759022075858,5.000121525000001,2.3889516093179827e-05,1,6.756811307202223e-06
2024-08-15 15:04:12,33,4.999949011764706,6.519744897572551e-05,1.134941909198551e-05,1.2114056647058822,4.26940853804261e-05,7.432086306197003e-06,23.786121882352944,0.002917185777473604,0.0005078168621299049,4.999949011764706,1.134941909198551e-05,1,3.210133216793966e-06
2024-08-15 15:04:13,33,4.999939112499999,0.00012378781779045066,2.1548693156832684e-05,1.2115159374999998,3.581675352869922e-05,6.234896498218929e-06,23.787402937499994,0.002315460687602284,0.00040306996895537393,4.999939112499999,2.1548693156832684e-05,1,6.094965044198644e-06
2024-08-15 15:04:14,32,5.000088487499999,9.20372958823277e-05,1.6270049010116656e-05,1.21157295625,1.798962548245243e-05,3.1801465424121073e-06,23.788769937499996,0.0028078765278817543,0.0004963671333999316,5.000088487499999,1.6270049010116656e-05,1,4.601783354055477e-06
2024-08-15 15:04:15,32,4.99995115,9.629241576227494e-05,1.7022255040584752e-05,1.21158166875,2.1438243670291505e-05,3.7897818689981754e-06,23.7882816875,0.0028527765356747836,0.0005043044083963765,4.99995115,1.7022255040584752e-05,1,4.814667827418421e-06
2024-08-15 15:04:16,32,6.888457175,0.34918740837268936,0.061728196091321214,1.2581354312499997,0.03304538126166737,0.0058416532942549655,23.787988500000004,0.0018680680572895438,0.0003302308977568541,6.888457175,0.061728196091321214,1,0.01267291787920164
2024-08-15 15:04:17,32,6.9997715312499995,0.0006889293265339264,0.00012178664963760516,1.3202788749999999,0.008455767098298485,0.0014947825638352385,23.79043025,0.002344066850581811,0.000414376391400248,6.9997715312499995,0.00012178664963760516,1,2.460542188620902e-05
2024-08-15 15:04:18,32,6.999912193750001,7.396879043448153e-05,1.307595832809713e-05,1.3413584125,0.004757131665878053,0.0008409500149849071,23.789942125000007,0.0026130365445838906,0.0004619239650408833,6.999912193750001,1.307595832809713e-05,1,2.641775653290548e-06
2024-08-15 15:04:19,34,6.999999805882354,9.809825094371226e-05,1.6823711241801435e-05,1.3546423235294114,0.003316516352388725,0.0005687778620366605,23.79117694117647,0.0032186671439926044,0.0005519968612394114,6.999999805882354,1.6823711241801435e-05,1,3.3989030381987647e-06
2024-08-15 15:04:20,32,7.0000907,9.332365902239057e-05,1.6497448034968373e-05,1.3637972374999998,0.0022580784113563016,0.0003991756392802468,23.792481437500008,0.0026892105153426956,0.0004753897478592475,7.0000907,1.6497448034968373e-05,1,3.3329446367884403e-06
2024-08-15 15:04:21,32,7.000059362499999,8.378945737175087e-05,1.4812023374876548e-05,1.3698635437499997,0.0013616679218119588,0.0002407111553093574,23.792871875,0.0026742096371320094,0.00047273794218261506,7.000059362499999,1.4812023374876548e-05,1,2.9924552433304764e-06
2024-08-15 15:04:22,32,6.999990981250001,6.175896392424434e-05,1.091754554747213e-05,1.3732407875000001,0.0006697996624613233,0.00011840497084071557,23.795606062500003,0.0028647832138750193,0.0005064269092901044,6.999990981250001,1.091754554747213e-05,1,2.2056801247912438e-06
2024-08-15 15:04:23,32,7.0000752,0.0001303334595054922,2.3039918257958953e-05,1.37513594375,0.0004890004471282762,8.644388304191446e-05,23.793653187500002,0.003397648367498893,0.0006006250501864675,7.0000752,2.3039918257958953e-05,1,4.6547164059570445e-06
2024-08-15 15:04:24,32,7.0000029375,9.378305372865832e-05,1.6578658312979155e-05,1.37506173125,0.0002333158652092516,4.124480761196707e-05,23.795313,0.0032775912700234917,0.0005794017532478598,7.0000029375,1.6578658312979155e-05,1,3.3493933704745074e-06
2024-08-15 15:04:25,32,7.00000015,7.84762639274659e-05,1.3872774596324094e-05,1.3745081125,0.00012551614437992067,2.2188329209857917e-05,23.796485187500007,0.003045745058684585,0.0005384167461903222,7.00000015,1.3872774596324094e-05,1,2.8027236516368466e-06
2024-08-15 15:04:26,32,6.99998610625,4.757853113550911e-05,8.410775501203443e-06,1.3741632499999998,6.979729698681835e-05,1.2338535501967659e-05,23.796582687500003,0.0037070110281062323,0.000655313158976808,6.99998610625,8.410775501203443e-06,1,1.6992366275208814e-06
2024-08-15 15:04:27,32,7.000056375000001,5.375362933478878e-05,9.502388954004318e-06,1.3739655,4.8672168638738916e-05,8.604105124876875e-06,23.795606125000003,0.003794316765461969,0.0006707467787069912,7.000056375000001,9.502388954004318e-06,1,1.9197570153422075e-06
2024-08-15 15:04:28,32,7.000029287500001,7.898094179394797e-05,1.3961989881750152e-05,1.3738496437500003,3.6616826164134984e-05,6.473001521547211e-06,23.7981453125,0.002865224033562403,0.0005065048359376617,7.000029287500001,1.3961989881750152e-05,1,2.8207361194539845e-06
2024-08-15 15:04:29,32,6.99995678125,7.446705955205645e-05,1.3164040696070394e-05,1.37378249375,9.540472996657006e-06,1.6865332879158275e-06,23.798633375,0.0031185454702481255,0.0005512861623627601,6.99995678125,1.3164040696070394e-05,1,2.6595542615178356e-06
2024-08-15 15:04:30,32,6.999997,0.00010966323601528679,1.9385904458317528e-05,1.3737506875,3.319158276831489e-05,5.867498313447504e-06,23.798535875,0.0037619034875983988,0.0006650168665625377,6.999997,1.9385904458317528e-05,1,3.916545821922737e-06
2024-08-15 15:04:31,32,6.9999223187499995,0.00010594126812382946,1.8727947274465508e-05,1.37371005625,5.49896581186319e-06,9.720890037703625e-07,23.80039125,0.0028238475525429844,0.0004991904383600449,6.9999223187499995,1.8727947274465508e-05,1,3.7836587071850446e-06
2024-08-15 15:04:32,32,5.4754034874999995,2.368058832489844,0.41861761467556685,1.3602746375,0.03307198687120517,0.005846356545985411,23.800293749999998,0.0025010187391012032,0.00044212182757327235,5.4754034874999995,0.41861761467556685,1,0.10812257205774757
2024-08-15 15:04:33,32,1.6976539875,0.0010956167224444888,0.00019367950350546937,1.0725433249999998,0.03833078658190217,0.006775989780069337,23.8009769375,0.0037794383086867723,0.0006681166142871581,1.6976539875,0.00019367950350546937,1,0.00016134276043758427
2024-08-15 15:04:34,32,1.6989140437499997,0.0001660989944530981,2.93624313315131e-05,1.041999825,0.0014197122330481928,0.0002509720368304683,23.8008796875,0.0027340500292607644,0.0004833163289483913,1.6989140437499997,2.93624313315131e-05,1,2.4441936168599363e-05
2024-08-15 15:04:35,34,1.6992985294117648,0.00013504700924448886,2.316037101315715e-05,1.0387639764705885,0.0005864736498017113,0.00010057940116435668,23.802298529411765,0.0022179110700618525,0.0003803686104875155,1.6992985294117648,2.316037101315715e-05,1,1.9274842077182095e-05
2024-08-15 15:04:36,32,1.6995345812500002,0.00015229893507507977,2.692290243976966e-05,1.0380529875,0.00015316338063209949,2.7075716268603464e-05,23.801660875,0.0029901297602836514,0.0005285852575310689,1.6995345812500002,2.692290243976966e-05,1,2.2403035624474405e-05
2024-08-15 15:04:37,32,1.6996597875,5.7172404473971996e-05,1.0106748725071427e-05,1.0388366125000001,0.00028763805931528706,5.084770556729446e-05,23.801074687499998,0.0028935593702513252,0.000511513863117647,1.6996597875,1.0106748725071427e-05,1,8.409389469357554e-06
2024-08-15 15:04:38,32,1.6996973250000003,4.517405597612927e-05,7.98572032860542e-06,1.039826575,0.00025245106588539485,4.462746515133364e-05,23.801563062499998,0.0031249333959572955,0.0005524153987594275,1.6996973250000003,7.98572032860542e-06,1,6.644426526959624e-06
2024-08-15 15:04:39,32,1.6996982124999997,3.9801907408213815e-05,7.036049658126767e-06,1.0403904874999998,0.00012547276397687987,2.2180660565567727e-05,23.802149187500003,0.004378015383234178,0.0007739310914059771,1.6996982124999997,7.036049658126767e-06,1,5.85426093813313e-06
2024-08-15 15:04:40,32,1.6997421499999998,1.580881610578092e-05,2.794630267732199e-06,1.04078655,0.00010082411748521535,1.782335429523623e-05,23.803614062500003,0.0027196676872672655,0.00048077386606015446,1.6997421499999998,2.794630267732199e-06,1,2.325178572788367e-06
2024-08-15 15:04:41,32,1.6997659125000002,1.0794188251076013e-05,1.908160927435002e-06,1.0410609312499999,6.424265165501676e-05,1.1356603656666882e-05,23.8042001875,0.002262575677371021,0.00039997065110419875,1.6997659125000002,1.908160927435002e-06,1,1.5875992352382243e-06
2024-08-15 15:04:42,32,1.6997987499999998,2.142954347000396e-05,3.788243876342924e-06,1.0412449249999998,4.953429115268964e-05,8.756508293833912e-06,23.805958000000004,0.0030309585282544326,0.0005358028322059768,1.6997987499999998,3.788243876342924e-06,1,3.151776566197022e-06
2024-08-15 15:04:43,32,1.69981958125,2.310873482040945e-05,4.085085774038304e-06,1.04138219375,3.1441553582272185e-05,5.558133937266211e-06,23.80566525,0.003464622259352439,0.0006124644734594917,1.69981958125,4.085085774038304e-06,1,3.398704055905734e-06
2024-08-15 15:04:44,32,1.6998448375,1.6269311601903114e-05,2.8760351397356657e-06,1.0414521187500003,2.154471996414941e-05,3.8086043963538096e-06,23.807911562500003,0.0029350971583856117,0.000518856776033958,1.6998448375,2.8760351397356657e-06,1,2.3927642163255846e-06
2024-08-15 15:04:45,33,1.6998641058823531,1.1606812147816257e-05,2.0204866518099726e-06,1.0415326764705886,2.8524299496490027e-05,4.965443194127276e-06,23.807813529411764,0.003173575647389492,0.000552448609695649,1.6998641058823531,2.0204866518099726e-06,1,1.6809576810849066e-06
2024-08-15 15:04:46,32,1.6998836812499998,1.8205758017713173e-05,3.218353737741585e-06,1.0416623375,5.214018124249463e-05,9.217168932215894e-06,23.809278499999994,0.002169825246419188,0.00038357453643319476,1.6998836812499998,3.218353737741585e-06,1,2.6775005576154584e-06
2024-08-15 15:04:47,32,1.699900975,1.3765730395907421e-05,2.4334603277329785e-06,1.041828075,3.8265885590151925e-05,6.764516797226254e-06,23.810547624999998,0.0018484369207518562,0.0003267605703148046,1.699900975,2.4334603277329785e-06,1,2.0244900435902475e-06
2024-08-15 15:04:48,33,1.6999037499999998,1.6324909392275593e-05,2.841801960696491e-06,1.0419415250000001,3.0301650120086193e-05,5.274840224494295e-06,23.811133749999996,0.0029578396508260687,0.0005148937931086218,1.6999037499999998,2.841801960696491e-06,1,2.364201428695849e-06
2024-08-15 15:04:49,32,1.6999210062499999,1.3338988904705192e-05,2.3580223771722898e-06,1.04201848125,2.113525392166656e-05,3.736220342527499e-06,23.812110250000003,0.003201895678084063,0.0005660205366562849,1.6999210062499999,2.3580223771722898e-06,1,1.9617071698717933e-06
2024-08-15 15:04:50,32,1.6999288375,1.3898243294270836e-05,2.456885519989842e-06,1.04207744375,2.0027546654547797e-05,3.540403512490175e-06,23.813184374999995,0.0024185569492297396,0.0004275445048715493,1.6999288375,2.456885519989842e-06,1,2.0439448681143445e-06
2024-08-15 15:04:51,32,1.6999262124999999,1.0218145624344915e-05,1.8063300155314843e-06,1.04212815625,1.2587134635566667e-05,2.225112064129313e-06,23.8145515,0.0018681795060083654,0.0003302505992930624,1.6999262124999999,1.8063300155314843e-06,1,1.502733699440633e-06
2024-08-15 15:04:52,32,1.6999262250000002,1.9868954007025894e-05,3.512368028362909e-06,1.0421630687499999,7.322542249805018e-06,1.2944548200905314e-06,23.816114000000002,0.0018675939601536047,0.00033014708843191314,1.6999262250000002,3.512368028362909e-06,1,2.9220318086195024e-06
2024-08-15 15:04:53,32,1.6999528,2.2069405670919666e-05,3.901356601666036e-06,1.04217576875,4.004450648958814e-06,7.078935522014121e-07,23.816601875000003,0.0024786195586795467,0.0004381621744809788,1.6999528,3.901356601666036e-06,1,3.2455909468368273e-06
2024-08-15 15:04:54,32,1.6999521812499998,1.9968315527354782e-05,3.529932829566299e-06,1.0421723875,2.282067775767157e-06,4.0341639984306455e-07,23.817481062500004,0.0022973725127853973,0.00040612192067553316,1.6999521812499998,3.529932829566299e-06,1,2.936599591976726e-06
2024-08-15 15:04:55,33,1.6999665705882352,1.4784229972580466e-05,2.5736040987367785e-06,1.0421861705882354,8.192966854734216e-06,1.4262124653948588e-06,23.81893441176471,0.0032155021003496998,0.0005597470683494988,1.6999665705882352,2.5736040987367785e-06,1,2.1409984664305063e-06
2024-08-15 15:04:56,31,1.6999701466666666,8.809480823548108e-06,1.5822294640124398e-06,1.0422029733333333,4.496580711495148e-06,8.076097367758564e-07,23.81895866666667,0.0023523356073325663,0.00042249194722330255,1.6999701466666666,1.5822294640124398e-06,1,1.316264506868108e-06
2024-08-15 15:04:57,33,1.6999721470588234,1.8554316130165782e-05,3.229891859800254e-06,1.0422115176470588,5.411126880599291e-06,9.419562834535918e-07,23.82196782352941,0.0034707592151294454,0.0006041816285563714,1.6999721470588234,3.229891859800254e-06,1,2.6869598310953513e-06
2024-08-15 15:04:58,33,1.6999810124999997,1.984845501961631e-05,3.455172524156912e-06,1.04223298125,7.693306073027958e-06,1.3392326877424417e-06,23.82461,0.0031513473943686164,0.0005485791675137848,1.6999810124999997,3.455172524156912e-06,1,2.8743567181469245e-06
2024-08-15 15:04:59,32,1.699979575,1.59977706780368e-05,2.828033032576783e-06,1.04225946875,1.04054292719618e-05,1.839437399840297e-06,23.825586499999996,0.0026065948157185928,0.000460785217500079,1.699979575,2.828033032576783e-06,1,2.3526416013022978e-06
2024-08-15 15:05:00,32,1.69999384375,2.4383600192209365e-05,4.3104522614132115e-06,1.04226329375,6.244621018640849e-06,1.1039034670552476e-06,23.826465499999998,0.0033499403178764726,0.000592191378835168,1.69999384375,4.3104522614132115e-06,1,3.5858365431520942e-06
2024-08-15 15:05:01,32,1.7000008375000002,9.766123420623044e-06,1.7264230241568288e-06,1.04227015625,2.7625999227506583e-06,4.883632847706057e-07,23.8288090625,0.002851201932957652,0.0005040260553316369,1.7000008375000002,1.7264230241568288e-06,1,1.436193913143152e-06
