date/yyyy-mm-dd,time_start/hh:mm:ss,time_end/hh:mm:ss,CH4 ground truth count,CO2 ground truth count,CH4 Pressure outlet (bar(a)),CH4 Pressure outlet (bar(a)) STD,CH4 Pressure outlet (bar(a)) STUNC,CH4 Temperature (°C),CH4 Temperature (°C) STD,CH4 Temperature (°C) STUNC,CO2 Pressure outlet (bar(a)),CO2 Pressure outlet (bar(a)) STD,CO2 Pressure outlet (bar(a)) STUNC,CO2 Temperature (°C),CO2 Temperature (°C) STD,CO2 Temperature (°C) STUNC,CH4 Flow (ls/min),CH4 Flow (ls/min) STD,CH4 Flow (ls/min) STUNC,CO2 Flow (ls/min),CO2 Flow (ls/min) STD,CO2 Flow (ls/min) STUNC,Total vol. flow (ls/min),Total vol. flow (ls/min) COMB-UNC,CH4 Vol. fraction,CH4 Vol. fraction COMB-UNC,CO2 Vol. fraction,CO2 Vol. fraction COMB-UNC,SBG count,Flow SBG (ls/min),Flow SBG (ls/min) STD,Flow SBG (ls/min) STUNC,Pressure SBG (Pa),Pressure SBG (Pa) STD,Pressure SBG (Pa) STUNC,Temperature SBG (°C),SBG err,SBG rel-err,AHT count,AHT Humidity (%rH),AHT Temp (deg C),AHT Temp (deg C) STD,AHT Temp (deg C) STUNC,AHT Humidity (%rH) STD,AHT Humidity (%rH) STUNC
2024-08-08,11:43:00,11:48:00,4823,4824,1.0387022586564378,0.0001954658061559,2.8145707112561363e-06,26.952652733775658,0.0056813487610736,8.180744314219296e-05,1.040159570667496,0.0001553673371681,2.2369489491039633e-06,28.654618370854063,0.0057361196392119,8.258754402787189e-05,2.533149856516219,0.00024455433886,3.521411202308594e-06,2.5331702612305658,8.266735504391541e-05,1.1902286308127088e-06,5.066320117746785,3.7171199939403022e-06,0.4999979862391368,1.571868229726982e-06,0.5000020137608632,8.712463993074576e-07,6,5.534462485024815,0.983299694654186,0.40143041935621,962.1666666666666,239.19232150440507,97.64985634625609,26.721,-0.4681423672780305,-0.0924028400096901,0,0.0,,,,,
2024-08-08,11:51:00,11:56:00,4825,4827,1.0789328670673577,0.0001416418189776,2.039120245295911e-06,26.84476921720207,0.0303370380808258,0.0004367415568328,1.0806526573648227,0.000103640982164,1.4917390910035574e-06,28.531905270147085,0.0317849601440429,0.000457491491906,3.546396286692,0.0001857496791524,2.6741108950094963e-06,3.5464116740453235,7.82384945984259e-05,1.126112647494601e-06,7.092807960737323,2.901551097888126e-06,0.4999989152847921,8.578576951273904e-07,0.500001084715208,5.178593784482897e-07,6,7.270567670717099,2.4409345025793305,0.9965073378122716,1731.6666666666667,723.9059791621191,295.533378449504,26.311,-0.1777597099797754,-0.0250619657213018,0,0.0,,,,,
2024-08-08,11:59:00,12:04:00,4823,4823,1.001450024424632,0.0002099217350763,3.0227259632846388e-06,27.167085235123366,0.1171801133274494,0.0016873115630767,1.0018165019697285,0.0001634497153202,2.3535614261672905e-06,28.934988337756582,0.1264085811802751,0.0018201950368624,1.205832182514405,7.134040635624954e-05,1.027251887213302e-06,0.517018225912217,1.8527129374108727e-05,2.667776872360211e-07,1.722850408426622,1.0613278353978524e-06,0.69990532934059,1.0512999858620422e-06,0.3000946706594099,8.035805835406656e-07,6,4.29008651377717,3.0782424246650977,1.2566872075028628,845.0,915.5732630434334,373.78121943190246,26.311,-2.5672361053505477,-1.4901097000609898,0,0.0,,,,,
2024-08-08,12:06:00,12:12:00,5794,5794,1.0119100914566792,0.0001634724677129,2.147609780695048e-06,27.45802331722472,0.0339688038264033,0.0004462631313804,1.012038988022092,9.947193186274064e-05,1.3068065635867324e-06,29.248985935795652,0.0334486862967974,0.0004394301184008,2.1278571703027653,0.0001867037385509,2.4528092137716613e-06,0.9120612313575728,3.3318531243278373e-05,4.3772021415917603e-07,3.039918401660338,2.491560158825532e-06,0.6999718048815309,1.4143957253454785e-06,0.3000281951184691,9.497865863403535e-07,7,3.892258942324148,0.7849619597667198,0.2966877334555184,563.0,180.0527700425628,68.05355034298881,26.311,-0.85234054066381,-0.2803827037588509,0,0.0,,,,,
2024-08-08,12:14:00,12:21:00,6751,6751,1.0348673253295808,0.0001191689405151,1.450370721869079e-06,27.42055159783736,0.0390636298890873,0.0004754321456257,1.0350107931565695,7.693177874785328e-05,9.363144372590536e-07,29.227882037624056,0.0401888981721069,0.00048912746057,3.546398338384918,0.0002200993665666,2.678765757169868e-06,1.5199542220866724,2.3217907282646935e-05,2.825784369673249e-07,5.066352560471589,2.6936288821633824e-06,0.6999904361284343,9.237013661319976e-07,0.3000095638715658,5.632376843208502e-07,8,5.402122096953619,1.3216353975345607,0.4672686759264332,941.0,373.0105322143828,131.8791383913966,26.311,-0.3357695364820294,-0.0662744119115893,0,0.0,,,,,
2024-08-08,12:22:00,12:27:00,4826,4825,1.067365103294654,9.452472709649258e-05,1.3606667535544582e-06,27.241936005387483,0.0538078737462032,0.0007745548401443,1.06756071626943,6.660347236957866e-05,9.58844569323564e-07,29.057382861139896,0.0541619842421934,0.0007797329869866,4.964948872241385,0.0002916381130182,4.198079133813943e-06,2.127879021303,6.240670758069273e-05,8.984266213790116e-07,7.092827893544385,4.293138573091548e-06,0.6999956782766839,1.0398585933182684e-06,0.3000043217233161,7.379902627832117e-07,4,6.687266434194763,1.177685759569476,0.588842879784738,1330.0,413.42552735246846,206.71276367623423,26.311,0.4055614593496219,0.0571790920965033,0,0.0,,,,,
2024-08-13,11:54:00,12:00:00,5775,5775,0.9983163928675324,0.0001238304200191,1.6294886947835668e-06,25.858558384415584,0.048864650900738,0.0006430115976751,0.9983740048207792,7.009599958269606e-05,9.223956347066824e-07,27.545804874805196,0.0431910767217675,0.0005683528427244,1.7225666011850909,8.433464958617522e-05,1.1097625127812434e-06,0.0,0.0,0.0,1.7225666011850909,1.1097625127812434e-06,1.0,9.111062501204516e-07,0.0,0.0,7,3.619155690569912,2.802958074489111,1.0594185714912352,639.2857142857143,729.0463438140072,275.5536171389651,25.082,-1.8965890893848212,-1.1010251145470986,0,0.0,,,,,
2024-08-13,12:03:00,12:09:00,5777,5776,1.005417306127748,5.452476105135496e-05,7.173689700383298e-07,25.505693572096245,0.0876744126938904,0.0011535108438841,1.0053615360976451,4.9097411969494815e-05,6.460185785459844e-07,27.063210030817174,0.1054120017904605,0.0013870000235586,3.0397751243905486,0.0001189894918862,1.5655156958768885e-06,0.0,0.0,0.0,3.0397751243905486,1.5655156958768885e-06,1.0,7.28334642734776e-07,0.0,0.0,7,2.9052164812596266,0.5160618047605025,0.195053028076494,352.2857142857143,80.92530359476423,30.586889726306783,25.082,0.134558643130922,0.0442659860103631,0,0.0,,,,,
2024-08-13,12:11:00,12:15:00,3849,3850,1.0207900630813198,2.598583805822378e-05,4.188541011044434e-07,25.079878611327626,0.067169230114764,0.0010826707777736,1.0208602877402595,2.7862865016107285e-05,4.4905072947037297e-07,26.655783200259744,0.0719928022753743,0.0011602690663607,5.066260927094388,0.0002363175926292,3.8090975790003696e-06,0.0,0.0,0.0,5.066260927094388,3.8090975790003696e-06,1.0,1.0632846460425673e-06,0.0,0.0,5,4.8651086359746705,0.1785534470930442,0.0798515290633918,736.6,34.43544685349676,15.399999999999997,25.082,0.2011522911197172,0.039704289616027,0,0.0,,,,,
2024-08-13,12:18:00,12:23:00,4812,4812,1.0424829658354116,3.854881456562905e-05,5.557100077570806e-07,24.669457296134663,0.0719097378875672,0.0010366326811756,1.0422365360141312,3.99833786105099e-05,5.76390321937729e-07,26.259148120947632,0.0768183532632377,0.0011073940448965,7.092768942173908,0.0003525223203391,5.081873037539921e-06,0.0,0.0,0.0,7.092768942173908,5.081873037539921e-06,1.0,1.0132648942239994e-06,0.0,0.0,6,6.011138764333389,0.9266382770967914,0.3782984925031445,998.5,216.0451341733944,88.20005668932419,25.082,1.0816301778405188,0.1524975910901452,0,0.0,,,,,
2024-08-23,13:20:00,13:23:00,2819,2822,1.005296647605534,8.842887778898004e-05,1.665507434659304e-06,23.25626128166016,0.0354897361892459,0.0006684289222615,1.0047838420623671,0.000111099831735,2.0913893709458675e-06,25.095872452515945,0.0736061705125498,0.0013855931214468,0.0028501730815439,0.0001908504104726,3.594558536731905e-06,1.7225755121282424,2.556684009219926e-05,4.812808154832929e-07,1.7254256852097865,3.626635120513846e-06,0.0016518666123817,0.0012611737694427,0.9983481333876182,2.1203667876146613e-06,4,2.671895986650693,1.921771153226604,0.960885576613302,962.25,720.6531181273461,360.3265590636731,25.492,-0.9464703014409064,-0.548543069431489,88,12.570227272727273,22.845909090909092,0.0128328210349786,0.0013679833187603,0.2464878690574376,0.0262756951280068
2024-08-23,13:23:10,13:26:10,2829,2831,1.0274483658890068,0.0001168994089976,2.1978388292290844e-06,23.39997364333687,0.0329773952489203,0.0006200116868542,1.0275526646061464,0.0001312350505483,2.466493118851013e-06,25.322622486047333,0.0444065023136145,0.00083459664115,0.0028256928205401,0.0001889324105437,3.5521393269082196e-06,3.039790218437257,4.871382350275392e-05,9.15550456684137e-07,3.0426159112577973,3.6682320587038263e-06,0.0009287050692415,0.001257086734517,0.9990712949307584,1.2426701235812689e-06,3,4.475739380455246,3.2417093745055,1.871601780005284,2564.3333333333335,3192.7469886186304,1843.3333333333337,25.492,-1.4331234691974486,-0.4710168851398022,88,11.80215909090909,22.87772727272727,0.0109047361562489,0.0011624487800905,0.1323479293346293,0.0141083366711623
2024-08-23,13:26:20,13:29:20,2831,2828,1.1460255950194278,0.004288946477272,8.060847257736369e-05,23.446482139173433,0.0249631157743228,0.0004691685111957,1.1492900291018386,0.0043416674700747,8.164260530047721e-05,25.34657572701556,0.0419991657556626,0.0007897705976731,0.0028479640772373,0.0001838651218037,3.455647373402337e-06,7.0927647896162735,0.0002305066890328,4.334548134223296e-06,7.095612753693511,5.543447149310718e-06,0.0004013697162031,0.0012133748867526,0.9995986302837968,9.918781177671936e-07,3,7.942932106794454,1.2601683421702614,0.727558531576245,5829.666666666667,1471.0884858951663,849.3333333333334,,-0.8473193531009429,-0.1194145428328066,88,11.413522727272726,22.912159090909093,0.0105535159077268,0.0011250085757988,0.0850022281347894,0.00906126796508
2024-08-23,13:30:00,13:33:00,2871,2868,1.0044650252525251,0.0002503273823935,4.671880889645056e-06,23.606947877394635,0.1497579645648585,0.0027949454271952,1.0035190105299858,0.0002022768922141,3.7770844838293943e-06,25.554929575313807,0.1396893124503865,0.0026083964848269,0.5168405629033803,0.0001501898390518,2.80300553689404e-06,1.205839219446025,0.0002233806142721,4.171150955108683e-06,1.722679782349405,5.025469165178782e-06,0.3000212623372805,6.158163205065114e-06,0.6999787376627195,4.525024251654853e-06,4,3.4998074191340063,0.8246206154878264,0.4123103077439132,1168.25,452.36148892966855,226.18074446483428,25.492,-1.777127636784601,-1.0316064860069,88,11.016704545454546,22.94409090909091,0.0171294170332699,0.0018260019911235,0.0669314556035971,0.0071349171407053
2024-08-23,13:33:30,13:36:30,2849,2850,1.0234474922428922,0.0001850732643974,3.467348230831584e-06,24.21356798771499,0.1304346097610517,0.0024436928524856,1.0223062388421054,6.484662280610551e-05,1.2146885369837664e-06,26.02770193684211,0.0966628046322684,0.0018106602265255,0.9120003614272296,2.4794871813096775e-05,4.645320067960642e-07,2.127877251204895,3.2276308425185715e-05,6.045906504252727e-07,3.0398776126321247,7.624433355467361e-07,0.3000121970823556,5.677588938382049e-07,0.6999878029176443,3.789941965792401e-07,3,4.405492349820299,3.3416950947158788,1.9293285624838648,2316.6666666666665,2925.7413305576647,1689.1775447766818,25.492,-1.365614737188174,-0.4492334597660777,88,10.748522727272729,22.9725,0.0108543121363823,0.001157073561512,0.0536600575510736,0.005720181354786
2024-08-23,13:36:50,13:39:50,2848,2842,1.125013230372191,0.0004953422342745,9.2818675371702e-06,24.554512690308993,0.0333729876490042,0.0006253527949849,1.1249400939127374,0.0004458646774803,8.363557191156801e-06,26.23741058374384,0.0081154767985574,0.0001522306156249,2.127859433102554,6.369041425863302e-05,1.1934495943029826e-06,4.9649535679455665,0.0001148215151965,2.1538290822870343e-06,7.092813001048121,2.4623772354875607e-06,0.3000021899334038,6.596190043911406e-07,0.6999978100665961,5.556182930976442e-07,3,6.8992619373609445,2.350877817594517,1.3572799408201144,4334.0,2372.0554378007273,1369.5068455469657,,0.1935510636871766,0.0272883359054546,88,10.57340909090909,23.019090909090902,0.0182974380240654,0.0019505134471015,0.0468032409634344,0.0049892422505842
2024-08-23,13:40:10,13:43:10,2855,2854,1.0060498120490369,0.0069379731600808,0.0001298462941118,24.828986053239927,0.1373380519708424,0.0025703237354036,1.003870400525578,0.00710698056182,0.000133032619657,26.537765697267,0.1681419280601004,0.0031473789704992,0.861323340551887,0.0002349269514709,4.3967298995908105e-06,0.8613536145464952,0.0012333304262947,2.308620040332553e-05,1.722676955098382,2.350114641613178e-05,0.4999912130958394,1.4565969358954151e-05,0.5000087869041606,3.0074407751308704e-05,3,3.045710542529523,0.6849223332911609,0.3954400934996384,922.6666666666666,348.5029889876604,201.20829450541493,,-1.3230335874311407,-0.7680102665305477,88,10.300113636363635,23.043409090909098,0.0124924219453474,0.0013316966538823,0.0590245286666995,0.0062920358971463
2024-08-23,13:43:20,13:46:20,2849,2852,1.0213264162513165,0.0002734902950396,5.123841597233854e-06,25.242027521937523,0.0785052099384222,0.0014707953721857,1.0191506832398318,0.0002530164854465,4.737770923089417e-06,26.97905217882188,0.0763682350442125,0.0014300064393101,1.5199103151589677,7.533973926434236e-05,1.4114902684623364e-06,1.519951173910966,2.8248258176101484e-05,5.289527912715828e-07,3.0398614890699336,1.5073472835938894e-06,0.499993279504322,1.0527581393562665e-06,0.5000067204956781,6.057938015714398e-07,3,4.967468594899881,2.7819844148959003,1.6061794508214915,2695.3333333333335,2213.773324740664,1278.1226249638353,25.492,-1.927607105829947,-0.6341101766514078,88,10.142272727272728,23.06488636363636,0.0094679517723104,0.0010092870501384,0.0454284146415469,0.0048426852722387
2024-08-23,13:46:40,13:49:40,2854,2855,1.1097624872459706,0.0004669561589071,8.740758546340232e-06,25.389454115627192,0.0201782719559226,0.0003777086985251,1.108173786725044,0.0004626633895021,8.658887136334983e-06,27.094116876357266,0.0283280248136874,0.0005301676666506,3.546401787894508,8.14170891055929e-05,1.5240127019277166e-06,3.5464091687419703,6.37158654780588e-05,1.1924619507113218e-06,7.0928109566364785,1.935091785815668e-06,0.4999994796951795,5.090238203090739e-07,0.5000005203048205,4.3300550698287e-07,3,6.753750231045696,1.95110274322516,1.1264696940176635,3975.3333333333335,1760.9183210283586,1016.6666666666669,,0.3390607255907829,0.0478034347261908,88,10.01806818181818,23.117500000000003,0.0234030158190195,0.0024947698687483,0.0510545787412774,0.0054424363804371
2024-08-23,13:50:00,13:53:00,2870,2869,1.0046645542857142,0.0001370968820661,2.5590963039264317e-06,25.536311718815337,0.1108845102743267,0.0020698073955385,1.0018643143604042,9.91740055914836e-05,1.851537789836873e-06,27.28460391321018,0.1296485316118678,0.002420484624419,1.2058260949765245,2.716825811958825e-05,5.071318026359605e-07,0.5169726917005342,2.6648760823986585e-05,4.975213759256757e-07,1.7227987866770589,7.10429577613275e-07,0.6999227677088901,5.890042058552319e-07,0.30007723229111,1.047002094705852e-06,4,3.08585170289235,0.6842051658170689,0.3421025829085344,935.5,334.59079485245854,167.29539742622927,25.492,-1.3630529162152911,-0.791185207904838,88,9.67625,23.14840909090909,0.0100443114381974,0.0010707271969612,0.0420812705765087,0.0044858785160329
2024-08-23,13:53:15,13:56:15,2866,2869,1.0187300941730637,0.0002975507006309,5.558055564937523e-06,25.83878627913468,0.0506511090709384,0.0009461301151199,1.015919663855002,0.0002889047060136,5.393731730967601e-06,27.62106154653189,0.0547376857812409,0.0010219300223655,2.127841652618798,9.272968104604662e-05,1.732130755128396e-06,0.9120612548000948,2.2049329220331716e-05,4.116518844682458e-07,3.039902907418893,1.780374743375092e-06,0.6999702679403983,1.0028235675984552e-06,0.3000297320596017,7.394033265363163e-07,3,4.014116036282731,2.864068978910849,1.6535709959518352,1792.0,2016.8765455525531,1164.4442164970092,25.492,-0.974213128863838,-0.3204750804659805,88,9.566704545454543,23.166136363636365,0.0111861797102468,0.0011924507637536,0.0464293206732753,0.0049493822137233
2024-08-23,13:56:30,13:59:30,2800,2800,1.091803234857143,0.0010490655628859,1.9825475631416377e-05,25.86309784892857,0.0481226231140915,0.0009094320942569,1.089227368357143,0.0010383973466435,1.962386529491591e-05,27.680064341071425,0.0366290836256741,0.0006922246144694,4.964939165017875,0.0001500092882152,2.8349090783381418e-06,2.1278841781786872,3.674641042478926e-05,6.944418825593123e-07,7.092823343196562,2.9187255798886835e-06,0.6999947587557283,7.038183114459491e-07,0.3000052412442718,5.252066468838654e-07,3,6.477779753551258,1.594782524481425,0.920748119808262,3464.6666666666665,1265.8405639468713,730.8333903458739,,0.6150435896453041,0.0867135074265248,88,9.450909090909091,23.21443181818182,0.0259910663053807,0.0027706569775766,0.0520970880479139,0.0055535682459282
2024-08-23,13:59:50,14:02:50,2751,2744,1.0029520410759725,0.0002276003850918,4.339380143164219e-06,25.938314065430756,0.0848444652875542,0.0016176263839693,0.999734164016035,0.0002369233897135,4.522888526638324e-06,27.664771045189504,0.030402412419417,0.0005803847500247,1.7225637934788167,2.5006635534359555e-05,4.7677115151339683e-07,0.0,0.0,0.0,1.7225637934788167,4.7677115151339683e-07,1.0,3.91425984437293e-07,0.0,0.0,3,3.1159575731644704,0.3549429757763957,0.2049264226114689,907.6666666666666,185.43552338571303,107.06124934406058,25.492,-1.3933937796856537,-0.8089069240632387,88,8.49159090909091,23.246818181818185,0.0087815708993794,0.0009361186032376,0.0576131842277893,0.0061415860744462
2024-08-23,14:03:00,14:06:00,2823,2811,1.013150139957492,6.266456139407146e-05,1.1794147781055644e-06,26.029484531349635,0.0289495095351488,0.000544861060304,1.0097443627534686,5.10704696668098e-05,9.632509123622364e-07,27.636028289220917,0.044628459442864,0.0008417467972415,3.0397771093368493,3.886937092207366e-05,7.315635737537849e-07,0.0,0.0,0.0,3.0397771093368493,7.315635737537849e-07,1.0,3.403496672709782e-07,0.0,0.0,4,2.6342636488105424,1.485239884831406,0.7426199424157031,811.25,834.5299575209988,417.2649787604994,25.492,0.4055134605263069,0.1334023666671971,88,8.403409090909092,23.255681818181817,0.0098021173581122,0.0010449092212756,0.0262124987137666,0.0027942617516227
2024-08-23,14:06:15,14:09:15,2831,2838,1.063733099293536,0.0002583779295939,4.856076046329826e-06,25.758311077357828,0.107761336333369,0.0020253171194277,1.0602814578576465,0.0002705931303625,5.079378440477547e-06,27.38567780655391,0.0941913091996872,0.001768091098943,7.092788442941222,0.0001147709903834,2.157059846754466e-06,0.0,0.0,0.0,7.092788442941222,2.157059846754466e-06,1.0,4.30090833058261e-07,0.0,0.0,3,6.001103474242684,0.934293052745233,0.5394143455044575,2674.3333333333335,564.0720994104684,325.66717843699126,,1.091684968698538,0.1539147794243022,88,8.272386363636365,23.30784090909091,0.0264118078625136,0.0028155081782673,0.0272491407934486,0.002904768168619
2024-08-23,14:12:00,14:15:00,2825,2831,1.136966591362832,0.0036555376734929,6.877681149234491e-05,25.624715879292033,0.0107070490344844,0.0002014468893109,1.13426268590604,0.0036567580475711,6.872682659056449e-05,27.280570756976335,0.0477926276420141,0.0008982370694287,0.002774486764481,0.0001810455815168,3.4062671332302744e-06,1.7225891698991702,4.32710051967255e-05,8.132555755309181e-07,1.7253636566636512,3.5020051990333934e-06,0.0016080591206181,0.0012277123942103,0.998391940879382,2.083903430481069e-06,4,0.5720115351702891,0.9899903956077266,0.4949951978038633,232.5,100.2845950283492,50.1422975141746,25.492,1.153352121493362,0.6684690019051449,88,45.71284090909091,23.510340909090907,0.0173833626124459,0.0018530726808214,4.749348158265738,0.5062822147822271
