date/yyyy-mm-dd,time_start/hh:mm:ss,time_end/hh:mm:ss,Air ground truth count,Air Flow (ln/min),Air Flow (ln/min) STD,Air Flow (ln/min) STUNC,Air Pressure outlet (bar(a)),Air Pressure outlet (bar(a)) STD,Air Pressure outlet (bar(a)) STUNC,Air Temperature (°C),Air Temperature (°C) STD,Air Temperature (°C) STUNC,Total vol. flow (ln/min),Total vol. flow (ln/min) COMB-UNC,Air Vol. fraction,Air Vol. fraction COMB-UNC,Sensirion count,Sensirion Vol. flow (ls/min) STD,Sensirion Vol. flow (ls/min) STUNC,Sensirion T (deg C),Sensirion T (deg C) STD,Sensirion T (deg C) STUNC,AHT count,AHT temp (deg C),AHT temp (deg C) STD,AHT temp (deg C) STUNC,AHT humidity (%rH),AHT humidity (%rH) STD,AHT humidity (%rH) STUNC,Sensirion Vol. flow (ln/min)
2024-08-19,09:43:30,09:43:45,241,5.000011471784232,0.00013308457035741462,8.572730786743621e-06,1.0217485771784232,1.553771815096445e-05,1.0008724106092216e-06,24.4022246846473,0.003303489813838901,0.00021279648538319752,5.000011471784232,8.572730786743621e-06,1.0,2.4247288658439665e-06,1513,0.004863605956886635,0.0001250371072585324,25.225664243225385,0.03911772892997773,0.0010056669292877562,28,22.997500000000002,0.010408329997331593,0.0019669894811737833,12.292857142857144,0.11680490676074472,0.0220740525143584,4.964510166936988
2024-08-19,09:44:30,09:44:45,240,5.000011219166667,0.00011403653587314289,7.361026738264451e-06,1.1420237925,0.00014173702425242623,9.149085574510726e-06,24.4045256125,0.003029154872653575,0.00019553110624783907,5.000011219166667,7.361026738264451e-06,1.0,2.082008097569745e-06,1513,0.0031922003373107436,8.20674000947545e-05,25.38344348975545,0.03663788027999748,0.0009419131827093644,28,23.01678571428571,0.011880133254200842,0.0022451341523517083,11.337142857142855,0.04905455337019415,0.00927043920663422,5.345617780944467
2024-08-19,09:45:30,09:45:45,242,5.00000383677686,0.00012295715852571034,7.90398550808719e-06,1.2191635479338843,7.67922066619498e-05,4.9363900066312244e-06,24.431728681818182,0.004475746916270425,0.0002877119086699633,5.00000383677686,7.90398550808719e-06,1.0,2.235582984980848e-06,1513,0.0025009002739809915,6.429495698718734e-05,25.461830799735626,0.03489097422679583,0.0008970024556724689,29,23.05827586206896,0.008048498314788363,0.0014945686163820573,20.97827586206897,0.07602015548135156,0.014116588480381642,4.913232751299555
2024-08-19,09:46:30,09:46:45,242,5.000009368181819,0.0001157099830901486,7.438119426729529e-06,1.243953599173554,5.266047041702224e-05,3.385143248395455e-06,24.471087991735537,0.003629430380638513,0.0002333086212721786,5.000009368181819,7.438119426729529e-06,1.0,2.1038139325840515e-06,1514,0.001846890640218819,4.746551996784215e-05,25.50509247027741,0.035188915650252124,0.0009043633348241255,29,23.122068965517244,0.008185051856379617,0.0015199259724671193,39.83758620689656,0.06941876919998906,0.012890741822426681,3.6370720252607844
2024-08-19,09:47:30,09:47:45,242,5.000004045454545,0.00013197702333662094,8.483804378376354e-06,1.265881296694215,0.00011811871652006268,7.592958676035255e-06,24.511893698347112,0.004312113243697009,0.00027719313780567953,5.000004045454545,8.483804378376354e-06,1.0,2.3995803010054103e-06,1514,0.0013526244742656176,3.476276428832836e-05,25.53577608982827,0.03529746217116604,0.0009071530057140429,29,23.174137931034476,0.008245016407897455,0.0015310611101398593,56.77586206896552,0.0809989965272636,0.015041136052132064,2.156265536332501
2024-08-19,09:48:30,09:48:45,243,5.000008735802469,0.00012699660857251054,8.146836238389833e-06,1.2409760008230453,6.652866653101472e-05,4.267815947834244e-06,24.561979868312758,0.004505115562393846,0.0002890032980753844,5.000008735802469,8.146836238389833e-06,1.0,2.30426923382453e-06,1513,0.0012780146765097708,3.2856127655338244e-05,25.57493390614673,0.03476150213713174,0.0008936738933452943,28,23.289642857142855,0.006372477195601653,0.0012042849924994484,76.63571428571427,0.11136954073342856,0.021046864886294994,0.5236053825928931
2024-08-19,09:49:30,09:49:45,240,5.0000170979166665,0.0001274406717157374,8.22625998640896e-06,1.1576376170833333,6.0382515686767484e-05,3.897674627615976e-06,24.61336019583333,0.005320887652767426,0.00034346182110348185,5.0000170979166665,8.22625998640896e-06,1.0,2.3267297316311213e-06,1512,0.002042975761140194,5.253966730588108e-05,25.65998346560847,0.03438381280223974,0.0008842562499758425,29,23.31827586206896,0.008480635722987214,0.0015748145185364975,83.74862068965518,0.08810400258181143,0.016360502554181325,-0.0004716326263261627
