date/yyyy-mm-dd,time_start/hh:mm:ss,time_end/hh:mm:ss,CH4 ground truth count,CO2 ground truth count,CH4 Pressure outlet (bar(a)),CH4 Pressure outlet (bar(a)) STD,CH4 Pressure outlet (bar(a)) STUNC,CH4 Temperature (°C),CH4 Temperature (°C) STD,CH4 Temperature (°C) STUNC,CO2 Pressure outlet (bar(a)),CO2 Pressure outlet (bar(a)) STD,CO2 Pressure outlet (bar(a)) STUNC,CO2 Temperature (°C),CO2 Temperature (°C) STD,CO2 Temperature (°C) STUNC,CH4 Flow (ls/min),CH4 Flow (ls/min) STD,CH4 Flow (ls/min) STUNC,CO2 Flow (ls/min),CO2 Flow (ls/min) STD,CO2 Flow (ls/min) STUNC,Total vol. flow (ls/min),Total vol. flow (ls/min) COMB-UNC,CH4 Vol. fraction,CH4 Vol. fraction COMB-UNC,CO2 Vol. fraction,CO2 Vol. fraction COMB-UNC,AHT count,AHT Temp (deg C),AHT Temp (deg C) STD,AHT Temp (deg C) STUNC,AHT Humidity (%rH),AHT Humidity (%rH) STD,AHT Humidity (%rH) STUNC,YF201 count,YF201 pulses,YF201 pulses STD,YF201 pulses STUNC
2024-08-23,13:55:30,13:56:15,715,717,1.0188704393006993,3.2464195007633007e-05,1.2140920562173623e-06,25.905741520279722,0.014024413701574341,0.0005244833350768119,1.016005729009763,2.15417801338863e-05,8.04492521188429e-07,27.69015942538354,0.01364933158877003,0.000509743629084448,2.1278563182112236,3.2764985711638886e-05,1.2253409907506753e-06,0.9120596023345607,2.0244486879331805e-05,7.560442167961864e-07,3.039915920545784,1.4398136689741508e-06,0.6999720958825696,7.456154371094878e-07,0.3000279041174304,9.547121982615546e-07,23,23.17521739130435,0.008979555170897416,0.0018723666849528508,9.530434782608696,0.013644266484686581,0.002845026231293006,46,48.52173913043478,0.8879221796427035,0.13091698307984018
2024-08-23,13:58:00,13:59:30,1391,1386,1.0919957293314162,3.410999413954712e-05,9.145723762197898e-07,25.82171402588066,0.01723000977371199,0.0004619787067850607,1.0894223474025975,2.425903227002517e-05,6.516161762739677e-07,27.647302999999997,0.01600655995386511,0.0004299484528624512,4.964949077981398,6.80513233072289e-05,1.8246224319879005e-06,2.127882097953409,3.310540220303897e-05,8.892364442835072e-07,7.092831175934807,2.0297754735820945e-06,0.6999953833423982,4.657807107903567e-07,0.30000461665760186,5.064910034938691e-07,44,23.235454545454544,0.01744820180706963,0.0026304153936568646,9.419772727272727,0.0195874469012663,0.0029529187260231757,91,104.26373626373626,1.0201869636402154,0.10694465246054129
2024-08-23,14:01:15,14:02:50,1439,1431,1.0029793512161225,7.664054084006801e-05,2.0203572194375722e-06,26.008679712300207,0.033585578333573694,0.0008853651724199066,0.9997162040670861,4.378992834620865e-05,1.157589070448156e-06,27.68983083508036,0.007880103915979212,0.00020831096353970236,1.7225648551571924,2.353508862086553e-05,6.204195023165826e-07,0.0,0.0,0.0,1.7225648551571924,6.204195023165826e-07,1.0,5.093600231712665e-07,0.0,0.0,47,23.244255319148937,0.008006703944077908,0.0011678978027290828,8.507659574468082,0.018558106860608332,0.002706978099439653,96,0.0,0.0,0.0
2024-08-23,14:04:10,14:06:00,1708,1699,1.0131845082552693,3.015673675782818e-05,7.29693389413147e-07,26.010398494730676,0.02006147433044349,0.0004854213941767486,1.0097676351383167,2.3831832947278553e-05,5.781769270153356e-07,27.606498128899354,0.03181857241106882,0.0007719408095610835,3.039777701353279,3.887836242599073e-05,9.407279136755316e-07,0.0,0.0,0.0,3.039777701353279,9.407279136755316e-07,1.0,4.3766035043635147e-07,0.0,0.0,54,23.25611111111111,0.00919734717016604,0.0012516004196743114,8.389259259259259,0.016351314280088874,0.0022251320338945446,111,37.846846846846844,0.7651286071124157,0.07262279352197218
2024-08-23,14:08:10,14:09:15,1024,1027,1.0637495806640627,5.189310048508633e-05,1.6216593901589478e-06,25.646202814453126,0.03208867413065068,0.0010027710665828338,1.060335970399221,4.4607277443401825e-05,1.3919399367954704e-06,27.28027241869523,0.03498288268698823,0.0010916172047942916,7.092766410395141,0.00011048321941473877,3.4526006067105866e-06,0.0,0.0,0.0,7.092766410395141,3.4526006067105866e-06,1.0,6.884076425118969e-07,0.0,0.0,32,23.335625,0.014797013648139873,0.0026157671729773995,8.251249999999999,0.013136995286643098,0.0023223146129002616,66,88.5,1.0265700920278917,0.126362043222504
2024-08-23,14:14:30,14:15:00,471,471,1.1362844271762207,6.11146462256472e-05,2.816014252493462e-06,25.611807335456472,0.0037838743133390847,0.00017435172506218553,1.1337034307855625,2.0862455517803508e-05,9.612912077283878e-07,27.347821133757964,0.007737761664440653,0.00035653723739168485,0.0027739067643902868,0.0001856512078631407,8.554356109744365e-06,1.7225852104988855,2.424831276954482e-05,1.117303274665799e-06,1.7253591172632758,8.627014261023317e-06,0.0016077271894503868,0.003083869819904951,0.9983922728105495,5.04202096165942e-06,15,23.516,0.009856107606091567,0.0025448360411213927,49.307333333333325,0.07372406727275743,0.019035472317470985,31,0.0,0.0,0.0
2024-08-23,14:18:00,14:18:45,701,704,1.14760650042796,5.457816059654025e-05,2.0613886757749098e-06,25.518122165477887,0.008160774165902421,0.0003082281862795882,1.1457663086647727,6.236544477101183e-05,2.3504861385122543e-06,27.33489073295455,0.0033945050839553946,0.00012793522400493068,0.002625089101438481,0.0001920692594690279,7.2543558102070826e-06,3.0397865976112928,4.695611994199125e-05,1.7697253574830654e-06,3.042411686712731,7.4671015837474595e-06,0.0008628316519106068,0.0027634714064731086,0.9991371683480894,2.5224410861018442e-06,23,23.436521739130438,0.007751067757631695,0.0016162093517992574,51.003043478260864,0.0265321044994549,0.005532326223404916,46,38.34782608695652,0.971079383512041,0.1431778438867069
2024-08-23,14:24:30,14:24:50,313,313,1.2592619303514379,4.0974961931949017e-05,2.3160417823904865e-06,24.964457654952074,0.0075106485752955724,0.00042452695727028625,1.2604326680511182,2.686120191475082e-05,1.5182848995225676e-06,26.73488488178914,0.00623674199767763,0.0003525215002420341,0.0025024653615421722,0.00018418026217405624,1.041048392906849e-05,7.092782912496565,0.00020786147656294093,1.1749025306446528e-05,7.095285377858107,1.569769955404021e-05,0.0003526941100003514,0.004160091708464337,0.9996473058899997,2.763816751908927e-06,10,23.395,0.010801234497346478,0.00341565025531988,51.403999999999996,0.041419265512024364,0.013097921802925724,21,118.0,1.61245154965971,0.3518657752744984
2024-08-23,14:27:00,14:28:30,1326,1312,1.1226739976621418,0.00014506390347927337,3.98370891525108e-06,25.265829570889895,0.07615574755792448,0.002091370239030287,1.1200668514481709,8.604713996051575e-05,2.375579245053916e-06,27.143994887957316,0.06102880564238608,0.001684876035403475,0.5168768713416458,1.6802893353234893e-05,4.614368871085769e-07,1.2058662141822027,2.2629766666197768e-05,6.247599169164779e-07,1.7227430855238486,7.766910290263033e-07,0.30003131383021914,1.0001235901323925e-06,0.6999686861697809,6.867968036127356e-07,44,23.33386363636364,0.008412589981110781,0.0012682456582930673,46.06954545454544,0.01764699664209993,0.002660384842659415,91,34.68131868131868,1.1535367920647928,0.12092351277223667
2024-08-23,14:30:45,14:32:05,1196,1194,1.1508499306856188,0.00013241743329031483,3.828948946221629e-06,25.80717177173913,0.046421059229771494,0.0013422995855133055,1.1479697292294806,8.769404411314622e-05,2.5378616034679963e-06,27.51300322278057,0.036367541033736635,0.001052474964924453,0.9120060190802884,2.2185709355560072e-05,6.415163498291751e-07,2.127874574317022,4.051900500030739e-05,1.1726181411856267e-06,3.0398805933973105,1.3366287936954608e-06,0.3000137640475702,8.295318959046028e-07,0.6999862359524298,7.049947733418274e-07,40,23.29675,0.010951524890895101,0.0017315881253627762,51.7395,0.02252633786117685,0.003561726749190235,81,62.58024691358025,1.0707964037442441,0.1189773781938049
2024-08-23,14:35:25,14:35:50,396,397,1.2387626537878789,4.0490196479296354e-05,2.0347089304484126e-06,25.899318371212125,0.0036058047675026636,0.0001811985072891064,1.2371069617128463,4.252150371126406e-05,2.1340930965525513e-06,27.453613629722916,0.0027282869910403586,0.00013692879895616176,2.1278503829359847,3.7107431686398646e-05,1.8647186035989278e-06,4.964945406395591,0.00014442121737803727,7.24829312469821e-06,7.092795789331576,7.484312172281116e-06,0.30000164196698426,1.3716470330907157e-06,0.6999983580330158,1.8013148648562573e-06,13,23.38615384615384,0.00869718492622891,0.0024121650925931406,50.33923076923077,0.05663649272061534,0.015708136812817047,26,115.0,1.4966629547095767,0.29351975428213717
2024-08-23,14:43:00,14:43:40,629,627,1.1331234437201907,6.236809555744996e-05,2.4867788217946852e-06,26.801439046104928,0.015634616634009852,0.0006233929893934425,1.1291353933014354,6.518502018114179e-05,2.6032389517479384e-06,28.47981533492823,0.01772822810178337,0.0007079972332874485,0.8613525529884181,2.6132931643274086e-05,1.041988221398231e-06,0.8614078605056339,4.0278580199883156e-05,1.608571549200408e-06,1.722760413494052,1.9165703437206913e-06,0.49998394799509477,1.6434895008577018e-06,0.5000160520049052,2.1736478653992254e-06,20,23.2985,0.00988086934168076,0.0022094295524791776,51.738,0.03941680111990643,0.008813864675970062,41,30.73170731707317,1.0493900667507399,0.16388719441299848
2024-08-23,14:46:45,14:47:20,551,549,1.147205904718693,2.651322989587932e-05,1.1295015680455385e-06,26.971110078039928,0.006153887985160322,0.0002621644422845471,1.1432222375227685,3.106497038616268e-05,1.3258206278173602e-06,28.633780836065576,0.005254501182900588,0.00022425664568743415,1.5199182004930127,2.6127758628031602e-05,1.1130799399308074e-06,1.5199503907831968,4.462683909209687e-05,1.9046270795398251e-06,3.0398685912762096,2.206026125138316e-06,0.49999470531550666,1.0309912307742526e-06,0.5000052946844934,1.4480536837358713e-06,17,23.214117647058824,0.007952062255644222,0.0019286583895005032,51.680588235294124,0.030714529997073945,0.007449367730537527,36,57.333333333333336,0.9258200997725519,0.15430334996209197
2024-08-23,14:50:40,14:51:00,316,315,1.2339931446202532,2.827659309390755e-05,1.5906826384681875e-06,26.724031518987346,0.006985633315731593,0.00039297257619176797,1.2305231044444445,4.288815010785907e-05,2.416473502739492e-06,28.35064559047619,0.006154890575320914,0.0003467887971413945,3.546403085301978,4.79700826881685e-05,2.6985279819439647e-06,3.5464193581549996,0.00010465977577920446,5.8969103199151455e-06,7.092822443456978,6.48502926673861e-06,0.4999988528647692,1.1895205727079144e-06,0.5000011471352308,1.8975756030597903e-06,10,23.136,0.01074967699773161,0.0033993463423952564,51.739999999999995,0.03299831645537116,0.010434983894998683,21,113.85714285714286,1.4589624493356321,0.31837170762755757
2024-08-23,14:55:40,14:56:00,313,312,1.1331526488817891,3.772731624929316e-05,2.1324739951177856e-06,27.047210204472847,0.006285410250393269,0.0003552723925296843,1.128820250320513,2.7315808172238795e-05,1.5464531131262625e-06,28.802334548076924,0.006982159711869659,0.0003952869545239831,1.2058298754110224,2.832731129155438e-05,1.6011543010822534e-06,0.5169688672625481,5.860310759262761e-05,3.3177476428318514e-06,1.7227987426735705,3.6839034348623346e-06,0.6999249799426506,2.517062528191443e-06,0.3000750200573495,6.764556216889237e-06,10,23.049,0.01370320319406247,0.004333333333333173,51.925,0.029154759474226796,0.00921954445729298,21,24.61904761904762,0.6690433824641326,0.14599723539767517
2024-08-23,14:59:00,14:59:45,619,621,1.1414142273021002,2.4736638333508097e-05,9.942494397146174e-07,27.0684627625202,0.0027346354791872992,0.00010991428003871764,1.1370524296296298,2.2961667032843283e-05,9.214199580067405e-07,28.85808989049919,0.002816514208159499,0.00011302282189249036,2.1278608382760096,3.313169027708111e-05,1.3316750663797448e-06,0.9120645674045652,2.288062405189646e-05,9.181678152074415e-07,3.0399254056805747,1.6175260799444022e-06,0.6999713987388538,8.214528693005626e-07,0.30002860126114617,1.1386624500765999e-06,22,22.977272727272734,0.012024506001858854,0.002563633293418645,49.594545454545454,0.01818614667091215,0.00387729949798667,46,51.47826086956522,0.936640104837679,0.13810004927039532
2024-08-23,15:03:10,15:03:30,285,285,1.2159652645614036,3.917940372572436e-05,2.3207875828203225e-06,26.63182089824561,0.010864900530395231,0.0006435811636143782,1.211990678245614,7.063297830100989e-05,4.183936542938553e-06,28.50305444210526,0.010569088239070728,0.0006260587557350367,4.964939333043421,7.177520961796739e-05,4.251596486812659e-06,2.127873587648421,3.528505500283355e-05,2.09010627325963e-06,7.092812920691841,4.7375750041763986e-06,0.6999958110496921,1.0860178866833325e-06,0.300004188950308,1.1878389835449189e-06,11,22.917272727272728,0.007862453931069043,0.0023706190564373505,52.25090909090909,0.036729972898041995,0.011074503514793459,21,106.80952380952381,1.2497618820818472,0.2727204012052638
2024-08-23,15:06:40,15:07:00,293,294,1.1296892853242322,3.336569001512167e-05,1.949244423656932e-06,26.818505354948805,0.0037128935495873,0.00021690955720936092,1.1251740217687076,3.2114602840954935e-05,1.872961672677967e-06,28.477349809523805,0.003124528216855635,0.00018222618614820217,1.7225612293935153,2.6828969394275414e-05,1.567365127487328e-06,0.0,0.0,0.0,1.7225612293935153,1.567365127487328e-06,1.0,1.2867983922194963e-06,0.0,0.0,10,22.903,0.009486832980505663,0.003000000000000166,49.56100000000001,0.03604010112206815,0.011396880664852544,21,3.380952380952381,0.49761335152811925,0.10858813572372743
2024-08-23,15:09:50,15:10:20,424,418,1.1346193610849056,2.585690975874385e-05,1.255722544645774e-06,26.681866172169812,0.009565488713456626,0.0004645411976959198,1.1299604275119617,3.4812832662904695e-05,1.7027513044545115e-06,28.27215233253589,0.012628369986845018,0.0006176737663507444,3.0397813937828415,3.8213443718654086e-05,1.8558088817956856e-06,0.0,0.0,0.0,3.0397813937828415,1.8558088817956856e-06,1.0,8.633877735996823e-07,0.0,0.0,15,22.872000000000003,0.007745966692414668,0.001999999999999957,50.21733333333334,0.019073791542572254,0.004924831799560948,31,41.0,1.0,0.1796053020267749
2024-08-23,15:13:20,15:13:40,298,297,1.1907978885906039,2.8257910379519255e-05,1.6369367969588993e-06,26.14015908724832,0.011546405149855799,0.0006688652914722792,1.1862610646464646,1.7820764800288237e-05,1.034065654590662e-06,27.827336575757574,0.01410762449362741,0.0008186074009846161,7.092765642811913,0.00010733894323099451,6.217978030280898e-06,0.0,0.0,0.0,7.092765642811913,6.217978030280898e-06,1.0,1.2397912610961447e-06,0.0,0.0,10,22.799000000000003,0.007378647873726195,0.0023333333333333257,53.949,0.03928528138289718,0.012423096769056447,21,92.85714285714286,0.9636241116594315,0.2102800206268535
2024-08-23,15:17:45,15:18:05,303,302,1.1568952462046205,4.771884383280048e-05,2.7413759504032833e-06,26.043616597359737,0.006332180800612526,0.000363774282152088,1.152944782781457,2.106093599049798e-05,1.2119206812884303e-06,27.66224193708609,0.003805839419505172,0.00021900144913986863,0.002491124222145792,0.00018070420188124307,1.03811851542294e-05,1.7225818809024833,2.2431805989514045e-05,1.2908053853640223e-06,1.725073005124629,1.0461127269528731e-05,0.001444068868242373,0.004167273576085768,0.9985559311317577,6.1102874074084456e-06,10,22.887,0.008232726023485494,0.002603416558635503,70.204,0.05660781257427519,0.01790096210946291,21,36.76190476190476,1.0442586798663398,0.22787592598105524
2024-08-23,15:21:00,15:21:30,428,423,1.1889728257009344,6.77927479021587e-05,3.276886154484534e-06,25.715899535046727,0.017553698620549014,0.000848490048709763,1.185984224113475,4.8234217123557116e-05,2.345227890211753e-06,27.48632975650118,0.009028471597849337,0.000438979310953092,0.002572953451504732,0.00018442962000732023,8.91474216609513e-06,3.0397880807136524,5.647916359465437e-05,2.746110905847485e-06,3.042361034165157,9.328116261881012e-06,0.0008457094416510519,0.0034647908812387106,0.9991542905583489,3.1963957698911987e-06,16,22.799375,0.011236102527121724,0.002809025631780431,70.071875,0.023725864929789744,0.005931466232447436,31,65.16129032258064,1.0983859125567963,0.1972759335667182
2024-08-23,15:24:00,15:24:45,643,643,1.3001115769828926,0.0001393122887602043,5.493940363235178e-06,25.191993779160185,0.03698895794126194,0.0014587021061530172,1.2999268440124419,0.00010897142745094787,4.29741359531188e-06,26.90666627993779,0.03178763625668891,0.0012535820022529724,0.0026788407623650075,0.00016949941252802615,6.6844043143621355e-06,7.0927824455886865,0.00021964108254248358,8.661798751163165e-06,7.0954612863510516,1.0941115968835853e-05,0.0003775428621558503,0.00249526051887868,0.9996224571378441,1.9669998260360383e-06,22,22.735909090909093,0.010075472768815917,0.002148098011932999,66.17818181818183,0.17327754680023844,0.036942897106153644,46,98.71739130434783,1.2231660826316606,0.1803459999255346
2024-08-23,15:28:00,15:28:20,295,291,1.1440305711864407,2.2785874389999092e-05,1.326644897395614e-06,25.256764566101698,0.010851029809190199,0.0006317713808765736,1.140367648797251,1.9743598445644596e-05,1.1573902382148305e-06,27.138655154639174,0.007362134581304739,0.0004315759723479192,0.5168782049690593,2.005195434658021e-05,1.1674699184849452e-06,1.205868572209794,2.579517273671372e-05,1.512139805756826e-06,1.7227467771788532,1.910380276992394e-06,0.30003144502495727,2.51622607450064e-06,0.6999685549750428,1.6739679957265843e-06,10,22.785,0.009718253158075396,0.0030731814857642625,70.06400000000001,0.04168666186896758,0.013182479955522918,21,33.333333333333336,1.0165300454651272,0.22182504188289748
2024-08-23,15:31:00,15:31:45,653,653,1.1743809496171516,4.48702131853068e-05,1.7559071299028358e-06,25.510880872894337,0.013408964507609531,0.000524733330022057,1.1706855715160798,5.233803896203485e-05,2.048145735324102e-06,27.27296689280245,0.009849404386129162,0.0003854369783240469,0.9120068829358919,2.12466480441552e-05,8.314455880384552e-07,2.127875526572435,3.324807518688001e-05,1.3010977245658698e-06,3.0398824095083268,1.5440715834245174e-06,0.3000138689849522,1.0436166346811894e-06,0.6999861310150478,7.949067724656363e-07,22,22.779999999999998,0.007559289460184383,0.0016116459280507262,70.29409090909088,0.04915079720412272,0.010478985173368299,46,59.93478260869565,0.9752987898426815,0.1437999614099089
2024-08-23,15:34:35,15:34:55,293,291,1.2818966006825938,3.6636509592876136e-05,2.1403277436732815e-06,25.440017737201366,0.003928174279974692,0.00022948639176720263,1.279274951202749,4.111240802210445e-05,2.4100520401733314e-06,27.066087563573884,0.0057421284109803504,0.0003366095287918887,2.127852376424232,3.3320392739778544e-05,1.9465981285756844e-06,4.964944047707217,0.0001062206152915287,6.226762744088747e-06,7.092796424131449,6.523941948342733e-06,0.30000189617521683,1.2972745488895886e-06,0.6999981038247832,1.5552845615486283e-06,10,22.695,0.008498365855987677,0.0026874192494327556,67.11999999999999,0.05142416206847591,0.01626174789020195,21,97.9047619047619,1.0442586798663398,0.22787592598105524
2024-08-23,15:38:10,15:38:30,275,274,1.139800789090909,3.994326758144445e-05,2.4086696630621422e-06,25.72728486181818,0.010298105344973205,0.000620999117833265,1.1354955091240875,2.551160528775805e-05,1.5412124390653605e-06,27.496265598540145,0.010621539038444486,0.0006416706398293279,0.8613488919057272,2.1610492719756544e-05,1.3031617433843534e-06,0.8613918303424818,2.7436016335039725e-05,1.657470362096513e-06,1.722740722248209,2.108420861841604e-06,0.4999875377541727,1.9459788045893e-06,0.5000124622458273,2.280423079895708e-06,10,22.759999999999998,0.008164965809277086,0.002581988897471556,71.38300000000001,0.045958918853930476,0.014533486237727567,21,30.047619047619047,0.9734572654303051,0.21242579069709963
