date/yyyy-mm-dd,time_start/hh:mm:ss,time_end/hh:mm:ss,CH4 ground truth count,CO2 ground truth count,CH4 Pressure outlet (bar(a)),CH4 Pressure outlet (bar(a)) STD,CH4 Pressure outlet (bar(a)) STUNC,CH4 Temperature (°C),CH4 Temperature (°C) STD,CH4 Temperature (°C) STUNC,CO2 Pressure outlet (bar(a)),CO2 Pressure outlet (bar(a)) STD,CO2 Pressure outlet (bar(a)) STUNC,CO2 Temperature (°C),CO2 Temperature (°C) STD,CO2 Temperature (°C) STUNC,CH4 Flow (ls/min),CH4 Flow (ls/min) STD,CH4 Flow (ls/min) STUNC,CO2 Flow (ls/min),CO2 Flow (ls/min) STD,CO2 Flow (ls/min) STUNC,Total vol. flow (ls/min),Total vol. flow (ls/min) COMB-UNC,CH4 Vol. fraction,CH4 Vol. fraction COMB-UNC,CO2 Vol. fraction,CO2 Vol. fraction COMB-UNC,SBG count,Flow SBG (ls/min),Flow SBG (ls/min) STD,Flow SBG (ls/min) STUNC,Pressure SBG (Pa),Pressure SBG (Pa) STD,Pressure SBG (Pa) STUNC,Temperature SBG (°C),AHT count,AHT Temp (deg C),AHT Temp (deg C) STD,AHT Temp (deg C) STUNC,AHT Humidity (%rH),AHT Humidity (%rH) STD,AHT Humidity (%rH) STUNC,SBG err,SBG rel-err
2024-08-23,13:53:15,13:56:15,2866,2869,1.0187300941730635,0.00029755070063094437,5.558055564937523e-06,25.83878627913468,0.05065110907093847,0.0009461301151199831,1.0159196638550019,0.0002889047060136275,5.393731730967601e-06,27.62106154653189,0.054737685781240934,0.0010219300223655303,2.127841652618798,9.272968104604662e-05,1.732130755128396e-06,0.9120612548000949,2.2049329220331716e-05,4.1165188446824576e-07,3.039902907418893,1.7803747433750921e-06,0.6999702679403983,1.0028235675984552e-06,0.30002973205960176,7.394033265363163e-07,3,4.014116036282731,2.864068978910849,1.6535709959518352,1792.0,2016.8765455525531,1164.4442164970092,25.492,88,23.166136363636365,0.011186179710246852,0.0011924507637536119,9.566704545454543,0.046429320673275314,0.004949382213723325,-0.974213128863838,-0.32047508046598056
2024-08-23,13:56:30,13:59:30,2800,2800,1.091803234857143,0.0010490655628859792,1.9825475631416374e-05,25.86309784892857,0.04812262311409154,0.0009094320942569633,1.089227368357143,0.0010383973466435738,1.962386529491591e-05,27.680064341071425,0.036629083625674116,0.0006922246144694415,4.964939165017875,0.00015000928821524097,2.8349090783381418e-06,2.1278841781786872,3.674641042478926e-05,6.944418825593123e-07,7.092823343196562,2.9187255798886835e-06,0.6999947587557283,7.038183114459491e-07,0.30000524124427186,5.252066468838654e-07,3,6.477779753551258,1.5947825244814253,0.9207481198082619,3464.6666666666665,1265.8405639468713,730.8333903458739,,88,23.21443181818182,0.025991066305380704,0.0027706569775766674,9.450909090909091,0.05209708804791392,0.0055535682459282795,0.6150435896453041,0.08671350742652488
2024-08-23,13:59:50,14:02:50,2751,2744,1.0029520410759725,0.0002276003850918725,4.339380143164219e-06,25.938314065430756,0.08484446528755427,0.0016176263839693568,0.999734164016035,0.00023692338971351948,4.522888526638324e-06,27.664771045189504,0.030402412419417036,0.0005803847500247937,1.7225637934788167,2.5006635534359555e-05,4.7677115151339683e-07,0.0,0.0,0.0,1.7225637934788167,4.7677115151339683e-07,1.0,3.9142598443729293e-07,0.0,0.0,3,3.1159575731644704,0.3549429757763957,0.2049264226114689,907.6666666666666,185.43552338571305,107.06124934406058,25.492,88,23.246818181818185,0.008781570899379403,0.0009361186032376354,8.49159090909091,0.05761318422778932,0.006141586074446219,-1.3933937796856537,-0.8089069240632387
2024-08-23,14:03:00,14:06:00,2823,2811,1.013150139957492,6.266456139407146e-05,1.1794147781055644e-06,26.029484531349635,0.028949509535148812,0.0005448610603040571,1.0097443627534686,5.10704696668098e-05,9.632509123622364e-07,27.636028289220917,0.044628459442864005,0.0008417467972415683,3.0397771093368493,3.886937092207366e-05,7.315635737537849e-07,0.0,0.0,0.0,3.0397771093368493,7.315635737537849e-07,1.0,3.403496672709782e-07,0.0,0.0,4,2.6342636488105424,1.4852398848314061,0.7426199424157031,811.25,834.5299575209988,417.2649787604994,25.492,88,23.255681818181817,0.00980211735811222,0.0010449092212756444,8.403409090909092,0.026212498713766692,0.002794261751622788,0.4055134605263069,0.1334023666671971
2024-08-23,14:06:15,14:09:15,2831,2838,1.0637330992935359,0.00025837792959397125,4.856076046329826e-06,25.758311077357828,0.10776133633336904,0.0020253171194277403,1.0602814578576463,0.0002705931303625927,5.079378440477547e-06,27.38567780655391,0.09419130919968725,0.0017680910989430847,7.092788442941222,0.00011477099038346762,2.157059846754466e-06,0.0,0.0,0.0,7.092788442941222,2.157059846754466e-06,1.0,4.30090833058261e-07,0.0,0.0,3,6.001103474242684,0.934293052745233,0.5394143455044575,2674.3333333333335,564.0720994104684,325.66717843699126,,88,23.30784090909091,0.02641180786251368,0.00281550817826733,8.272386363636365,0.027249140793448676,0.002904768168619072,1.0916849686985381,0.1539147794243022
2024-08-23,14:12:00,14:15:00,2825,2831,1.136966591362832,0.0036555376734929527,6.877681149234491e-05,25.624715879292033,0.010707049034484425,0.00020144688931091891,1.13426268590604,0.003656758047571121,6.872682659056449e-05,27.280570756976335,0.04779262764201415,0.0008982370694287073,0.0027744867644810176,0.0001810455815168173,3.4062671332302744e-06,1.7225891698991702,4.32710051967255e-05,8.132555755309181e-07,1.7253636566636512,3.5020051990333934e-06,0.0016080591206181216,0.0012277123942103165,0.9983919408793819,2.0839034304810686e-06,4,0.5720115351702891,0.9899903956077266,0.4949951978038633,232.5,100.2845950283492,50.1422975141746,25.492,88,23.510340909090907,0.017383362612445958,0.001853072680821407,45.71284090909091,4.749348158265738,0.5062822147822271,1.153352121493362,0.6684690019051449
2024-08-23,14:15:45,14:18:45,2794,2794,1.14741122444524,0.0002344305800219019,4.435075947221805e-06,25.553392505010738,0.02756642827465778,0.0005215155931462851,1.1455162023264138,0.0002600124391078737,4.919046459544947e-06,27.34320664710093,0.010987610318601604,0.00020786915357596847,0.0026435912085853615,0.000184929958696607,3.498598227498382e-06,3.039788253632695,4.704763973738231e-05,8.900709768893071e-07,3.04243184484128,3.610043753385201e-06,0.0008689072897615803,0.0013234268680944736,0.9991310927102385,1.2221590964947733e-06,3,3.703022043470819,1.6824980138582597,0.971390681212077,1504.6666666666667,1249.9633327955398,721.6666666666667,,88,23.46443181818182,0.025409653091284477,0.0027086781207047005,51.058522727272724,0.29127756550614947,0.031050292812114653,-0.660590198629539,-0.21712571795145708
2024-08-23,14:21:00,14:24:50,3560,3563,1.264329916488764,0.005877413334946015,9.850567129883464e-05,25.10550767303371,0.09593078768507027,0.0016078036545358304,1.2654200124614088,0.00580055329142352,9.717655748639775e-05,26.852522309289927,0.07948057024083142,0.0013315364612682251,0.00263744413294422,0.00019863409462018966,3.3291149895922273e-06,7.0927684899782415,0.0002478892764736073,4.152884270732617e-06,7.095405934111186,5.322542097534413e-06,0.00037171152114986105,0.0012622506523994467,0.9996282884788501,9.515935801732049e-07,4,7.5227043342461055,0.10741159665223045,0.053705798326115224,4888.5,151.95942440884232,75.97971220442116,,112,23.41017857142857,0.012733027414169946,0.0012031579991021966,52.463928571428575,0.6860243963077935,0.0648232123554871,-0.4272984001349194,-0.06022183989230003
2024-08-23,14:25:30,14:28:30,2720,2706,1.1222259404044117,0.0007527933865220294,1.4434154282456063e-05,25.1425518625,0.138753846751886,0.00266048356316475,1.1196840641537325,0.0007039778721849373,1.3533032109094825e-05,27.020952448632666,0.1400267552158618,0.0026918269015859067,0.5168730098853447,1.790549962065165e-05,3.4332228292149217e-07,1.2058656701453991,2.273438114031836e-05,4.37038040694983e-07,1.7227386800307438,5.557629341409291e-07,0.3000298396249631,7.384269275607468e-07,0.6999701603750369,4.852079276754176e-07,3,3.030657607393463,0.8039357264094995,0.4641525080536819,889.0,434.7447526997882,251.0,,88,23.33965909090909,0.011187931062663999,0.0011926374585485753,46.057500000000005,0.24932667948586726,0.02657831333647629,-1.307918927362719,-0.7592091258665986
2024-08-23,14:29:05,14:32:05,2713,2709,1.1506950150755622,0.0002900269898013031,5.568183232357411e-06,25.702451334684852,0.10945092500662965,0.0021013313478357707,1.1479141557401256,0.00025416338393317785,4.88324463434554e-06,27.44059804282023,0.0747218560930815,0.0014356320615042328,0.9120058727859095,2.2207460436683842e-05,4.263575914831219e-07,2.12787415601531,3.959954980847113e-05,7.608267018334776e-07,3.0398800288012193,8.721456679007791e-07,0.30001377164399484,5.485101162368547e-07,0.6999862283560051,4.5842792707691875e-07,3,6.3673915625534825,1.6557544411204446,0.955950272292807,3680.3333333333335,1284.931645393378,741.8556313581356,25.492,88,23.312272727272724,0.0177936623566562,0.0018968107805144804,51.72295454545454,0.030631630069432324,0.0032653427369715143,-3.327511533752263,-1.0946193607069656
2024-08-23,14:32:50,14:35:50,2814,2815,1.2395334647832268,0.0009015105510992872,1.6994514706660624e-05,25.90344839374556,0.00815085445820054,0.00015365301692013545,1.2379601695204263,0.0009247787601736165,1.743005056267755e-05,27.488724652575492,0.03449187665790122,0.0006500961960198875,2.1278640998916045,4.849641600344288e-05,9.142134320955629e-07,4.964949516006687,0.00013174031773996082,2.483015936611294e-06,7.092813615898292,2.64596945199479e-06,0.3000028218875048,5.689951609562179e-07,0.6999971781124951,6.239189236048376e-07,3,4.4958099606366595,0.7734826376079539,0.44657040903645395,1853.0,722.2651867562219,417.00000000000006,25.492,88,23.32170454545454,0.042296751075172966,0.004508848814370906,50.58954545454546,0.3453231340001031,0.03681156977149322,2.5970036552616325,0.36614576328927356
2024-08-23,14:41:40,14:43:40,1866,1866,1.1337133816720257,0.0008385536470608314,1.9412212305706774e-05,26.742385848874598,0.05198745558302974,0.0012034907111173343,1.1297952489281886,0.0008882117687079085,2.0561779782390523e-05,28.415569612540196,0.05639970969571854,0.0013056327909740683,0.8613521195406914,2.5377652104201557e-05,5.874834272009188e-07,0.861408591487303,4.73688121155572e-05,1.0965707926730009e-06,1.7227607110279943,1.2440274436599985e-06,0.4999836100433885,9.932956115478875e-07,0.5000163899566116,1.4635466746619856e-06,2,2.393416686633578,0.021288065022938524,0.015052935136059986,580.0,8.48528137423857,5.999999999999999,,58,23.31310344827586,0.016027049126094713,0.0021044546500150305,51.49810344827586,0.29493654920690326,0.0387270661963145,-0.6706559756055839,-0.38929142701739144
2024-08-23,14:44:20,14:47:20,2822,2818,1.1464876013465628,0.0008491929204160157,1.598556019307049e-05,26.929254685329553,0.030170988854920006,0.0005679512238379307,1.1425633921575586,0.000816911888661341,1.5388798819645135e-05,28.598029044712565,0.024615853873597212,0.0004637078102208997,1.5199264766905387,3.012056073493393e-05,5.670019439651477e-07,1.5199576382681155,3.8432136267275655e-05,7.239757695232582e-07,3.039884114958654,9.195825788459948e-07,0.4999948745451474,4.802840914208145e-07,0.5000051254548527,5.642552177243626e-07,3,5.62979774088653,3.089594309869352,1.7837781064898064,3081.6666666666665,2283.422285371966,1318.3344711330951,25.492,88,23.23738636363636,0.02152220548999614,0.0022942748140099144,51.88511363636364,0.25360841531317396,0.027034747909289926,-2.589913625927876,-0.8519777491462374
2024-08-23,14:47:50,14:51:00,2975,2974,1.2338529419831932,0.0001258417860106678,2.3071795219864993e-06,26.835520683361345,0.08010855009172316,0.0014687077493638358,1.2304286252858103,0.000101587963137662,1.8628237684276227e-06,28.464415761264288,0.08555779862678979,0.001568877807308267,3.5464089250745294,4.162770877011052e-05,7.632011612857681e-07,3.5464162477925685,0.00011038085017086346,2.024059395687426e-06,7.092825172867098,2.163167226512665e-06,0.49999948379398473,3.7326305947611026e-07,0.5000005162060153,6.471086269320623e-07,4,3.4960441853499917,0.8595893784423377,0.42979468922116887,1166.25,471.0480336441285,235.52401682206425,25.492,93,23.17107526881721,0.025386677676678487,0.002632475844040681,52.39881720430106,0.47153737797891465,0.048896148322397665,3.596780987517106,0.5071013171558544
2024-08-23,14:53:00,14:56:00,2785,2775,1.133626129658887,0.0006838488816662913,1.2958285413049279e-05,26.949596775942545,0.07121081811755885,0.0013493772241253252,1.1293318965405403,0.000696898393239591,1.3229333643408543e-05,28.690064375855858,0.07952922853014147,0.0015097160631082308,1.2058246884121184,2.6964587586845514e-05,5.1095326959388e-07,0.5169749796056811,6.0101501700449725e-05,1.1409164179142856e-06,1.7227996680177995,1.2501054021061747e-06,0.699921593205032,8.40288205836944e-07,0.300078406794968,2.3231391118291313e-06,4,4.681462827314736,2.2753678698766207,1.1376839349383103,2243.75,1775.8442827755666,887.9221413877833,25.492,88,23.073522727272728,0.01825992236813406,0.001946514264742008,51.39488636363637,0.5010425781301111,0.0534113182910008,-2.958663159296936,-1.7173576325917703
2024-08-23,14:56:45,14:59:45,2595,2574,1.1412976175722545,0.00011072280847058951,2.173543878675976e-06,27.065145223121384,0.0049500967179720605,9.717286409927106e-05,1.1369827392385392,0.00010173045880321617,2.005149377999947e-06,28.85254289044289,0.005009522986814283,9.873976800318464e-05,2.1278596237091327,3.676853219122809e-05,7.217846004454668e-07,0.9120637409686189,4.919418157630434e-05,9.696376458868836e-07,3.0399233646777515,1.2087887217215751e-06,0.6999714691606042,5.226635570767747e-07,0.3000285308393959,1.1350552333753634e-06,3,3.2464163443436593,0.46501957712569536,0.2684791780319662,983.6666666666666,222.28210304325745,128.33463202806084,,88,22.99340909090909,0.016109279373165315,0.0017172549511657522,49.60625,0.0577412480306579,0.006155237721701622,-0.20649297966590785,-0.06792703463029479
2024-08-23,15:00:30,15:03:30,2633,2637,1.2164170375617167,0.0005227627280357545,1.018777127559122e-05,26.822085201671097,0.13669789319775896,0.0026640133182155917,1.2123928156996586,0.00048431793623339144,9.431385314796097e-06,28.676300745544182,0.1165469565442557,0.002269581967135677,4.964956574301557,7.083692375306891e-05,1.3804931728288825e-06,2.1278806503643346,3.7194182933080925e-05,7.243024560251947e-07,7.092837224665892,1.558966147172954e-06,0.6999958432763035,3.544290332419829e-07,0.30000415672369646,4.0518237583817025e-07,3,5.579621290432996,2.563790765105015,1.4802052883792571,2826.3333333333335,1727.1451396258894,997.1677112925611,,88,22.939204545454547,0.017696131852741964,0.0018864139938639612,52.76829545454546,0.35587102658871855,0.03793597889946064,1.5132159342328961,0.2133442353605085
2024-08-23,15:04:00,15:07:00,2625,2625,1.1295353200761904,0.004261971217823913,8.318516044757811e-05,26.727775155428574,0.07364004782898737,0.0014373065609648448,1.125072489904762,0.004255290694348384,8.305476998063604e-05,28.470583405333333,0.01595275042977416,0.0003113658061629269,1.7225631927314,8.567262604892031e-05,1.6721584402166745e-06,0.0,0.0,0.0,1.7225631927314,1.6721584402166745e-06,1.0,1.3728315771343687e-06,0.0,0.0,4,4.346535020537395,1.8927781552447889,0.9463890776223944,1788.25,1416.4649366174465,708.2324683087232,25.492,88,22.903295454545454,0.016864680559255683,0.0017977809881709241,48.00511363636363,2.8735384068155576,0.3063202234042182,-2.6239718278059954,-1.523294958860271
2024-08-23,15:07:20,15:10:20,2668,2655,1.134167620389805,0.00214969134595904,4.161819066450514e-05,26.74817353035982,0.04560023789808188,0.0008828241313603563,1.129532245386064,0.002163862674194817,4.1994985230050326e-05,28.368014518644067,0.06289711385347313,0.0012206705161048451,3.0397853747298353,5.1537799814167077e-05,9.977757891276228e-07,0.0,0.0,0.0,3.0397853747298353,9.977757891276228e-07,1.0,4.6419989546703176e-07,0.0,0.0,3,2.0923579839123736,0.27386415137008063,0.15811554151490448,458.6666666666667,109.60079075140531,63.278046043719705,25.082,88,22.884886363636365,0.015009140370815518,0.0015999797394698903,50.00022727272728,0.3714277432328542,0.03959433046579613,0.9474273908174617,0.3116757514177018
2024-08-23,15:10:40,15:13:40,2695,2693,1.1916464687569575,0.001360388455471727,2.620496313073202e-05,26.341037365491655,0.14833513672977774,0.0028573579651909246,1.1870435967322688,0.0012890291056987463,2.483959708044083e-05,28.023539199405864,0.12603523757979623,0.002428699635701963,7.092784123139416,0.00012703268498911302,2.4470119642284675e-06,0.0,0.0,0.0,7.092784123139416,2.4470119642284675e-06,1.0,4.879039664849396e-07,0.0,0.0,3,5.649868321067945,1.4122776804331614,0.8153788989685861,2513.6666666666665,725.4421640167694,418.8342286765865,,88,22.834545454545452,0.023968805920660433,0.0025550832962367,54.49522727272727,0.4692424250859279,0.05002141058638184,1.4429158020714707,0.2034343322763933
2024-08-23,15:14:40,15:18:05,3003,2992,1.1588220743256743,0.0031226572425740945,5.698317590187726e-05,26.117812583749586,0.040580841716836555,0.0007405312405951217,1.1547138918783424,0.003067648448051593,5.6082167924412964e-05,27.646638096256684,0.013719320601450818,0.0002508140208400056,0.002586051091997203,0.0001867848797271437,3.4085059071449676e-06,1.7225872236079962,4.1605380108799896e-05,7.6062167922232e-07,1.7251732746999935,3.492342746344511e-06,0.0014990094791764704,0.0013180365762678558,0.9985009905208235,2.0719407595343306e-06,4,3.353041301557419,0.6254218300741244,0.3127109150370622,1052.0,401.0644171036202,200.5322085518101,25.082,100,22.916700000000002,0.028393163211796833,0.0028393163211796833,69.45590000000001,1.564036538233456,0.1564036538233456,-1.6278680268574257,-0.9435968263190901
2024-08-23,15:18:30,15:21:30,2640,2633,1.1904204374242422,0.0016294147939141168,3.1712442416582635e-05,25.861159577651513,0.09814702582249478,0.001910183899385148,1.1872934579567032,0.001549042759435879,3.018825268691314e-05,27.572281620205093,0.06130316830647421,0.001194696223891303,0.0025297972186422726,0.00017851912556779618,3.4744237691791914e-06,3.0397858439592667,4.86630665472066e-05,9.483617805244662e-07,3.042315641177909,3.601528924581458e-06,0.0008315367361628519,0.0013734006165677976,0.9991684632638371,1.2242318598495767e-06,3,3.8886749101488953,2.1981580807841734,1.2691071596620938,1565.6666666666667,1677.5709622347824,968.5460466309512,25.082,88,22.825454545454548,0.025321341274287708,0.002699264049381512,70.15818181818182,0.05672165258980261,0.006046548482509991,-0.8463592689709865,-0.27819574587050316
2024-08-23,15:21:45,15:24:45,2572,2570,1.3037577528382582,0.003783597829293548,7.460526640397412e-05,25.403299459175738,0.1617776335628935,0.0031899435391149165,1.3035026320622567,0.0037679326121040193,7.432528194843792e-05,27.119646893385212,0.17714332612429387,0.003494284270683968,0.0026403306132861395,0.00017616641270613514,3.4736625678389397e-06,7.092790066783103,0.0002596437692322393,5.121667062820758e-06,7.09543039739639,6.1885220479197145e-06,0.00037211704793200243,0.0013156168071130079,0.999627882952068,1.1323101029136791e-06,3,5.705062416566832,1.2537387166119585,0.7238463855293702,2902.0,1113.3858271057702,642.8136069914306,,88,22.749431818181815,0.01770498692949171,0.001887357948217176,67.15704545454545,0.824888928908961,0.08793345527860134,1.3903679808295575,0.19595259243748506
