UNIX Timestamp,Local Time,Pressure (Pa),Flow (lph),Gas Consumption (l),Temperature (°C),Battery Voltage (V),Battery Current (A),Solar Voltage (V),RSSI (dB)
1716469200,2024-05-23 15:00:00+0200,54.0,92.0,262.0,23.443,4.195,0.045,9.202,-75.0
1716469140,2024-05-23 14:59:00+0200,54.0,91.0,,,,,,
1716469080,2024-05-23 14:58:00+0200,54.0,100.0,,,,,,
1716469020,2024-05-23 14:57:00+0200,54.0,102.0,,,,,,
1716468960,2024-05-23 14:56:00+0200,54.0,107.0,,,,,,
1716468900,2024-05-23 14:55:00+0200,54.0,108.0,,,,,,
1716468840,2024-05-23 14:54:00+0200,54.0,107.0,,,,,,
1716468780,2024-05-23 14:53:00+0200,54.0,110.0,,,,,,
1716468720,2024-05-23 14:52:00+0200,55.0,105.0,,,,,,
1716468660,2024-05-23 14:51:00+0200,55.0,109.0,,,,,,
1716468600,2024-05-23 14:50:00+0200,55.0,108.0,,,,,,
1716468540,2024-05-23 14:49:00+0200,53.0,106.0,,,,,,
1716468480,2024-05-23 14:48:00+0200,936.0,115.0,,,,,,
1716468420,2024-05-23 14:47:00+0200,34.0,109.0,,,,,,
1716468360,2024-05-23 14:46:00+0200,34.0,108.0,,,,,,
1716468300,2024-05-23 14:45:00+0200,34.0,111.0,,,,,,
1716468240,2024-05-23 14:44:00+0200,33.0,114.0,,,,,,
1716468180,2024-05-23 14:43:00+0200,33.0,117.0,,,,,,
1716468120,2024-05-23 14:42:00+0200,502.0,126.0,,,,,,
1716468060,2024-05-23 14:41:00+0200,9883.0,387.0,,,,,,
1716468000,2024-05-23 14:40:00+0200,9685.0,382.0,225.0,23.852,4.199,0.047,9.215,-75.0
1716467940,2024-05-23 14:39:00+0200,9784.0,411.0,,,,,,
1716467880,2024-05-23 14:38:00+0200,10269.0,447.0,,,,,,
1716467820,2024-05-23 14:37:00+0200,8882.0,281.0,,,,,,
1716467760,2024-05-23 14:36:00+0200,9101.0,306.0,,,,,,
1716467700,2024-05-23 14:35:00+0200,8757.0,262.0,,,,,,
1716467640,2024-05-23 14:34:00+0200,7726.0,192.0,,,,,,
1716467580,2024-05-23 14:33:00+0200,8058.0,202.0,,,,,,
1716467520,2024-05-23 14:32:00+0200,8383.0,206.0,,,,,,
1716467460,2024-05-23 14:31:00+0200,8345.0,208.0,,,,,,
1716467400,2024-05-23 14:30:00+0200,996.0,98.0,,,,,,
1716467340,2024-05-23 14:29:00+0200,996.0,89.0,,,,,,
1716467280,2024-05-23 14:28:00+0200,943.0,102.0,,,,,,
1716467220,2024-05-23 14:27:00+0200,753.0,116.0,,,,,,
1716467160,2024-05-23 14:26:00+0200,5349.0,256.0,,,,,,
1716467100,2024-05-23 14:25:00+0200,9806.0,394.0,,,,,,
1716467040,2024-05-23 14:24:00+0200,9631.0,380.0,,,,,,
1716466980,2024-05-23 14:23:00+0200,9984.0,401.0,,,,,,
1716466920,2024-05-23 14:22:00+0200,5895.0,218.0,,,,,,
1716466860,2024-05-23 14:21:00+0200,7481.0,256.0,,,,,,
1716466800,2024-05-23 14:20:00+0200,9062.0,263.0,136.0,24.672,4.201,0.048,9.207,-75.0
1716466740,2024-05-23 14:19:00+0200,9294.0,271.0,,,,,,
1716466680,2024-05-23 14:18:00+0200,9151.0,245.0,,,,,,
1716466620,2024-05-23 14:17:00+0200,7816.0,167.0,,,,,,
1716466560,2024-05-23 14:16:00+0200,8141.0,172.0,,,,,,
1716466500,2024-05-23 14:15:00+0200,8578.0,177.0,,,,,,
1716466440,2024-05-23 14:14:00+0200,5707.0,79.0,,,,,,
1716466380,2024-05-23 14:13:00+0200,3198.0,0.0,,,,,,
1716466320,2024-05-23 14:12:00+0200,3055.0,0.0,,,,,,
1716466260,2024-05-23 14:11:00+0200,3065.0,0.0,,,,,,
1716466200,2024-05-23 14:10:00+0200,3107.0,0.0,,,,,,
1716466140,2024-05-23 14:09:00+0200,3124.0,0.0,,,,,,
1716466080,2024-05-23 14:08:00+0200,3219.0,0.0,,,,,,
1716466020,2024-05-23 14:07:00+0200,3144.0,0.0,,,,,,
1716465960,2024-05-23 14:06:00+0200,4644.0,49.0,,,,,,
1716465900,2024-05-23 14:05:00+0200,4264.0,85.0,,,,,,
1716465840,2024-05-23 14:04:00+0200,189.0,0.0,,,,,,
1716465780,2024-05-23 14:03:00+0200,5008.0,97.0,,,,,,
1716465720,2024-05-23 14:02:00+0200,42.0,0.0,,,,,,
1716465660,2024-05-23 14:01:00+0200,45.0,0.0,,,,,,
1716465600,2024-05-23 14:00:00+0200,51.0,0.0,106.0,24.262,4.196,0.061,9.205,-75.0
1716465540,2024-05-23 13:59:00+0200,40.0,0.0,,,,,,
1716465480,2024-05-23 13:58:00+0200,45.0,0.0,,,,,,
1716465420,2024-05-23 13:57:00+0200,49.0,0.0,,,,,,
1716465360,2024-05-23 13:56:00+0200,83.0,0.0,,,,,,
1716465300,2024-05-23 13:55:00+0200,190.0,0.0,,,,,,
1716465240,2024-05-23 13:54:00+0200,114.0,0.0,,,,,,
1716465180,2024-05-23 13:53:00+0200,58.0,10.0,,,,,,
1716465120,2024-05-23 13:52:00+0200,52.0,34.0,,,,,,
1716465054,2024-05-23 13:50:54+0200,50.0,9.0,106.0,24.672,4.183,0.066,9.18,-75.0
1716464994,2024-05-23 13:49:54+0200,57.0,0.0,,,,,,
1716447119,2024-05-23 08:51:59+0200,,,105.0,24.672,4.184,0.068,9.186,-67.0
