TimeStamp,123M04971901FD: Flow (ln/min),123M04971901FD: Pressure outlet (bar(a)),123M04971901FD: Temperature (°C),123M05180215PI: Flow (ln/min),123M05180215PI: Pressure outlet (bar(a)),123M05180215PI: Temperature (°C)
2024-07-26 16:14:43.404,,,,4.8998737,1.0874466,29.689064
2024-07-26 16:14:43.417,2.099957,1.0868659,28.207813,,,
2024-07-26 16:14:43.463,,,,4.8999195,1.0874416,29.6875
2024-07-26 16:14:43.473,2.1000164,1.0868738,28.217188,,,
2024-07-26 16:14:43.515,,,,4.899906,1.0874407,29.689064
2024-07-26 16:14:43.534,2.1000261,1.0868771,28.212502,,,
2024-07-26 16:14:43.571,,,,4.9000134,1.0874428,29.6875
2024-07-26 16:14:43.590,2.100051,1.0868814,28.214064,,,
2024-07-26 16:14:43.629,,,,4.9001203,1.087444,29.692188
2024-07-26 16:14:43.639,2.0999782,1.0868757,28.214064,,,
2024-07-26 16:14:43.688,2.1000147,1.086876,28.21875,,,
2024-07-26 16:14:43.696,,,,4.8999844,1.087442,29.689064
2024-07-26 16:14:43.736,2.1000443,1.086874,28.217188,,,
2024-07-26 16:14:43.743,,,,4.8998575,1.0874479,29.69375
2024-07-26 16:14:43.785,2.1000063,1.0868765,28.215626,,,
2024-07-26 16:14:43.794,,,,4.8999567,1.0874443,29.685938
2024-07-26 16:14:43.843,2.0999866,1.0868802,28.214064,,,
2024-07-26 16:14:43.859,,,,4.8999715,1.0874467,29.6875
2024-07-26 16:14:43.896,,,,4.9001064,1.0874467,29.695312
2024-07-26 16:14:43.898,2.1000197,1.0868746,28.214064,,,
2024-07-26 16:14:43.949,2.1000195,1.0868704,28.214064,,,
2024-07-26 16:14:43.956,,,,4.9000635,1.0874426,29.689064
2024-07-26 16:14:44.002,2.1000097,1.0868769,28.217188,,,
2024-07-26 16:14:44.020,,,,4.9000053,1.0874399,29.690626
2024-07-26 16:14:44.048,2.099963,1.0868715,28.214064,,,
2024-07-26 16:14:44.070,,,,4.9000726,1.0874395,29.684376
2024-07-26 16:14:44.098,2.0999074,1.0868717,28.220314,,,
2024-07-26 16:14:44.126,,,,4.9000263,1.0874355,29.690626
2024-07-26 16:14:44.153,2.1000185,1.0868798,28.214064,,,
2024-07-26 16:14:44.191,,,,4.899944,1.0874366,29.692188
2024-07-26 16:14:44.203,2.10003,1.0868844,28.206251,,,
2024-07-26 16:14:44.247,,,,4.8999405,1.0874364,29.692188
2024-07-26 16:14:44.258,2.1000452,1.0868886,28.210938,,,
2024-07-26 16:14:44.298,,,,4.9000196,1.0874428,29.692188
2024-07-26 16:14:44.306,2.100099,1.0868932,28.214064,,,
2024-07-26 16:14:44.351,,,,4.9000406,1.0874418,29.689064
2024-07-26 16:14:44.355,2.1000354,1.0868876,28.220314,,,
2024-07-26 16:14:44.394,,,,4.900166,1.0874479,29.6875
2024-07-26 16:14:44.406,2.099999,1.086893,28.214064,,,
2024-07-26 16:14:44.444,,,,4.900112,1.0874476,29.6875
2024-07-26 16:14:44.453,2.100007,1.0868955,28.215626,,,
2024-07-26 16:14:44.492,,,,4.900056,1.0874473,29.685938
2024-07-26 16:14:44.503,2.1000135,1.0868932,28.214064,,,
2024-07-26 16:14:44.550,2.100055,1.0868989,28.215626,,,
2024-07-26 16:14:44.560,,,,4.8999214,1.0874511,29.690626
2024-07-26 16:14:44.603,,,,4.9000077,1.0874504,29.692188
2024-07-26 16:14:44.605,2.1000981,1.0868956,28.214064,,,
2024-07-26 16:14:44.656,2.1000462,1.0869017,28.217188,,,
2024-07-26 16:14:44.665,,,,4.900013,1.0874501,29.689064
2024-07-26 16:14:44.709,,,,4.899936,1.0874496,29.689064
2024-07-26 16:14:44.711,2.100037,1.0869068,28.210938,,,
2024-07-26 16:14:44.755,2.1000357,1.0869123,28.215626,,,
2024-07-26 16:14:44.762,,,,4.900011,1.0874528,29.69375
2024-07-26 16:14:44.810,2.1000152,1.0869107,28.215626,,,
2024-07-26 16:14:44.816,,,,4.9000406,1.0874563,29.689064
2024-07-26 16:14:44.866,,,,4.9000955,1.087456,29.679688
2024-07-26 16:14:44.869,2.1000602,1.0869089,28.217188,,,
2024-07-26 16:14:44.913,,,,4.9000883,1.0874534,29.682814
2024-07-26 16:14:44.915,2.100052,1.0869116,28.215626,,,
2024-07-26 16:14:44.965,,,,4.9000688,1.0874547,29.684376
2024-07-26 16:14:44.966,2.1000311,1.0869118,28.217188,,,
2024-07-26 16:14:45.010,,,,4.899893,1.0874603,29.692188
2024-07-26 16:14:45.013,2.100039,1.0869145,28.212502,,,
2024-07-26 16:14:45.061,,,,4.899933,1.0874611,29.689064
2024-07-26 16:14:45.066,2.1000164,1.086913,28.206251,,,
2024-07-26 16:14:45.110,,,,4.8999147,1.0874625,29.682814
2024-07-26 16:14:45.113,2.0999987,1.0869113,28.209375,,,
2024-07-26 16:14:45.167,,,,4.900039,1.0874627,29.692188
2024-07-26 16:14:45.170,2.1000214,1.0869098,28.210938,,,
2024-07-26 16:14:45.210,2.100039,1.0869044,28.215626,,,
2024-07-26 16:14:45.230,,,,4.900075,1.0874631,29.689064
2024-07-26 16:14:45.259,2.1000473,1.0869064,28.215626,,,
2024-07-26 16:14:45.279,,,,4.9001546,1.0874628,29.692188
2024-07-26 16:14:45.315,2.0999935,1.0869079,28.209375,,,
2024-07-26 16:14:45.330,,,,4.9000816,1.0874695,29.684376
2024-07-26 16:14:45.371,2.100035,1.0869135,28.209375,,,
2024-07-26 16:14:45.377,,,,4.899942,1.087482,29.681252
2024-07-26 16:14:45.430,2.1000416,1.0869179,28.215626,,,
2024-07-26 16:14:45.437,,,,4.9000773,1.087485,29.690626
2024-07-26 16:14:45.479,2.1000032,1.0869191,28.217188,,,
2024-07-26 16:14:45.486,,,,4.90009,1.0874943,29.690626
2024-07-26 16:14:45.527,2.1000683,1.0869199,28.215626,,,
2024-07-26 16:14:45.536,,,,4.900076,1.0874938,29.689064
2024-07-26 16:14:45.576,2.1000311,1.086915,28.214064,,,
2024-07-26 16:14:45.583,,,,4.900213,1.0874939,29.6875
2024-07-26 16:14:45.638,,,,4.9000673,1.0874902,29.69375
2024-07-26 16:14:45.640,2.100018,1.0869164,28.210938,,,
2024-07-26 16:14:45.682,2.1000807,1.0869218,28.215626,,,
2024-07-26 16:14:45.688,,,,4.900124,1.0874903,29.689064
2024-07-26 16:14:45.738,,,,4.9002357,1.087487,29.689064
2024-07-26 16:14:45.756,2.1000466,1.0869132,28.217188,,,
2024-07-26 16:14:45.798,2.1000433,1.0869079,28.207813,,,
2024-07-26 16:14:45.807,,,,4.9000106,1.0874882,29.681252
2024-07-26 16:14:45.845,2.1000328,1.0868995,28.215626,,,
2024-07-26 16:14:45.851,,,,4.899923,1.0874966,29.685938
2024-07-26 16:14:45.903,2.1000884,1.0868992,28.209375,,,
2024-07-26 16:14:45.909,,,,4.899926,1.0874991,29.685938
2024-07-26 16:14:45.961,2.100068,1.0869007,28.214064,,,
2024-07-26 16:14:45.968,,,,4.900016,1.0874966,29.69375
2024-07-26 16:14:46.015,,,,4.900089,1.0874966,29.6875
2024-07-26 16:14:46.017,2.1000226,1.0869018,28.214064,,,
2024-07-26 16:14:46.060,2.099989,1.086903,28.217188,,,
2024-07-26 16:14:46.068,,,,4.8999834,1.0874923,29.685938
2024-07-26 16:14:46.115,2.099993,1.0868987,28.214064,,,
2024-07-26 16:14:46.124,,,,4.900188,1.0874871,29.685938
2024-07-26 16:14:46.169,,,,4.900122,1.0874826,29.684376
2024-07-26 16:14:46.170,2.1000175,1.0868906,28.210938,,,
2024-07-26 16:14:46.225,2.1000338,1.0868901,28.209375,,,
2024-07-26 16:14:46.234,,,,4.8999314,1.0874768,29.685938
2024-07-26 16:14:46.289,2.1000578,1.0868943,28.217188,,,
2024-07-26 16:14:46.297,,,,4.899859,1.0874774,29.685938
2024-07-26 16:14:46.353,2.100102,1.086903,28.209375,,,
2024-07-26 16:14:46.361,,,,4.899898,1.0874805,29.689064
2024-07-26 16:14:46.415,2.10009,1.0869097,28.215626,,,
2024-07-26 16:14:46.421,,,,4.900184,1.0874838,29.692188
2024-07-26 16:14:46.478,2.1000128,1.086905,28.215626,,,
2024-07-26 16:14:46.486,,,,4.9000883,1.0874825,29.6875
2024-07-26 16:14:46.545,,,,4.9001293,1.0874819,29.690626
2024-07-26 16:14:46.548,2.1000504,1.0869058,28.214064,,,
2024-07-26 16:14:46.604,2.10003,1.0869064,28.214064,,,
2024-07-26 16:14:46.611,,,,4.899991,1.0874882,29.684376
2024-07-26 16:14:46.666,2.1000454,1.0869044,28.214064,,,
2024-07-26 16:14:46.672,,,,4.9000525,1.0874908,29.6875
2024-07-26 16:14:46.729,2.1001096,1.0869062,28.217188,,,
2024-07-26 16:14:46.735,,,,4.899981,1.0874923,29.684376
2024-07-26 16:14:46.802,,,,4.899942,1.0874913,29.6875
2024-07-26 16:14:46.807,2.1000457,1.0868983,28.210938,,,
2024-07-26 16:14:46.852,2.1000113,1.0868994,28.207813,,,
2024-07-26 16:14:46.861,,,,4.900027,1.0874903,29.6875
2024-07-26 16:14:46.915,2.1001163,1.0868912,28.215626,,,
2024-07-26 16:14:46.925,,,,4.9001107,1.0874888,29.692188
2024-07-26 16:14:46.985,,,,4.9000716,1.0874841,29.6875
2024-07-26 16:14:46.986,2.1001523,1.0868896,28.215626,,,
2024-07-26 16:14:47.046,,,,4.900038,1.0874865,29.685938
2024-07-26 16:14:47.048,2.1001167,1.0868952,28.206251,,,
2024-07-26 16:14:47.109,,,,4.9000425,1.0874851,29.689064
2024-07-26 16:14:47.111,2.100067,1.086896,28.212502,,,
2024-07-26 16:14:47.173,2.1001706,1.0868871,28.214064,,,
2024-07-26 16:14:47.183,,,,4.900297,1.0874805,29.689064
2024-07-26 16:14:47.232,2.1001086,1.0868837,28.212502,,,
2024-07-26 16:14:47.238,,,,4.9001865,1.0874813,29.682814
2024-07-26 16:14:47.290,,,,4.9001136,1.0874767,29.689064
2024-07-26 16:14:47.296,2.1000373,1.0868821,28.210938,,,
2024-07-26 16:14:47.349,,,,4.900017,1.0874752,29.685938
2024-07-26 16:14:47.351,2.100053,1.0868832,28.209375,,,
2024-07-26 16:14:47.393,2.100129,1.0868822,28.209375,,,
2024-07-26 16:14:47.400,,,,4.900026,1.0874856,29.689064
2024-07-26 16:14:47.448,,,,4.9001412,1.0874851,29.690626
2024-07-26 16:14:47.450,2.1001174,1.0868833,28.207813,,,
2024-07-26 16:14:47.497,,,,4.900155,1.08748,29.685938
2024-07-26 16:14:47.501,2.100093,1.086884,28.210938,,,
2024-07-26 16:14:47.540,2.1001086,1.0868862,28.210938,,,
2024-07-26 16:14:47.547,,,,4.900124,1.0874835,29.689064
2024-07-26 16:14:47.596,,,,4.9000964,1.0874815,29.681252
2024-07-26 16:14:47.600,2.1000466,1.0868822,28.214064,,,
2024-07-26 16:14:47.644,,,,4.90002,1.0874742,29.684376
2024-07-26 16:14:47.645,2.1001012,1.0868912,28.217188,,,
2024-07-26 16:14:47.686,2.1001136,1.0868912,28.210938,,,
2024-07-26 16:14:47.693,,,,4.8998713,1.0874758,29.684376
2024-07-26 16:14:47.735,2.1001346,1.0868974,28.210938,,,
2024-07-26 16:14:47.747,,,,4.899963,1.0874778,29.684376
2024-07-26 16:14:47.790,,,,4.9002337,1.0874685,29.6875
2024-07-26 16:14:47.794,2.1000698,1.0868974,28.207813,,,
2024-07-26 16:14:47.832,2.1000571,1.0868989,28.209375,,,
2024-07-26 16:14:47.854,,,,4.899965,1.08746,29.692188
2024-07-26 16:14:47.882,2.1000774,1.086902,28.210938,,,
2024-07-26 16:14:47.903,,,,4.899957,1.087462,29.690626
2024-07-26 16:14:47.929,2.1000748,1.0869064,28.214064,,,
2024-07-26 16:14:47.950,,,,4.9001064,1.0874627,29.6875
2024-07-26 16:14:47.979,2.1000116,1.0869055,28.204689,,,
2024-07-26 16:14:48.002,,,,4.900071,1.087466,29.684376
2024-07-26 16:14:48.028,2.1000235,1.0869068,28.207813,,,
2024-07-26 16:14:48.049,,,,4.900131,1.0874609,29.6875
2024-07-26 16:14:48.076,2.1000564,1.0869135,28.209375,,,
2024-07-26 16:14:48.098,,,,4.900034,1.0874571,29.685938
2024-07-26 16:14:48.132,2.1000538,1.086917,28.210938,,,
2024-07-26 16:14:48.153,,,,4.9001303,1.0874556,29.690626
2024-07-26 16:14:48.181,2.100012,1.0869138,28.207813,,,
2024-07-26 16:14:48.204,,,,4.899985,1.0874587,29.685938
2024-07-26 16:14:48.238,2.100076,1.0869144,28.210938,,,
2024-07-26 16:14:48.260,,,,4.8999257,1.0874678,29.692188
2024-07-26 16:14:48.287,2.1000724,1.0869154,28.204689,,,
2024-07-26 16:14:48.310,,,,4.900002,1.0874646,29.6875
2024-07-26 16:14:48.337,2.1000214,1.0869128,28.214064,,,
2024-07-26 16:14:48.369,,,,4.8999,1.0874662,29.685938
2024-07-26 16:14:48.403,2.1000338,1.0869116,28.210938,,,
2024-07-26 16:14:48.424,,,,4.900054,1.0874683,29.692188
2024-07-26 16:14:48.451,2.100094,1.0869122,28.215626,,,
2024-07-26 16:14:48.471,,,,4.900046,1.0874672,29.685938
2024-07-26 16:14:48.505,2.100065,1.0869185,28.210938,,,
2024-07-26 16:14:48.526,,,,4.8999033,1.0874697,29.684376
2024-07-26 16:14:48.555,2.100063,1.0869241,28.217188,,,
2024-07-26 16:14:48.578,,,,4.900101,1.0874735,29.6875
2024-07-26 16:14:48.605,2.100061,1.0869259,28.207813,,,
2024-07-26 16:14:48.635,,,,4.9000883,1.087472,29.684376
2024-07-26 16:14:48.662,2.1000621,1.0869251,28.207813,,,
2024-07-26 16:14:48.683,,,,4.899939,1.0874735,29.684376
2024-07-26 16:14:48.712,2.100003,1.086925,28.206251,,,
2024-07-26 16:14:48.738,,,,4.900098,1.0874774,29.690626
2024-07-26 16:14:48.762,2.100006,1.0869222,28.212502,,,
2024-07-26 16:14:48.780,,,,4.900145,1.0874758,29.679688
2024-07-26 16:14:48.821,2.0999837,1.0869199,28.206251,,,
2024-07-26 16:14:48.831,,,,4.9001975,1.0874605,29.685938
2024-07-26 16:14:48.858,2.1000469,1.0869243,28.212502,,,
2024-07-26 16:14:48.879,,,,4.9000397,1.0874541,29.681252
2024-07-26 16:14:48.905,2.100034,1.0869284,28.206251,,,
2024-07-26 16:14:48.942,,,,4.8999343,1.0874584,29.689064
2024-07-26 16:14:48.963,2.100011,1.0869228,28.209375,,,
2024-07-26 16:14:48.993,,,,4.8999157,1.0874567,29.682814
2024-07-26 16:14:49.020,2.1000202,1.0869291,28.209375,,,
2024-07-26 16:14:49.042,,,,4.899984,1.08746,29.689064
2024-07-26 16:14:49.069,2.0999994,1.0869309,28.210938,,,
2024-07-26 16:14:49.091,,,,4.9001174,1.0874616,29.685938
2024-07-26 16:14:49.117,2.100006,1.0869324,28.210938,,,
2024-07-26 16:14:49.154,,,,4.9000015,1.087456,29.685938
2024-07-26 16:14:49.169,2.1000104,1.0869331,28.215626,,,
2024-07-26 16:14:49.204,,,,4.900128,1.0874516,29.6875
2024-07-26 16:14:49.214,2.0999799,1.0869304,28.210938,,,
2024-07-26 16:14:49.258,,,,4.900124,1.0874488,29.684376
2024-07-26 16:14:49.267,2.0999997,1.0869229,28.212502,,,
2024-07-26 16:14:49.310,,,,4.90004,1.0874473,29.685938
2024-07-26 16:14:49.324,2.0999503,1.0869229,28.207813,,,
2024-07-26 16:14:49.360,,,,4.900007,1.0874478,29.685938
2024-07-26 16:14:49.370,2.0999513,1.0869203,28.214064,,,
2024-07-26 16:14:49.408,,,,4.900126,1.0874486,29.6875
2024-07-26 16:14:49.427,2.100004,1.0869141,28.207813,,,
2024-07-26 16:14:49.466,,,,4.9000497,1.0874456,29.682814
2024-07-26 16:14:49.476,2.0999963,1.0869104,28.207813,,,
2024-07-26 16:14:49.514,,,,4.8999734,1.0874459,29.679688
2024-07-26 16:14:49.530,2.1000354,1.0869102,28.206251,,,
2024-07-26 16:14:49.565,,,,4.9000506,1.0874486,29.689064
2024-07-26 16:14:49.574,2.1000295,1.0869098,28.209375,,,
2024-07-26 16:14:49.613,,,,4.9000187,1.0874507,29.6875
2024-07-26 16:14:49.623,2.1000748,1.086908,28.215626,,,
2024-07-26 16:14:49.662,,,,4.900174,1.0874556,29.6875
2024-07-26 16:14:49.672,2.1000721,1.0869037,28.214064,,,
2024-07-26 16:14:49.725,2.1000273,1.086904,28.214064,,,
2024-07-26 16:14:49.732,,,,4.899923,1.0874522,29.676563
2024-07-26 16:14:49.775,,,,4.899883,1.0874518,29.676563
2024-07-26 16:14:49.776,2.0999985,1.0869027,28.203125,,,
2024-07-26 16:14:49.817,2.1000366,1.0868952,28.210938,,,
2024-07-26 16:14:49.844,,,,4.8999705,1.0874562,29.685938
2024-07-26 16:14:49.865,2.0999753,1.0868907,28.207813,,,
2024-07-26 16:14:49.887,,,,4.9000797,1.0874656,29.684376
2024-07-26 16:14:49.914,2.1000686,1.0868865,28.204689,,,
2024-07-26 16:14:49.944,,,,4.900181,1.0874585,29.682814
2024-07-26 16:14:49.963,2.1000345,1.0868812,28.203125,,,
2024-07-26 16:14:50.001,,,,4.899916,1.0874597,29.685938
2024-07-26 16:14:50.013,2.100048,1.086878,28.209375,,,
2024-07-26 16:14:50.050,,,,4.8999424,1.0874548,29.685938
2024-07-26 16:14:50.066,2.1000102,1.0868797,28.206251,,,
2024-07-26 16:14:50.101,,,,4.9001746,1.087456,29.692188
2024-07-26 16:14:50.112,2.100029,1.0868734,28.210938,,,
2024-07-26 16:14:50.160,2.1000354,1.0868713,28.209375,,,
2024-07-26 16:14:50.166,,,,4.8999825,1.0874584,29.682814
2024-07-26 16:14:50.217,2.1000578,1.0868651,28.207813,,,
2024-07-26 16:14:50.224,,,,4.9000287,1.0874565,29.6875
2024-07-26 16:14:50.273,,,,4.899936,1.0874516,29.682814
2024-07-26 16:14:50.275,2.099927,1.0868629,28.210938,,,
2024-07-26 16:14:50.316,2.099958,1.0868682,28.206251,,,
2024-07-26 16:14:50.323,,,,4.899881,1.0874577,29.6875
2024-07-26 16:14:50.370,,,,4.8998775,1.0874587,29.679688
2024-07-26 16:14:50.372,2.100009,1.0868695,28.206251,,,
2024-07-26 16:14:50.422,2.100093,1.0868778,28.212502,,,
2024-07-26 16:14:50.428,,,,4.8999686,1.0874692,29.689064
2024-07-26 16:14:50.476,,,,4.899917,1.0874699,29.684376
2024-07-26 16:14:50.478,2.100001,1.0868818,28.214064,,,
2024-07-26 16:14:50.535,,,,4.89997,1.0874808,29.682814
2024-07-26 16:14:50.538,2.1000443,1.0868781,28.209375,,,
2024-07-26 16:14:50.582,,,,4.9000983,1.0874788,29.676563
2024-07-26 16:14:50.583,2.1000388,1.0868804,28.214064,,,
2024-07-26 16:14:50.631,,,,4.900094,1.0874772,29.682814
2024-07-26 16:14:50.635,2.1000593,1.0868858,28.210938,,,
2024-07-26 16:14:50.674,2.1000836,1.0868828,28.212502,,,
2024-07-26 16:14:50.680,,,,4.900178,1.0874741,29.6875
2024-07-26 16:14:50.736,,,,4.900095,1.0874641,29.685938
2024-07-26 16:14:50.737,2.10012,1.0868762,28.212502,,,
2024-07-26 16:14:50.776,,,,4.9001,1.0874599,29.682814
2024-07-26 16:14:50.790,2.1000564,1.0868701,28.212502,,,
2024-07-26 16:14:50.832,,,,4.899997,1.0874571,29.684376
2024-07-26 16:14:50.843,2.10003,1.0868706,28.207813,,,
2024-07-26 16:14:50.881,,,,4.9000993,1.0874654,29.682814
2024-07-26 16:14:50.892,2.1000607,1.0868782,28.214064,,,
2024-07-26 16:14:50.930,,,,4.900159,1.0874728,29.685938
2024-07-26 16:14:50.941,2.1000714,1.0868775,28.212502,,,
2024-07-26 16:14:50.985,,,,4.9001184,1.0874726,29.681252
2024-07-26 16:14:50.998,2.1000516,1.0868777,28.209375,,,
2024-07-26 16:14:51.035,,,,4.900032,1.0874698,29.682814
2024-07-26 16:14:51.054,2.1000748,1.0868785,28.214064,,,
2024-07-26 16:14:51.095,,,,4.8999624,1.0874684,29.681252
2024-07-26 16:14:51.104,2.1000273,1.0868791,28.210938,,,
2024-07-26 16:14:51.144,,,,4.9,1.0874735,29.682814
2024-07-26 16:14:51.153,2.1001039,1.0868824,28.210938,,,
2024-07-26 16:14:51.195,,,,4.900029,1.0874746,29.681252
2024-07-26 16:14:51.209,2.100111,1.0868751,28.217188,,,
2024-07-26 16:14:51.246,,,,4.9002113,1.0874732,29.682814
2024-07-26 16:14:51.257,2.1000526,1.0868708,28.212502,,,
2024-07-26 16:14:51.297,,,,4.9001775,1.0874691,29.685938
2024-07-26 16:14:51.308,2.1000078,1.0868739,28.212502,,,
2024-07-26 16:14:51.351,,,,4.90017,1.0874597,29.682814
2024-07-26 16:14:51.367,2.1000714,1.0868746,28.207813,,,
2024-07-26 16:14:51.402,,,,4.900008,1.0874577,29.679688
2024-07-26 16:14:51.414,2.100034,1.0868814,28.207813,,,
2024-07-26 16:14:51.451,,,,4.900051,1.0874559,29.684376
2024-07-26 16:14:51.470,2.1001081,1.0868875,28.210938,,,
2024-07-26 16:14:51.501,,,,4.900258,1.0874577,29.679688
2024-07-26 16:14:51.527,2.100024,1.0868876,28.206251,,,
2024-07-26 16:14:51.549,,,,4.900162,1.0874597,29.682814
2024-07-26 16:14:51.585,2.1001012,1.0868818,28.206251,,,
2024-07-26 16:14:51.609,,,,4.900104,1.0874687,29.682814
2024-07-26 16:14:51.634,2.1000564,1.0868798,28.212502,,,
2024-07-26 16:14:51.671,,,,4.8999405,1.0874795,29.679688
2024-07-26 16:14:51.683,2.100074,1.0868797,28.209375,,,
2024-07-26 16:14:51.722,,,,4.899944,1.0874845,29.681252
2024-07-26 16:14:51.745,2.100083,1.0868932,28.203125,,,
2024-07-26 16:14:51.772,,,,4.8999624,1.0874864,29.682814
2024-07-26 16:14:51.800,2.100037,1.0868951,28.206251,,,
2024-07-26 16:14:51.819,,,,4.899958,1.0874926,29.679688
2024-07-26 16:14:51.849,2.100009,1.0868952,28.209375,,,
2024-07-26 16:14:51.870,,,,4.8999314,1.0874865,29.684376
2024-07-26 16:14:51.897,2.1000617,1.0868917,28.204689,,,
2024-07-26 16:14:51.919,,,,4.899909,1.0874856,29.682814
2024-07-26 16:14:51.946,2.0999823,1.0868944,28.210938,,,
2024-07-26 16:14:51.968,,,,4.900014,1.0874884,29.685938
2024-07-26 16:14:52.002,2.0999575,1.0868928,28.212502,,,
2024-07-26 16:14:52.026,,,,4.9001126,1.0874959,29.679688
2024-07-26 16:14:52.068,2.1000445,1.0869021,28.204689,,,
2024-07-26 16:14:52.075,,,,4.9000454,1.0874964,29.689064
2024-07-26 16:14:52.133,,,,4.899962,1.0874983,29.682814
2024-07-26 16:14:52.135,2.1000917,1.0868984,28.206251,,,
2024-07-26 16:14:52.185,,,,4.8999844,1.0874965,29.678125
2024-07-26 16:14:52.189,2.1000319,1.0868886,28.207813,,,
2024-07-26 16:14:52.232,,,,4.900078,1.0874991,29.684376
2024-07-26 16:14:52.234,2.1000109,1.0868906,28.207813,,,
2024-07-26 16:14:52.274,2.0999973,1.0868869,28.212502,,,
2024-07-26 16:14:52.281,,,,4.9000373,1.0874988,29.678125
2024-07-26 16:14:52.328,,,,4.900002,1.0874892,29.682814
2024-07-26 16:14:52.330,2.1000044,1.0868767,28.206251,,,
2024-07-26 16:14:52.380,2.099999,1.0868719,28.209375,,,
2024-07-26 16:14:52.387,,,,4.8999987,1.087494,29.685938
2024-07-26 16:14:52.437,2.1000278,1.0868802,28.209375,,,
2024-07-26 16:14:52.443,,,,4.900022,1.0874974,29.685938
2024-07-26 16:14:52.498,2.1000261,1.0868862,28.206251,,,
2024-07-26 16:14:52.506,,,,4.8999887,1.0874991,29.684376
2024-07-26 16:14:52.545,2.0999975,1.0868802,28.203125,,,
2024-07-26 16:14:52.554,,,,4.89994,1.0875019,29.6875
2024-07-26 16:14:52.599,,,,4.900029,1.0874996,29.681252
2024-07-26 16:14:52.600,2.0999403,1.0868851,28.210938,,,
2024-07-26 16:14:52.639,2.0999744,1.0868843,28.214064,,,
2024-07-26 16:14:52.646,,,,4.900005,1.0875008,29.682814
2024-07-26 16:14:52.701,,,,4.9001036,1.0875044,29.681252
2024-07-26 16:14:52.702,2.100023,1.0868822,28.206251,,,
2024-07-26 16:14:52.748,2.1000452,1.0868785,28.201563,,,
2024-07-26 16:14:52.757,,,,4.9001427,1.0875049,29.684376
2024-07-26 16:14:52.794,2.1000335,1.0868804,28.210938,,,
2024-07-26 16:14:52.802,,,,4.8999963,1.0874976,29.684376
2024-07-26 16:14:52.851,2.1000438,1.0868798,28.209375,,,
2024-07-26 16:14:52.860,,,,4.8998704,1.0874931,29.679688
2024-07-26 16:14:52.903,,,,4.8998785,1.0874926,29.692188
2024-07-26 16:14:52.906,2.1000614,1.0868825,28.206251,,,
2024-07-26 16:14:52.951,,,,4.8999777,1.0874974,29.681252
2024-07-26 16:14:52.953,2.100117,1.0868894,28.203125,,,
2024-07-26 16:14:53.004,2.100054,1.0868864,28.203125,,,
2024-07-26 16:14:53.010,,,,4.900091,1.087486,29.682814
2024-07-26 16:14:53.053,2.0999978,1.0868841,28.204689,,,
2024-07-26 16:14:53.076,,,,4.9001794,1.0874821,29.684376
2024-07-26 16:14:53.102,2.0999706,1.0868831,28.204689,,,
2024-07-26 16:14:53.138,,,,4.900031,1.0874742,29.684376
2024-07-26 16:14:53.150,2.100003,1.086884,28.212502,,,
2024-07-26 16:14:53.186,,,,4.9000053,1.0874743,29.689064
2024-07-26 16:14:53.200,2.1000006,1.0868869,28.209375,,,
2024-07-26 16:14:53.235,,,,4.9000397,1.0874692,29.679688
2024-07-26 16:14:53.254,2.100018,1.0868886,28.214064,,,
2024-07-26 16:14:53.294,,,,4.8999367,1.0874674,29.679688
2024-07-26 16:14:53.304,2.099951,1.0868917,28.204689,,,
2024-07-26 16:14:53.352,2.100042,1.0868952,28.207813,,,
2024-07-26 16:14:53.362,,,,4.8999276,1.0874637,29.679688
2024-07-26 16:14:53.406,,,,4.8998938,1.0874672,29.682814
2024-07-26 16:14:53.407,2.1000578,1.0869017,28.204689,,,
2024-07-26 16:14:53.455,,,,4.9000373,1.0874687,29.682814
2024-07-26 16:14:53.468,2.1000295,1.0869055,28.212502,,,
2024-07-26 16:14:53.502,,,,4.9000373,1.087467,29.678125
2024-07-26 16:14:53.515,2.1000211,1.0869073,28.209375,,,
2024-07-26 16:14:53.552,,,,4.900008,1.0874752,29.682814
2024-07-26 16:14:53.571,2.100001,1.0869058,28.210938,,,
2024-07-26 16:14:53.610,,,,4.8999314,1.0874748,29.6875
2024-07-26 16:14:53.619,2.1000137,1.086905,28.203125,,,
2024-07-26 16:14:53.668,,,,4.899935,1.0874738,29.675001
2024-07-26 16:14:53.673,2.1000328,1.086907,28.206251,,,
2024-07-26 16:14:53.715,,,,4.9000115,1.0874804,29.682814
2024-07-26 16:14:53.722,2.1000168,1.0869128,28.206251,,,
2024-07-26 16:14:53.769,2.1000235,1.0869133,28.206251,,,
2024-07-26 16:14:53.776,,,,4.9000397,1.0874865,29.682814
2024-07-26 16:14:53.833,,,,4.8999753,1.0874842,29.682814
2024-07-26 16:14:53.835,2.0999956,1.0869148,28.209375,,,
2024-07-26 16:14:53.876,,,,4.8998985,1.0874852,29.685938
2024-07-26 16:14:53.879,2.0999954,1.0869206,28.210938,,,
2024-07-26 16:14:53.919,2.100043,1.0869184,28.204689,,,
2024-07-26 16:14:53.925,,,,4.900004,1.0874898,29.685938
2024-07-26 16:14:53.974,,,,4.9000683,1.0874994,29.682814
2024-07-26 16:14:53.977,2.0999868,1.0869173,28.204689,,,
2024-07-26 16:14:54.031,,,,4.900263,1.0874956,29.682814
