TimeStamp,123M04971901FD: Flow (ln/min),123M04971901FD: Pressure outlet (bar(a)),123M04971901FD: Temperature (°C),123M05180215PI: Flow (ln/min),123M05180215PI: Pressure outlet (bar(a)),123M05180215PI: Temperature (°C)
2024-08-19 09:42:57.943,,,,0,1.024792,25.896875
2024-08-19 09:42:58.004,,,,0,1.024791,25.904688
2024-08-19 09:42:58.006,5.00022,1.0215688,24.428125,,,
2024-08-19 09:42:58.066,,,,0,1.0247897,25.895313
2024-08-19 09:42:58.068,5.000328,1.0215636,24.423439,,,
2024-08-19 09:42:58.125,5.0000873,1.0215628,24.423439,,,
2024-08-19 09:42:58.132,,,,0,1.0247849,25.900002
2024-08-19 09:42:58.186,4.9999857,1.0215663,24.431252,,,
2024-08-19 09:42:58.195,,,,0,1.0247917,25.895313
2024-08-19 09:42:58.253,,,,0,1.0247903,25.898438
2024-08-19 09:42:58.255,5.000066,1.0215647,24.423439,,,
2024-08-19 09:42:58.317,,,,0,1.0247896,25.896875
2024-08-19 09:42:58.320,5.0000467,1.021565,24.428125,,,
2024-08-19 09:42:58.379,,,,0,1.0247861,25.900002
2024-08-19 09:42:58.382,5.000119,1.0215642,24.425001,,,
2024-08-19 09:42:58.441,,,,0,1.0247849,25.896875
2024-08-19 09:42:58.444,5.000209,1.0215608,24.423439,,,
2024-08-19 09:42:58.497,5.0001936,1.0215613,24.426563,,,
2024-08-19 09:42:58.505,,,,0,1.0247899,25.898438
2024-08-19 09:42:58.563,,,,0,1.0247844,25.895313
2024-08-19 09:42:58.565,5.0002027,1.021557,24.425001,,,
2024-08-19 09:42:58.625,,,,0,1.0247846,25.898438
2024-08-19 09:42:58.627,5.0002003,1.0215546,24.421875,,,
2024-08-19 09:42:58.681,5.000119,1.02155,24.420313,,,
2024-08-19 09:42:58.690,,,,0,1.0247831,25.896875
2024-08-19 09:42:58.748,,,,0,1.0247818,25.896875
2024-08-19 09:42:58.750,5.000173,1.021549,24.425001,,,
2024-08-19 09:42:58.806,5.000225,1.021544,24.420313,,,
2024-08-19 09:42:58.813,,,,0,1.0247808,25.893751
2024-08-19 09:42:58.886,,,,0,1.0247829,25.896875
2024-08-19 09:42:58.889,5.000157,1.0215397,24.426563,,,
2024-08-19 09:42:58.931,5.0000772,1.0215394,24.423439,,,
2024-08-19 09:42:58.940,,,,0,1.0247825,25.898438
2024-08-19 09:42:59.002,,,,0,1.0247844,25.898438
2024-08-19 09:42:59.003,5.00007,1.0215365,24.41875,,,
2024-08-19 09:42:59.061,5.000001,1.0215322,24.423439,,,
2024-08-19 09:42:59.070,,,,0,1.024785,25.896875
2024-08-19 09:42:59.127,,,,0,1.0247855,25.898438
2024-08-19 09:42:59.129,4.9998446,1.0215347,24.41875,,,
2024-08-19 09:42:59.190,,,,0,1.0247904,25.895313
2024-08-19 09:42:59.193,4.9998846,1.0215278,24.41875,,,
2024-08-19 09:42:59.246,4.999871,1.0215372,24.420313,,,
2024-08-19 09:42:59.255,,,,0,1.0247905,25.900002
2024-08-19 09:42:59.307,4.999811,1.0215416,24.420313,,,
2024-08-19 09:42:59.314,,,,0,1.024794,25.901564
2024-08-19 09:42:59.375,,,,0,1.0248005,25.896875
2024-08-19 09:42:59.377,4.999874,1.0215402,24.425001,,,
2024-08-19 09:42:59.433,4.99985,1.0215439,24.428125,,,
2024-08-19 09:42:59.441,,,,0,1.0248004,25.896875
2024-08-19 09:42:59.501,,,,0,1.0248044,25.900002
2024-08-19 09:42:59.504,4.9999046,1.0215476,24.423439,,,
2024-08-19 09:42:59.558,4.999986,1.0215472,24.425001,,,
2024-08-19 09:42:59.565,,,,0,1.0247997,25.893751
2024-08-19 09:42:59.620,5.000167,1.0215439,24.421875,,,
2024-08-19 09:42:59.629,,,,0,1.0247996,25.896875
2024-08-19 09:42:59.680,5.0000057,1.0215466,24.421875,,,
2024-08-19 09:42:59.686,,,,0,1.0247924,25.898438
2024-08-19 09:42:59.744,4.9998274,1.0215484,24.426563,,,
2024-08-19 09:42:59.753,,,,0,1.0247859,25.893751
2024-08-19 09:42:59.808,4.99983,1.0215476,24.423439,,,
2024-08-19 09:42:59.815,,,,0,1.0247809,25.892189
2024-08-19 09:42:59.873,,,,0,1.0247874,25.889063
2024-08-19 09:42:59.875,4.999844,1.0215505,24.420313,,,
2024-08-19 09:42:59.930,4.9998317,1.0215565,24.417189,,,
2024-08-19 09:42:59.939,,,,0,1.0247897,25.892189
2024-08-19 09:42:59.994,4.9999886,1.021552,24.420313,,,
2024-08-19 09:43:00.003,,,,0,1.0247946,25.898438
2024-08-19 09:43:00.054,4.9999332,1.0215546,24.420313,,,
2024-08-19 09:43:00.062,,,,0,1.024794,25.896875
2024-08-19 09:43:00.113,4.999894,1.0215597,24.421875,,,
2024-08-19 09:43:00.122,,,,0,1.0247909,25.896875
2024-08-19 09:43:00.184,,,,0,1.0247883,25.896875
2024-08-19 09:43:00.186,4.999821,1.0215609,24.414062,,,
2024-08-19 09:43:00.242,4.999842,1.0215607,24.425001,,,
2024-08-19 09:43:00.248,,,,0,1.024789,25.892189
2024-08-19 09:43:00.309,,,,0,1.0247853,25.895313
2024-08-19 09:43:00.312,5.0000563,1.0215646,24.41875,,,
2024-08-19 09:43:00.365,5.0000916,1.0215665,24.420313,,,
2024-08-19 09:43:00.373,,,,0,1.0247813,25.900002
2024-08-19 09:43:00.429,5.0001297,1.0215683,24.421875,,,
2024-08-19 09:43:00.436,,,,0,1.0247763,25.889063
2024-08-19 09:43:00.495,,,,0,1.0247768,25.901564
2024-08-19 09:43:00.497,4.999885,1.0215721,24.425001,,,
2024-08-19 09:43:00.553,4.9998546,1.0215716,24.417189,,,
2024-08-19 09:43:00.561,,,,0,1.0247786,25.889063
2024-08-19 09:43:00.619,,,,0,1.024789,25.900002
2024-08-19 09:43:00.620,4.9997687,1.0215797,24.421875,,,
2024-08-19 09:43:00.680,4.9998307,1.0215842,24.420313,,,
2024-08-19 09:43:00.689,,,,0,1.0247827,25.900002
2024-08-19 09:43:00.741,4.9998617,1.0215888,24.415627,,,
2024-08-19 09:43:00.750,,,,0,1.0247864,25.901564
2024-08-19 09:43:00.805,4.99991,1.0215892,24.415627,,,
2024-08-19 09:43:00.812,,,,0,1.0247822,25.893751
2024-08-19 09:43:00.873,,,,0,1.0247829,25.896875
2024-08-19 09:43:00.875,5.0000443,1.0215923,24.421875,,,
2024-08-19 09:43:00.927,5.0001807,1.02159,24.41875,,,
2024-08-19 09:43:00.937,,,,0,1.0247759,25.900002
2024-08-19 09:43:00.993,,,,0,1.0247728,25.901564
2024-08-19 09:43:00.997,5.000234,1.0215893,24.41875,,,
2024-08-19 09:43:01.058,,,,0,1.0247664,25.895313
2024-08-19 09:43:01.060,5.0000896,1.0215836,24.420313,,,
2024-08-19 09:43:01.114,5.0000696,1.0215844,24.417189,,,
2024-08-19 09:43:01.125,,,,0,1.024766,25.900002
2024-08-19 09:43:01.177,5.0001335,1.0215789,24.423439,,,
2024-08-19 09:43:01.186,,,,0,1.0247655,25.896875
2024-08-19 09:43:01.238,5.000103,1.0215787,24.423439,,,
2024-08-19 09:43:01.245,,,,0,1.024767,25.896875
2024-08-19 09:43:01.308,,,,0,1.0247681,25.892189
2024-08-19 09:43:01.310,4.999951,1.0215821,24.415627,,,
2024-08-19 09:43:01.370,,,,0,1.0247777,25.893751
2024-08-19 09:43:01.372,4.999919,1.0215929,24.41875,,,
2024-08-19 09:43:01.432,,,,0,1.024777,25.900002
2024-08-19 09:43:01.434,4.999903,1.0215906,24.425001,,,
2024-08-19 09:43:01.489,4.9998245,1.0215929,24.423439,,,
2024-08-19 09:43:01.498,,,,0,1.0247722,25.892189
2024-08-19 09:43:01.557,,,,0,1.0247756,25.893751
2024-08-19 09:43:01.563,4.9998584,1.0215986,24.423439,,,
2024-08-19 09:43:01.617,,,,0,1.0247768,25.893751
2024-08-19 09:43:01.619,4.9998555,1.0215982,24.421875,,,
2024-08-19 09:43:01.681,,,,0,1.0247781,25.893751
2024-08-19 09:43:01.682,4.999961,1.0216007,24.417189,,,
2024-08-19 09:43:01.737,4.9999323,1.0215989,24.415627,,,
2024-08-19 09:43:01.744,,,,0,1.0247788,25.898438
2024-08-19 09:43:01.805,,,,0,1.0247872,25.895313
2024-08-19 09:43:01.807,4.99987,1.0216043,24.425001,,,
2024-08-19 09:43:01.867,,,,0,1.0247923,25.900002
2024-08-19 09:43:01.869,4.999918,1.0216045,24.420313,,,
2024-08-19 09:43:01.922,4.9998994,1.0216007,24.423439,,,
2024-08-19 09:43:01.932,,,,0,1.0247903,25.898438
2024-08-19 09:43:01.993,,,,0,1.0247865,25.895313
2024-08-19 09:43:01.994,4.9999332,1.0215937,24.417189,,,
2024-08-19 09:43:02.055,,,,0,1.0247906,25.890625
2024-08-19 09:43:02.058,4.9999137,1.0215969,24.41875,,,
2024-08-19 09:43:02.118,,,,0,1.0247947,25.893751
2024-08-19 09:43:02.120,4.9999,1.0216018,24.420313,,,
2024-08-19 09:43:02.180,,,,0,1.0247922,25.896875
2024-08-19 09:43:02.184,4.99995,1.0216019,24.417189,,,
2024-08-19 09:43:02.238,4.999851,1.0215988,24.423439,,,
2024-08-19 09:43:02.246,,,,0,1.0247918,25.900002
2024-08-19 09:43:02.306,,,,0,1.024794,25.898438
2024-08-19 09:43:02.307,5.0000424,1.0215945,24.420313,,,
2024-08-19 09:43:02.362,5.0000525,1.0215982,24.420313,,,
2024-08-19 09:43:02.371,,,,0,1.0247929,25.901564
2024-08-19 09:43:02.432,,,,0,1.0247904,25.893751
2024-08-19 09:43:02.434,5.0000963,1.0216045,24.41875,,,
2024-08-19 09:43:02.486,5.0001235,1.0216058,24.417189,,,
2024-08-19 09:43:02.494,,,,0,1.0247909,25.898438
2024-08-19 09:43:02.555,5.00003,1.0216094,24.41875,,,
2024-08-19 09:43:02.564,,,,0,1.0247916,25.896875
2024-08-19 09:43:02.611,4.999928,1.0216063,24.423439,,,
2024-08-19 09:43:02.621,,,,0,1.0247933,25.896875
2024-08-19 09:43:02.680,,,,0,1.0247922,25.895313
2024-08-19 09:43:02.684,5.0000725,1.0216094,24.415627,,,
2024-08-19 09:43:02.738,5.000065,1.0216094,24.415627,,,
2024-08-19 09:43:02.745,,,,0,1.0247914,25.900002
2024-08-19 09:43:02.811,,,,0,1.0247936,25.893751
2024-08-19 09:43:02.813,4.999984,1.0216125,24.420313,,,
2024-08-19 09:43:02.862,5.0000305,1.0216073,24.414062,,,
2024-08-19 09:43:02.877,,,,0,1.0247926,25.900002
2024-08-19 09:43:02.930,,,,0,1.0247906,25.896875
2024-08-19 09:43:02.934,5.000187,1.0216048,24.41875,,,
2024-08-19 09:43:02.993,,,,0,1.0247927,25.900002
2024-08-19 09:43:02.995,5.0000243,1.0216055,24.41875,,,
2024-08-19 09:43:03.048,4.999977,1.0216118,24.414062,,,
2024-08-19 09:43:03.058,,,,0,1.0247964,25.901564
2024-08-19 09:43:03.115,5.0001054,1.0216105,24.415627,,,
2024-08-19 09:43:03.125,,,,0,1.0247967,25.893751
2024-08-19 09:43:03.172,5.0001574,1.021609,24.414062,,,
2024-08-19 09:43:03.180,,,,0,1.0247977,25.896875
2024-08-19 09:43:03.241,,,,0,1.0247968,25.896875
2024-08-19 09:43:03.244,5.0000963,1.0216048,24.420313,,,
2024-08-19 09:43:03.303,,,,0,1.0247945,25.895313
2024-08-19 09:43:03.306,5.0000486,1.0216068,24.41875,,,
2024-08-19 09:43:03.367,,,,0,1.0247892,25.898438
2024-08-19 09:43:03.370,4.99992,1.0216027,24.421875,,,
2024-08-19 09:43:03.423,4.99989,1.0216082,24.417189,,,
2024-08-19 09:43:03.432,,,,0,1.0247943,25.895313
2024-08-19 09:43:03.490,,,,0,1.024794,25.893751
2024-08-19 09:43:03.494,4.9999204,1.0216086,24.414062,,,
2024-08-19 09:43:03.548,4.9998956,1.0216123,24.420313,,,
2024-08-19 09:43:03.559,,,,0,1.0247916,25.893751
2024-08-19 09:43:03.615,,,,0,1.0247914,25.898438
2024-08-19 09:43:03.618,4.999848,1.021609,24.41875,,,
2024-08-19 09:43:03.677,,,,0,1.0247914,25.892189
2024-08-19 09:43:03.678,4.9998794,1.0216019,24.41875,,,
2024-08-19 09:43:03.739,,,,0,1.0247962,25.892189
2024-08-19 09:43:03.741,4.999931,1.0215994,24.420313,,,
2024-08-19 09:43:03.797,4.9998593,1.021606,24.414062,,,
2024-08-19 09:43:03.803,,,,0,1.0247973,25.898438
2024-08-19 09:43:03.862,,,,0,1.0247997,25.901564
2024-08-19 09:43:03.864,4.9999475,1.0216074,24.417189,,,
2024-08-19 09:43:03.927,,,,0,1.0247953,25.900002
2024-08-19 09:43:03.930,4.9999022,1.0216095,24.417189,,,
2024-08-19 09:43:03.983,4.9999557,1.0216115,24.415627,,,
2024-08-19 09:43:03.991,,,,0,1.0247974,25.893751
2024-08-19 09:43:04.044,5.0001264,1.0216066,24.417189,,,
2024-08-19 09:43:04.051,,,,0,1.024803,25.898438
2024-08-19 09:43:04.111,,,,0,1.0248039,25.898438
2024-08-19 09:43:04.115,5.000189,1.0216091,24.415627,,,
2024-08-19 09:43:04.169,4.999981,1.0216063,24.417189,,,
2024-08-19 09:43:04.176,,,,0,1.0248029,25.896875
2024-08-19 09:43:04.236,,,,0,1.024799,25.895313
2024-08-19 09:43:04.238,4.999901,1.0216041,24.41875,,,
2024-08-19 09:43:04.293,4.9999237,1.021601,24.417189,,,
2024-08-19 09:43:04.300,,,,0,1.024799,25.895313
2024-08-19 09:43:04.355,4.9999676,1.0216014,24.41875,,,
2024-08-19 09:43:04.364,,,,0,1.0247936,25.898438
2024-08-19 09:43:04.417,5.0000443,1.0216053,24.417189,,,
2024-08-19 09:43:04.427,,,,0,1.0247931,25.898438
2024-08-19 09:43:04.478,4.999976,1.0216048,24.420313,,,
2024-08-19 09:43:04.488,,,,0,1.0247974,25.900002
2024-08-19 09:43:04.545,,,,0,1.024801,25.898438
2024-08-19 09:43:04.549,4.9999886,1.0216103,24.420313,,,
2024-08-19 09:43:04.608,,,,0,1.0248064,25.893751
2024-08-19 09:43:04.609,4.9999504,1.0216048,24.421875,,,
2024-08-19 09:43:04.673,,,,0,1.0248029,25.893751
2024-08-19 09:43:04.674,4.9999022,1.0216045,24.420313,,,
2024-08-19 09:43:04.729,4.9999313,1.0216073,24.421875,,,
2024-08-19 09:43:04.738,,,,0,1.0247995,25.892189
2024-08-19 09:43:04.777,5.0000057,1.0216111,24.414062,,,
2024-08-19 09:43:04.784,,,,0,1.0248021,25.896875
2024-08-19 09:43:04.838,,,,0,1.0248071,25.890625
2024-08-19 09:43:04.840,5.0000353,1.0216117,24.415627,,,
2024-08-19 09:43:04.884,5.0000153,1.0216134,24.415627,,,
2024-08-19 09:43:04.893,,,,0,1.0248079,25.893751
2024-08-19 09:43:04.948,4.9999933,1.0216198,24.417189,,,
2024-08-19 09:43:04.957,,,,0,1.0248088,25.898438
2024-08-19 09:43:05.015,,,,0,1.0248126,25.895313
2024-08-19 09:43:05.018,5.000002,1.0216236,24.417189,,,
2024-08-19 09:43:05.069,5.000042,1.0216258,24.417189,,,
2024-08-19 09:43:05.076,,,,0,1.0248125,25.896875
2024-08-19 09:43:05.136,,,,0,1.0248115,25.900002
2024-08-19 09:43:05.138,5.000023,1.0216242,24.41875,,,
2024-08-19 09:43:05.201,,,,0,1.0248165,25.900002
2024-08-19 09:43:05.203,4.9999986,1.0216275,24.414062,,,
