TimeStamp,123M04971901FD: Flow (ln/min),123M04971901FD: Pressure outlet (bar(a)),123M04971901FD: Temperature (°C),123M05180215PI: Flow (ln/min),123M05180215PI: Pressure outlet (bar(a)),123M05180215PI: Temperature (°C)
2024-08-15 15:01:20.711,,,,0,1.0098071,25.267189
2024-08-15 15:01:20.712,1.6999218,1.007948,23.634377,,,
2024-08-15 15:01:20.770,1.69993,1.0079503,23.63125,,,
2024-08-15 15:01:20.778,,,,0,1.009808,25.273438
2024-08-15 15:01:20.828,1.6999426,1.0079545,23.634377,,,
2024-08-15 15:01:20.834,,,,0,1.0098085,25.279688
2024-08-15 15:01:20.895,,,,0,1.009814,25.273438
2024-08-15 15:01:20.897,1.699915,1.0079522,23.63125,,,
2024-08-15 15:01:20.949,1.6999322,1.0079542,23.629688,,,
2024-08-15 15:01:20.956,,,,0,1.0098171,25.270313
2024-08-15 15:01:21.018,,,,0,1.0098166,25.276564
2024-08-15 15:01:21.020,1.6999109,1.0079572,23.629688,,,
2024-08-15 15:01:21.075,1.6999366,1.0079547,23.639063,,,
2024-08-15 15:01:21.082,,,,0,1.0098181,25.271875
2024-08-15 15:01:21.138,1.6999333,1.0079552,23.635939,,,
2024-08-15 15:01:21.145,,,,0,1.0098243,25.273438
2024-08-15 15:01:21.201,1.6999305,1.00795,23.629688,,,
2024-08-15 15:01:21.207,,,,0,1.009822,25.275002
2024-08-15 15:01:21.261,1.6999341,1.0079446,23.63125,,,
2024-08-15 15:01:21.268,,,,0,1.0098187,25.270313
2024-08-15 15:01:21.324,1.6999143,1.0079383,23.628126,,,
2024-08-15 15:01:21.332,,,,0,1.0098149,25.271875
2024-08-15 15:01:21.416,,,,0,1.009814,25.268751
2024-08-15 15:01:21.418,1.6999451,1.0079435,23.63125,,,
2024-08-15 15:01:21.453,,,,0,1.0098135,25.270313
2024-08-15 15:01:21.455,1.6999134,1.0079441,23.632812,,,
2024-08-15 15:01:21.517,,,,0,1.0098131,25.270313
2024-08-15 15:01:21.519,1.6999426,1.0079429,23.6375,,,
2024-08-15 15:01:21.582,,,,0,1.0098149,25.270313
2024-08-15 15:01:21.583,1.6999385,1.0079409,23.635939,,,
2024-08-15 15:01:21.636,1.699965,1.0079422,23.628126,,,
2024-08-15 15:01:21.644,,,,0,1.0098106,25.270313
2024-08-15 15:01:21.706,,,,0,1.0098091,25.268751
2024-08-15 15:01:21.711,1.699926,1.0079364,23.635939,,,
2024-08-15 15:01:21.765,1.6999321,1.0079327,23.634377,,,
2024-08-15 15:01:21.778,,,,0,1.0098048,25.275002
2024-08-15 15:01:21.827,1.6999311,1.0079274,23.629688,,,
2024-08-15 15:01:21.837,,,,0,1.0098028,25.267189
2024-08-15 15:01:21.895,,,,0,1.009807,25.273438
2024-08-15 15:01:21.897,1.699947,1.0079297,23.642189,,,
2024-08-15 15:01:21.950,1.6999366,1.0079322,23.634377,,,
2024-08-15 15:01:21.958,,,,0,1.0098089,25.271875
2024-08-15 15:01:22.021,,,,0,1.0098056,25.279688
2024-08-15 15:01:22.024,1.699932,1.0079355,23.635939,,,
2024-08-15 15:01:22.081,,,,0,1.0098119,25.273438
2024-08-15 15:01:22.083,1.6999366,1.0079392,23.634377,,,
2024-08-15 15:01:22.144,,,,0,1.0098054,25.268751
2024-08-15 15:01:22.145,1.6999693,1.0079408,23.635939,,,
2024-08-15 15:01:22.200,1.6999606,1.0079453,23.629688,,,
2024-08-15 15:01:22.208,,,,0,1.0098093,25.275002
2024-08-15 15:01:22.269,,,,0,1.0098085,25.268751
2024-08-15 15:01:22.271,1.6999625,1.007946,23.63125,,,
2024-08-15 15:01:22.330,,,,0,1.0098116,25.268751
2024-08-15 15:01:22.332,1.699941,1.007947,23.6375,,,
2024-08-15 15:01:22.391,,,,0,1.0098106,25.265625
2024-08-15 15:01:22.394,1.6999522,1.0079446,23.632812,,,
2024-08-15 15:01:22.449,1.6999547,1.0079485,23.629688,,,
2024-08-15 15:01:22.457,,,,0,1.0098124,25.278126
2024-08-15 15:01:22.512,1.6999524,1.0079476,23.6375,,,
2024-08-15 15:01:22.520,,,,0,1.0098207,25.276564
2024-08-15 15:01:22.580,,,,0,1.0098212,25.271875
2024-08-15 15:01:22.582,1.6999285,1.0079442,23.634377,,,
2024-08-15 15:01:22.622,1.699926,1.0079428,23.63125,,,
2024-08-15 15:01:22.631,,,,0,1.009822,25.271875
2024-08-15 15:01:22.691,,,,0,1.009826,25.278126
2024-08-15 15:01:22.694,1.699948,1.0079395,23.63125,,,
2024-08-15 15:01:22.750,1.6999487,1.0079355,23.625,,,
2024-08-15 15:01:22.758,,,,0,1.0098253,25.270313
2024-08-15 15:01:22.809,1.6999235,1.0079361,23.634377,,,
2024-08-15 15:01:22.817,,,,0,1.0098258,25.275002
2024-08-15 15:01:22.875,,,,0,1.0098242,25.268751
2024-08-15 15:01:22.877,1.6999276,1.0079404,23.632812,,,
2024-08-15 15:01:22.933,1.6999583,1.0079404,23.6375,,,
2024-08-15 15:01:22.943,,,,0,1.0098171,25.271875
2024-08-15 15:01:22.996,1.6999664,1.0079386,23.632812,,,
2024-08-15 15:01:23.004,,,,0,1.0098206,25.270313
2024-08-15 15:01:23.063,,,,0,1.0098187,25.270313
2024-08-15 15:01:23.065,1.699932,1.0079381,23.629688,,,
2024-08-15 15:01:23.120,1.6999167,1.0079345,23.632812,,,
2024-08-15 15:01:23.129,,,,0,1.0098228,25.271875
2024-08-15 15:01:23.182,1.699938,1.0079297,23.629688,,,
2024-08-15 15:01:23.189,,,,0,1.0098249,25.275002
2024-08-15 15:01:23.250,,,,0,1.0098224,25.270313
2024-08-15 15:01:23.252,1.6999608,1.0079314,23.63125,,,
2024-08-15 15:01:23.305,1.6999434,1.0079311,23.632812,,,
2024-08-15 15:01:23.315,,,,0,1.0098234,25.276564
2024-08-15 15:01:23.374,,,,0,1.0098304,25.276564
2024-08-15 15:01:23.376,1.699939,1.0079315,23.635939,,,
2024-08-15 15:01:23.433,,,,0,1.0098252,25.275002
2024-08-15 15:01:23.436,1.6999716,1.0079354,23.6375,,,
2024-08-15 15:01:23.494,1.6999309,1.0079329,23.634377,,,
2024-08-15 15:01:23.502,,,,0,1.0098246,25.267189
2024-08-15 15:01:23.559,,,,0,1.0098271,25.275002
2024-08-15 15:01:23.562,1.6999581,1.0079318,23.640625,,,
2024-08-15 15:01:23.618,1.6999674,1.0079352,23.634377,,,
2024-08-15 15:01:23.626,,,,0,1.0098269,25.273438
2024-08-15 15:01:23.680,1.6999624,1.0079341,23.628126,,,
2024-08-15 15:01:23.688,,,,0,1.009825,25.275002
2024-08-15 15:01:23.746,,,,0,1.0098292,25.270313
2024-08-15 15:01:23.748,1.6999598,1.0079345,23.632812,,,
2024-08-15 15:01:23.808,,,,0,1.0098233,25.271875
2024-08-15 15:01:23.812,1.6999483,1.0079314,23.634377,,,
2024-08-15 15:01:23.872,,,,0,1.0098206,25.275002
2024-08-15 15:01:23.874,1.6999565,1.0079339,23.635939,,,
2024-08-15 15:01:23.927,1.699948,1.0079355,23.63125,,,
2024-08-15 15:01:23.937,,,,0,1.0098203,25.273438
2024-08-15 15:01:23.998,,,,0,1.0098234,25.268751
2024-08-15 15:01:24.000,1.6999482,1.0079356,23.632812,,,
2024-08-15 15:01:24.054,1.6999726,1.0079352,23.632812,,,
2024-08-15 15:01:24.061,,,,0,1.0098213,25.273438
2024-08-15 15:01:24.116,1.6999638,1.0079343,23.634377,,,
2024-08-15 15:01:24.124,,,,0,1.0098182,25.275002
2024-08-15 15:01:24.185,,,,0,1.0098187,25.271875
2024-08-15 15:01:24.187,1.6999559,1.0079342,23.635939,,,
2024-08-15 15:01:24.238,1.6999723,1.0079329,23.63125,,,
2024-08-15 15:01:24.248,,,,0,1.0098214,25.271875
2024-08-15 15:01:24.305,,,,0,1.0098251,25.273438
2024-08-15 15:01:24.310,1.699956,1.0079271,23.629688,,,
2024-08-15 15:01:24.363,1.6999488,1.0079263,23.63125,,,
2024-08-15 15:01:24.369,,,,0,1.0098226,25.275002
2024-08-15 15:01:24.432,,,,0,1.0098245,25.275002
2024-08-15 15:01:24.434,1.6999614,1.0079248,23.634377,,,
2024-08-15 15:01:24.489,1.699943,1.0079288,23.6375,,,
2024-08-15 15:01:24.499,,,,0,1.0098218,25.275002
2024-08-15 15:01:24.559,1.6999472,1.0079324,23.634377,,,
2024-08-15 15:01:24.568,,,,0,1.0098202,25.268751
2024-08-15 15:01:24.614,1.6999443,1.0079383,23.634377,,,
2024-08-15 15:01:24.622,,,,0,1.0098251,25.271875
2024-08-15 15:01:24.677,1.6999545,1.0079429,23.635939,,,
2024-08-15 15:01:24.685,,,,0,1.0098207,25.270313
2024-08-15 15:01:24.745,,,,0,1.0098187,25.270313
2024-08-15 15:01:24.747,1.6999451,1.0079429,23.629688,,,
2024-08-15 15:01:24.806,,,,0,1.0098156,25.271875
2024-08-15 15:01:24.810,1.6999531,1.0079429,23.63125,,,
2024-08-15 15:01:24.862,1.6999385,1.0079471,23.63125,,,
2024-08-15 15:01:24.872,,,,0,1.0098138,25.273438
2024-08-15 15:01:24.930,,,,0,1.0098158,25.275002
2024-08-15 15:01:24.932,1.699956,1.0079415,23.632812,,,
2024-08-15 15:01:24.993,,,,0,1.0098076,25.275002
2024-08-15 15:01:24.996,1.6999409,1.0079467,23.634377,,,
2024-08-15 15:01:25.034,1.6999345,1.0079414,23.632812,,,
2024-08-15 15:01:25.044,,,,0,1.009806,25.275002
2024-08-15 15:01:25.096,1.6999373,1.007952,23.635939,,,
2024-08-15 15:01:25.103,,,,0,1.0098044,25.275002
2024-08-15 15:01:25.158,1.6999176,1.0079527,23.635939,,,
2024-08-15 15:01:25.167,,,,0,1.0097975,25.273438
2024-08-15 15:01:25.228,,,,0,1.0098019,25.271875
2024-08-15 15:01:25.231,1.699945,1.007953,23.6375,,,
2024-08-15 15:01:25.286,1.6999487,1.0079551,23.632812,,,
2024-08-15 15:01:25.296,,,,0,1.0098035,25.273438
2024-08-15 15:01:25.353,,,,0,1.0098063,25.271875
2024-08-15 15:01:25.354,1.6999397,1.0079517,23.63125,,,
2024-08-15 15:01:25.409,1.6999515,1.0079489,23.635939,,,
2024-08-15 15:01:25.416,,,,0,1.0098044,25.273438
2024-08-15 15:01:25.480,,,,0,1.0098075,25.270313
2024-08-15 15:01:25.482,1.6999439,1.0079536,23.632812,,,
2024-08-15 15:01:25.536,1.6999421,1.0079505,23.635939,,,
2024-08-15 15:01:25.545,,,,0,1.0098108,25.271875
2024-08-15 15:01:25.598,1.6999512,1.007946,23.629688,,,
2024-08-15 15:01:25.608,,,,0,1.0098146,25.271875
2024-08-15 15:01:25.669,,,,0,1.0098119,25.271875
2024-08-15 15:01:25.670,1.6999264,1.0079417,23.6375,,,
2024-08-15 15:01:25.722,1.6999568,1.0079374,23.632812,,,
2024-08-15 15:01:25.730,,,,0,1.0098089,25.273438
2024-08-15 15:01:25.786,1.6999588,1.007935,23.635939,,,
2024-08-15 15:01:25.794,,,,0,1.0098099,25.271875
2024-08-15 15:01:25.855,,,,0,1.0098065,25.273438
2024-08-15 15:01:25.857,1.6999665,1.0079347,23.632812,,,
2024-08-15 15:01:25.914,,,,0,1.0098044,25.273438
2024-08-15 15:01:25.916,1.6999389,1.0079442,23.6375,,,
2024-08-15 15:01:25.979,,,,0,1.0100894,25.271875
2024-08-15 15:01:25.985,2.6338913,1.0082722,23.640625,,,
2024-08-15 15:01:26.033,2.8872516,1.0086756,23.639063,,,
2024-08-15 15:01:26.041,,,,0,1.0105789,25.267189
2024-08-15 15:01:26.096,2.975663,1.00923,23.634377,,,
2024-08-15 15:01:26.105,,,,0,1.011131,25.268751
2024-08-15 15:01:26.161,,,,0,1.0116234,25.268751
2024-08-15 15:01:26.163,2.9966984,1.0098377,23.635939,,,
2024-08-15 15:01:26.222,,,,0,1.0121579,25.273438
2024-08-15 15:01:26.227,3.000278,1.0103505,23.639063,,,
2024-08-15 15:01:26.284,3.001184,1.0108168,23.63125,,,
2024-08-15 15:01:26.292,,,,0,1.0127087,25.270313
2024-08-15 15:01:26.345,2.9997563,1.011296,23.635939,,,
2024-08-15 15:01:26.353,,,,0,1.0131979,25.273438
2024-08-15 15:01:26.411,3.000898,1.0118352,23.63125,,,
2024-08-15 15:01:26.418,,,,0,1.0137026,25.268751
2024-08-15 15:01:26.479,3.0010085,1.0122592,23.632812,,,
2024-08-15 15:01:26.488,,,,0,1.0142056,25.275002
2024-08-15 15:01:26.535,3.001079,1.0127257,23.634377,,,
2024-08-15 15:01:26.542,,,,0,1.0146041,25.271875
2024-08-15 15:01:26.596,3.000344,1.0131723,23.632812,,,
2024-08-15 15:01:26.605,,,,0,1.0150379,25.273438
2024-08-15 15:01:26.664,,,,0,1.0154442,25.271875
2024-08-15 15:01:26.667,3.0000432,1.0136558,23.632812,,,
2024-08-15 15:01:26.722,3.000632,1.0140147,23.632812,,,
2024-08-15 15:01:26.732,,,,0,1.0158995,25.273438
2024-08-15 15:01:26.789,,,,0,1.0162655,25.271875
2024-08-15 15:01:26.791,3.0007248,1.0144802,23.63125,,,
2024-08-15 15:01:26.847,3.0006912,1.0148102,23.634377,,,
2024-08-15 15:01:26.855,,,,0,1.0166916,25.268751
2024-08-15 15:01:26.910,3.000632,1.0151969,23.635939,,,
2024-08-15 15:01:26.918,,,,0,1.017065,25.271875
2024-08-15 15:01:26.973,,,,0,1.017402,25.276564
2024-08-15 15:01:26.977,3.0007594,1.0155991,23.6375,,,
2024-08-15 15:01:27.033,3.0003855,1.0159255,23.639063,,,
2024-08-15 15:01:27.042,,,,0,1.0177844,25.271875
2024-08-15 15:01:27.100,,,,0,1.018117,25.267189
2024-08-15 15:01:27.102,3.0004773,1.0163201,23.640625,,,
2024-08-15 15:01:27.155,3.000412,1.0166067,23.63125,,,
2024-08-15 15:01:27.165,,,,0,1.0184743,25.270313
2024-08-15 15:01:27.219,3.0005088,1.0169438,23.6375,,,
2024-08-15 15:01:27.228,,,,0,1.0188087,25.270313
2024-08-15 15:01:27.288,,,,0,1.0191116,25.270313
2024-08-15 15:01:27.289,3.0004106,1.0173129,23.635939,,,
2024-08-15 15:01:27.345,3.000521,1.0175779,23.635939,,,
2024-08-15 15:01:27.355,,,,0,1.0194365,25.275002
2024-08-15 15:01:27.414,,,,0,1.0197508,25.275002
2024-08-15 15:01:27.416,3.000401,1.017931,23.6375,,,
2024-08-15 15:01:27.471,3.0006192,1.0181803,23.640625,,,
2024-08-15 15:01:27.481,,,,0,1.0200472,25.268751
2024-08-15 15:01:27.534,3.00058,1.0184722,23.63125,,,
2024-08-15 15:01:27.541,,,,0,1.0203356,25.268751
2024-08-15 15:01:27.595,3.0005317,1.0187497,23.629688,,,
2024-08-15 15:01:27.603,,,,0,1.0206069,25.271875
2024-08-15 15:01:27.659,3.000442,1.0190253,23.632812,,,
2024-08-15 15:01:27.669,,,,0,1.0208794,25.268751
2024-08-15 15:01:27.721,3.000502,1.0192916,23.635939,,,
2024-08-15 15:01:27.731,,,,0,1.0211473,25.273438
2024-08-15 15:01:27.782,3.000443,1.0195422,23.639063,,,
2024-08-15 15:01:27.792,,,,0,1.0213982,25.273438
2024-08-15 15:01:27.850,,,,0,1.021623,25.268751
2024-08-15 15:01:27.852,3.000437,1.0198246,23.639063,,,
2024-08-15 15:01:27.905,3.0004785,1.0200254,23.634377,,,
2024-08-15 15:01:27.914,,,,0,1.0218718,25.276564
2024-08-15 15:01:27.972,,,,0,1.0221039,25.273438
2024-08-15 15:01:27.974,3.0004106,1.0202831,23.635939,,,
2024-08-15 15:01:28.037,,,,0,1.022342,25.271875
2024-08-15 15:01:28.039,3.0004706,1.0205224,23.634377,,,
2024-08-15 15:01:28.094,3.000444,1.0207187,23.632812,,,
2024-08-15 15:01:28.104,,,,0,1.0225796,25.270313
2024-08-15 15:01:28.162,,,,0,1.0227755,25.268751
2024-08-15 15:01:28.167,3.0004375,1.0209591,23.635939,,,
2024-08-15 15:01:28.221,,,,0,1.0229896,25.276564
2024-08-15 15:01:28.224,3.0004172,1.0211545,23.632812,,,
2024-08-15 15:01:28.286,,,,0,1.0231873,25.267189
2024-08-15 15:01:28.288,3.000465,1.0213704,23.632812,,,
2024-08-15 15:01:28.348,,,,0,1.0233909,25.270313
2024-08-15 15:01:28.350,3.0004268,1.0215596,23.63125,,,
2024-08-15 15:01:28.416,,,,0,1.0236009,25.267189
2024-08-15 15:01:28.418,3.0004153,1.0217721,23.635939,,,
2024-08-15 15:01:28.472,,,,0,1.023769,25.271875
2024-08-15 15:01:28.475,3.000437,1.0219331,23.634377,,,
2024-08-15 15:01:28.531,3.0004132,1.0221047,23.634377,,,
2024-08-15 15:01:28.539,,,,0,1.0239605,25.271875
2024-08-15 15:01:28.597,,,,0,1.0241185,25.270313
2024-08-15 15:01:28.598,3.0003862,1.0222967,23.632812,,,
2024-08-15 15:01:28.655,3.0003808,1.0224435,23.635939,,,
2024-08-15 15:01:28.664,,,,0,1.0243084,25.271875
2024-08-15 15:01:28.721,,,,0,1.0244547,25.270313
2024-08-15 15:01:28.724,3.0003717,1.0226278,23.635939,,,
2024-08-15 15:01:28.786,,,,0,1.0246177,25.276564
2024-08-15 15:01:28.788,3.0003855,1.022796,23.640625,,,
2024-08-15 15:01:28.844,3.00039,1.0229286,23.635939,,,
2024-08-15 15:01:28.854,,,,0,1.0247945,25.273438
2024-08-15 15:01:28.906,3.000426,1.0230778,23.635939,,,
2024-08-15 15:01:28.916,,,,0,1.0249565,25.265625
2024-08-15 15:01:28.971,,,,0,1.0250846,25.273438
2024-08-15 15:01:28.974,3.0003872,1.0232506,23.645313,,,
2024-08-15 15:01:29.035,,,,0,1.0252304,25.273438
2024-08-15 15:01:29.036,3.000397,1.0234019,23.642189,,,
2024-08-15 15:01:29.089,3.0004148,1.0235118,23.635939,,,
2024-08-15 15:01:29.098,,,,0,1.0253788,25.271875
2024-08-15 15:01:29.154,3.0004284,1.0236654,23.639063,,,
2024-08-15 15:01:29.164,,,,0,1.0255176,25.264063
2024-08-15 15:01:29.216,3.0004227,1.023797,23.639063,,,
2024-08-15 15:01:29.223,,,,0,1.0256507,25.267189
2024-08-15 15:01:29.285,,,,0,1.0257748,25.270313
2024-08-15 15:01:29.287,3.0003686,1.0239462,23.639063,,,
2024-08-15 15:01:29.340,3.000365,1.0240521,23.6375,,,
2024-08-15 15:01:29.350,,,,0,1.0259045,25.268751
2024-08-15 15:01:29.411,3.0004163,1.0241876,23.632812,,,
2024-08-15 15:01:29.418,,,,0,1.0260482,25.270313
2024-08-15 15:01:29.476,,,,0,1.0261549,25.271875
2024-08-15 15:01:29.478,3.0003762,1.0243105,23.635939,,,
2024-08-15 15:01:29.529,3.0003538,1.0244013,23.639063,,,
2024-08-15 15:01:29.539,,,,0,1.0262636,25.278126
2024-08-15 15:01:29.592,3.0003846,1.0245128,23.639063,,,
2024-08-15 15:01:29.600,,,,0,1.0263745,25.267189
2024-08-15 15:01:29.660,,,,0,1.0264853,25.267189
2024-08-15 15:01:29.661,3.0004025,1.0246345,23.632812,,,
2024-08-15 15:01:29.719,3.0003676,1.0247273,23.635939,,,
2024-08-15 15:01:29.728,,,,0,1.0265963,25.275002
2024-08-15 15:01:29.787,,,,0,1.026698,25.267189
2024-08-15 15:01:29.790,3.000382,1.0248486,23.639063,,,
2024-08-15 15:01:29.845,3.0003674,1.024941,23.642189,,,
2024-08-15 15:01:29.854,,,,0,1.0268027,25.270313
2024-08-15 15:01:29.912,,,,0,1.0268925,25.271875
2024-08-15 15:01:29.915,3.0003958,1.0250516,23.632812,,,
2024-08-15 15:01:29.971,,,,0,1.0269775,25.278126
2024-08-15 15:01:29.977,3.0003405,1.0251288,23.632812,,,
2024-08-15 15:01:30.031,,,,0,1.0270656,25.270313
2024-08-15 15:01:30.033,3.0003488,1.0252151,23.635939,,,
2024-08-15 15:01:30.095,,,,0,1.0271493,25.265625
2024-08-15 15:01:30.096,3.0003278,1.0252984,23.6375,,,
2024-08-15 15:01:30.155,3.0003397,1.0253826,23.635939,,,
2024-08-15 15:01:30.163,,,,0,1.0272377,25.275002
2024-08-15 15:01:30.218,3.0003796,1.0254653,23.640625,,,
2024-08-15 15:01:30.225,,,,0,1.0273259,25.271875
2024-08-15 15:01:30.286,,,,0,1.0274036,25.267189
2024-08-15 15:01:30.288,3.000386,1.0255666,23.6375,,,
2024-08-15 15:01:30.343,3.0003805,1.0256302,23.640625,,,
2024-08-15 15:01:30.352,,,,0,1.0274894,25.273438
2024-08-15 15:01:30.411,3.000397,1.0257311,23.643751,,,
2024-08-15 15:01:30.418,,,,0,1.0275687,25.268751
2024-08-15 15:01:30.477,,,,0,1.0276304,25.275002
2024-08-15 15:01:30.479,3.0003746,1.0258178,23.632812,,,
2024-08-15 15:01:30.528,3.0003693,1.0258766,23.635939,,,
2024-08-15 15:01:30.537,,,,0,1.0277014,25.267189
2024-08-15 15:01:30.595,,,,0,1.0277646,25.268751
2024-08-15 15:01:30.596,3.0003433,1.0259534,23.643751,,,
2024-08-15 15:01:30.657,,,,0,1.0278302,25.267189
2024-08-15 15:01:30.662,3.0003397,1.0260221,23.640625,,,
2024-08-15 15:01:30.714,3.0003242,1.0260826,23.642189,,,
2024-08-15 15:01:30.723,,,,0,1.027896,25.271875
2024-08-15 15:01:30.784,,,,0,1.0279635,25.271875
2024-08-15 15:01:30.785,3.0003803,1.0261594,23.640625,,,
2024-08-15 15:01:30.845,,,,0,1.0280254,25.270313
2024-08-15 15:01:30.846,3.00034,1.0262195,23.6375,,,
2024-08-15 15:01:30.905,,,,0,1.0280833,25.275002
2024-08-15 15:01:30.909,3.0003498,1.0262846,23.639063,,,
2024-08-15 15:01:30.964,3.0003488,1.0263389,23.639063,,,
2024-08-15 15:01:30.971,,,,0,1.0281447,25.270313
2024-08-15 15:01:31.032,,,,0,1.0282036,25.264063
2024-08-15 15:01:31.034,3.0003345,1.026407,23.639063,,,
2024-08-15 15:01:31.093,,,,0,1.028256,25.267189
2024-08-15 15:01:31.095,3.0003438,1.0264592,23.639063,,,
2024-08-15 15:01:31.155,,,,0,1.0283109,25.270313
2024-08-15 15:01:31.158,3.000339,1.0265152,23.639063,,,
2024-08-15 15:01:31.218,,,,0,1.028366,25.271875
2024-08-15 15:01:31.220,3.0003235,1.0265666,23.639063,,,
2024-08-15 15:01:31.276,3.00033,1.0266052,23.640625,,,
2024-08-15 15:01:31.285,,,,0,1.0284213,25.271875
2024-08-15 15:01:31.343,,,,0,1.0284742,25.273438
2024-08-15 15:01:31.345,3.000336,1.0266658,23.6375,,,
2024-08-15 15:01:31.400,3.0002928,1.0267093,23.639063,,,
2024-08-15 15:01:31.408,,,,0,1.0285249,25.271875
2024-08-15 15:01:31.468,,,,0,1.0285759,25.265625
2024-08-15 15:01:31.470,3.000297,1.0267555,23.643751,,,
2024-08-15 15:01:31.532,,,,0,1.028627,25.275002
2024-08-15 15:01:31.534,3.0003524,1.0268021,23.635939,,,
2024-08-15 15:01:31.593,,,,0,1.0286691,25.270313
2024-08-15 15:01:31.595,3.0003219,1.0268438,23.632812,,,
2024-08-15 15:01:31.648,3.000335,1.0268757,23.6375,,,
2024-08-15 15:01:31.655,,,,0,1.0287117,25.273438
2024-08-15 15:01:31.717,,,,0,1.02875,25.275002
2024-08-15 15:01:31.720,3.000326,1.0269283,23.640625,,,
2024-08-15 15:01:31.778,,,,0,1.0287892,25.267189
2024-08-15 15:01:31.780,3.0003033,1.0269636,23.639063,,,
2024-08-15 15:01:31.836,3.0003018,1.026991,23.6375,,,
2024-08-15 15:01:31.844,,,,0,1.0288266,25.268751
2024-08-15 15:01:31.904,,,,0,1.0288588,25.270313
2024-08-15 15:01:31.908,3.0003197,1.0270331,23.635939,,,
2024-08-15 15:01:31.960,3.0002887,1.0270714,23.640625,,,
2024-08-15 15:01:31.969,,,,0,1.0289,25.268751
2024-08-15 15:01:32.028,,,,0,1.028934,25.268751
2024-08-15 15:01:32.030,3.0003092,1.0271107,23.639063,,,
2024-08-15 15:01:32.089,,,,0,1.0289657,25.275002
2024-08-15 15:01:32.092,3.000339,1.0271472,23.634377,,,
2024-08-15 15:01:32.154,,,,0,1.0289947,25.271875
2024-08-15 15:01:32.157,3.000318,1.0271842,23.635939,,,
2024-08-15 15:01:32.216,,,,0,1.0290303,25.271875
2024-08-15 15:01:32.218,3.0003011,1.027218,23.6375,,,
2024-08-15 15:01:32.271,3.0003154,1.0272524,23.640625,,,
2024-08-15 15:01:32.280,,,,0,1.029065,25.267189
2024-08-15 15:01:32.339,,,,0,1.0290942,25.267189
2024-08-15 15:01:32.343,3.0003262,1.0272899,23.640625,,,
2024-08-15 15:01:32.405,,,,0,1.0291249,25.270313
2024-08-15 15:01:32.409,3.0003123,1.0273175,23.6375,,,
2024-08-15 15:01:32.467,,,,0,1.0291555,25.268751
2024-08-15 15:01:32.469,3.0003293,1.0273424,23.645313,,,
2024-08-15 15:01:32.526,,,,0,1.0291847,25.275002
2024-08-15 15:01:32.529,3.0003183,1.0273751,23.6375,,,
2024-08-15 15:01:32.585,3.000279,1.0274013,23.634377,,,
2024-08-15 15:01:32.594,,,,0,1.0292133,25.267189
2024-08-15 15:01:32.645,3.000284,1.0274366,23.635939,,,
2024-08-15 15:01:32.654,,,,0,1.0292438,25.270313
2024-08-15 15:01:32.709,3.0003035,1.0274676,23.642189,,,
2024-08-15 15:01:32.719,,,,0,1.0292771,25.268751
2024-08-15 15:01:32.773,,,,0,1.0292975,25.273438
2024-08-15 15:01:32.777,3.0002897,1.0274984,23.640625,,,
2024-08-15 15:01:32.829,3.0003252,1.027522,23.640625,,,
2024-08-15 15:01:32.838,,,,0,1.0293224,25.267189
2024-08-15 15:01:32.892,3.00031,1.0275509,23.643751,,,
2024-08-15 15:01:32.902,,,,0,1.0293503,25.265625
2024-08-15 15:01:32.962,,,,0,1.0293728,25.267189
2024-08-15 15:01:32.963,3.0003116,1.0275773,23.645313,,,
2024-08-15 15:01:33.022,,,,0,1.0293921,25.268751
2024-08-15 15:01:33.027,3.0002701,1.0275993,23.639063,,,
2024-08-15 15:01:33.085,,,,0,1.029414,25.270313
2024-08-15 15:01:33.088,3.0003097,1.0276253,23.645313,,,
2024-08-15 15:01:33.147,3.0002906,1.0276486,23.635939,,,
2024-08-15 15:01:33.155,,,,0,1.0294424,25.271875
2024-08-15 15:01:33.204,3.0002964,1.0276709,23.6375,,,
2024-08-15 15:01:33.214,,,,0,1.0294622,25.271875
2024-08-15 15:01:33.265,3.0003147,1.0276839,23.643751,,,
2024-08-15 15:01:33.272,,,,0,1.0294806,25.270313
2024-08-15 15:01:33.336,,,,0,1.0294967,25.267189
2024-08-15 15:01:33.338,3.0002906,1.0277083,23.642189,,,
2024-08-15 15:01:33.393,3.0002654,1.0277264,23.640625,,,
2024-08-15 15:01:33.400,,,,0,1.0295148,25.267189
2024-08-15 15:01:33.459,,,,0,1.0295366,25.271875
2024-08-15 15:01:33.461,3.0002635,1.0277534,23.639063,,,
2024-08-15 15:01:33.504,3.0002635,1.0277636,23.643751,,,
2024-08-15 15:01:33.512,,,,0,1.0295591,25.276564
2024-08-15 15:01:33.571,,,,0,1.029576,25.270313
2024-08-15 15:01:33.575,3.0002353,1.0277877,23.6375,,,
2024-08-15 15:01:33.634,,,,0,1.0295978,25.270313
2024-08-15 15:01:33.637,3.000284,1.0278057,23.642189,,,
2024-08-15 15:01:33.696,,,,0,1.0296143,25.264063
2024-08-15 15:01:33.700,3.0002959,1.0278248,23.645313,,,
2024-08-15 15:01:33.754,3.0002623,1.0278426,23.643751,,,
2024-08-15 15:01:33.764,,,,0,1.0296303,25.271875
2024-08-15 15:01:33.816,3.0003033,1.0278538,23.635939,,,
